ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
43214,Robert Lusch,5.906409,27,23,9,1976,1996,9970
40593,Gary Lilien,6.006821,27,20,10,1975,1995,9970
40226,Joseph Bellizzi,6.649714,27,20,8,1980,1994,9970
38597,William Perreault,5.860567,27,22,11,1975,1992,9970
40687,Roger Kerin,5.45822,26,28,12,1974,1996,9970
39230,John Ryans,7.238439,26,26,13,1968,1995,9970
41258,Dick Wittink,5.674892,26,29,8,1975,1996,9970
42094,Terence Shimp,6.037215,26,25,9,1976,1995,9970
42591,Jacob Jacoby,5.922259,25,25,7,1971,1995,9970
41688,John Quelch,6.067709,25,23,8,1981,1996,9970
39202,Shelby Hunt,6.108937,25,18,11,1972,1996,9970
38722,Paul Farris,6.00973,25,18,8,1975,1995,9970
50263,Sumantra Ghoshal,9.08406,25,9,7,1986,1996,9970
44592,Brian Sternthal,6.234627,24,17,3,1973,1996,9970
45286,Jehoshua Eliashberg,5.76156,24,23,5,1978,1996,9970
46031,Max Bazerman,6.405958,24,36,5,1981,1996,9970
40453,Paul Herbig,6.922158,24,16,5,1990,1996,9970
41213,Rajan Varadarajan,5.865081,24,21,8,1985,1995,9970
41128,Danny Bellenger,6.105727,24,23,10,1973,1995,9970
41133,Noel Capon,6.082154,24,15,9,1972,1996,9970
38375,Barry Mason,6.416792,23,25,10,1975,1995,9970
37701,William Moore,5.71642,23,20,9,1979,1994,9970
38161,Richard Olshavsky,6.091282,22,23,9,1972,1996,9970
40796,C Ferrell,6.226702,22,20,7,1977,1996,9970
40244,James Lumpkin,6.717424,22,13,8,1982,1995,9970
40287,Leonard Reid,6.611094,22,18,8,1976,1993,9970
40175,Donald Jackson,6.669475,22,26,10,1975,1995,9970
39832,Asc Ehrenberg,8.312167,22,12,10,1965,1996,9970
41230,Richard Bagozzi,5.562644,22,23,10,1978,1994,9970
42597,Richard Oliver,5.652021,22,19,9,1977,1996,9970
43254,Ambar Rao,6.20664,22,26,6,1972,1996,9970
45147,Morris Michael,6.455311,22,24,8,1984,1996,9970
44676,John Hauser,5.970508,22,18,8,1979,1996,9970
66528,Weitz Barton,6.005918,22,19,8,1977,1996,9970
70520,Tamer Salih,6.852141,22,20,9,1979,1996,9970
53053,K Prahalad,7.197913,22,5,5,1976,1996,9970
44589,James Bettman,5.977831,21,15,6,1972,1996,9970
47634,Neale Margaret,7.131307,21,19,1,1985,1996,9970
43274,David Ricks,6.771391,21,19,5,1971,1994,9970
42704,Winer Russell,5.65172,21,22,10,1979,1996,9970
43968,Orville Walker,6.293509,21,16,6,1972,1995,9970
41168,Betsy Gelb,6.775804,21,16,9,1973,1996,9970
41018,Whan Park,5.993078,21,22,6,1977,1996,9970
41062,Robert Hite,6.877921,21,9,9,1985,1992,9970
39993,Robert Cooper,6.598455,21,9,7,1977,1995,9970
40178,Alan Bush,6.297622,21,16,12,1983,1996,9970
40281,Lawrence Chonko,6.24526,21,19,8,1983,1996,9970
40220,Thomas Ingram,6.137626,21,22,10,1982,1996,9970
40659,Marvin Jolson,6.217975,21,19,9,1971,1995,9970
40426,Thomas Barry,6.112448,21,18,8,1973,1993,9970
38546,Wesley Johnston,6.417995,21,16,9,1977,1996,9970
38725,Peter Dickson,5.752432,20,21,9,1978,1996,9970
37702,Louviere Jordan,5.662654,20,36,10,1981,1996,9970
37765,Howard Thomas,7.911826,20,18,7,1971,1996,9970
40311,Steven Skinner,6.188083,20,14,8,1980,1996,9970
40286,Lawrence Soley,6.19701,20,13,7,1980,1994,9970
39929,Kotabe Masaaki,6.10011,20,17,10,1989,1996,9970
39670,Doyle Peter,7.063095,20,12,11,1975,1992,9970
39233,Erdener Kaynak,6.934797,20,20,9,1981,1996,9970
39350,David Shipley,7.101514,20,21,7,1985,1996,9970
39439,Ugur Yavas,6.42592,20,18,8,1977,1995,9970
39027,Jagdish Sheth,5.923763,20,21,10,1968,1995,9970
41041,George Day,5.78734,20,18,9,1971,1994,9970
40964,Subhash Sharma,5.541478,20,28,6,1980,1995,9970
41261,Wagner Kamakura,5.673588,20,27,10,1984,1996,9970
41557,Samuel Craig,6.038318,20,12,9,1973,1996,9970
41569,John Graham,6.799979,20,29,13,1983,1996,9970
42064,David Stewart,6.231116,20,18,6,1981,1992,9970
41882,Steven Wheelwright,6.694954,20,13,6,1976,1995,9970
43805,Louis Stern,6.07423,20,20,5,1971,1995,9970
44795,Allan Shocker,5.567559,20,27,8,1973,1996,9970
45100,Birger Wernerfelt,6.098204,20,14,5,1985,1996,9970
50974,Lee Beach,6.951248,20,27,2,1976,1996,9970
56839,Diener Ed,10.39693,20,21,1,1986,1996,9970
45270,Leonard Berry,6.471963,19,11,7,1976,1996,9970
44909,Barbara Kahn,5.655933,19,24,6,1986,1995,9970
44599,John Summers,6.459022,19,13,4,1970,1994,9970
45892,Shelby Mcintyre,6.247366,19,18,8,1977,1994,9970
44469,Gerald Albaum,6.055471,19,13,10,1973,1995,9970
42600,Jerome Kernan,6.094191,19,15,8,1972,1995,9970
42477,Stephen Brown,6.387501,19,17,9,1976,1993,9970
42398,Myron Gable,7.050255,19,19,6,1974,1996,9970
41178,David Wilemon,6.995285,19,12,7,1970,1996,9970
41086,Darrel Muehling,6.426622,19,14,9,1983,1995,9970
41173,Warren French,6.104925,18,19,10,1972,1996,9970
40891,William Locander,6.542582,18,16,8,1975,1994,9970
41486,Hubert Gatignon,5.950947,18,14,7,1984,1996,9970
42496,Robert Leone,5.860467,18,15,7,1980,1996,9970
41883,Kim Clark,7.360517,18,10,5,1980,1994,9970
42868,David Reibstein,5.668472,18,22,9,1979,1995,9970
38967,David Cravens,6.460226,18,14,10,1973,1996,9970
39123,Graham Hooley,7.194904,18,21,8,1984,1996,9970
40445,Scot Burton,6.50005,18,11,11,1987,1996,9970
40570,Michael Levy,6.038318,18,12,8,1980,1995,9970
40620,Fred Morgan,7.057478,18,13,9,1979,1995,9970
37530,Gregory Northcraft,7.299127,18,12,3,1984,1995,9970
38185,Mitchell Terence,7.878122,18,12,2,1976,1995,9970
38720,Del Hawkins,6.653626,18,11,8,1972,1989,9970
46169,Peter Wright,6.886748,18,17,5,1973,1995,9970
45676,Ian Macmillan,6.452703,18,16,6,1982,1996,9970
44625,Robert Blattberg,6.405958,18,16,7,1970,1996,9970
44769,Richard Petty,7.636372,18,18,4,1983,1996,9970
44997,Leonard Lodish,5.598956,18,27,7,1978,1996,9970
52535,Christopher Bartlett,8.113752,18,4,6,1981,1996,9970
65984,Wayne Hoyer,6.003611,17,18,8,1982,1996,9970
66701,David Schmittlein,5.839903,17,11,7,1980,1994,9970
44910,Rakesh Sarin,6.255792,17,13,4,1979,1994,9970
44677,Glen Urban,6.099207,17,16,6,1970,1996,9970
44703,Alice Tybout,5.914936,17,14,3,1974,1996,9970
45417,Robert Buzzell,5.750025,17,19,7,1965,1995,9970
50671,Frank Yates,7.917444,17,21,1,1975,1996,9970
49287,N Venkatraman,7.242953,17,11,4,1984,1995,9970
38687,Richard Durand,6.150065,17,16,8,1975,1988,9970
37806,Moskowitz Herbert,6.88735,17,18,3,1972,1993,9970
37825,Bernard Taylor,8.404955,17,12,4,1976,1989,9970
37734,Droge Cornelia,6.542381,17,12,9,1985,1996,9970
40038,Valarie Zeithaml,6.111345,17,9,7,1984,1996,9970
39240,Jobber David,7.347878,17,16,8,1979,1994,9970
39864,John Hill,6.667469,17,9,11,1984,1996,9970
42190,George Moschis,6.374962,17,12,8,1977,1995,9970
41400,Eitan Muller,5.664259,17,22,7,1978,1996,9970
41296,Naresh Malhotra,5.568662,17,27,8,1979,1996,9970
41115,William Pride,6.196107,17,17,9,1977,1995,9970
41246,Emin Babakus,6.389306,16,25,10,1987,1996,9970
41192,Lynn Kahle,6.895576,16,8,10,1985,1991,9970
41421,Dennis Gensch,6.440666,16,12,8,1972,1995,9970
41496,Mark Parry,6.180559,16,8,9,1990,1996,9970
41609,Lakshman Krishnamurthi,6.227204,16,13,7,1982,1996,9970
41518,Russell Belk,6.620724,16,18,4,1980,1996,9970
42337,Donald Lichtenstein,6.307653,16,12,8,1984,1995,9970
43142,Robert Shoemaker,6.040325,16,12,8,1975,1996,9970
43151,Scott Neslin,6.286488,16,18,8,1983,1996,9970
44184,Joel Huber,5.631557,16,19,6,1979,1996,9970
43774,Roy Howell,5.961079,16,20,8,1979,1996,9970
39854,Michael Czinkota,6.51941,16,11,7,1979,1995,9970
39213,James Hulbert,6.095596,16,11,9,1971,1992,9970
40075,Raaij Van,7.37446,16,8,5,1981,1995,9970
40469,Michael Latour,6.708596,16,18,9,1988,1996,9970
37986,Robert Winkler,6.323402,16,22,2,1972,1993,9970
37974,Douglas Carroll,6.128698,16,9,6,1978,1995,9970
38077,Ian Mitroff,8.161701,16,6,5,1973,1984,9970
38093,Abba Krieger,6.470458,16,7,9,1985,1996,9970
38568,Ronald Anderson,6.248269,16,10,9,1977,1993,9970
44660,Paul Bloom,6.665964,16,18,8,1973,1995,9970
44595,Gerald Gorn,6.452201,16,13,7,1974,1996,9970
44738,John Lynch,6.245862,16,23,4,1982,1996,9970
53137,Robert Hayes,6.989467,16,13,3,1974,1994,9970
44723,Michael Mazis,6.03551,15,18,4,1973,1994,9970
44812,Eric Johnson,6.07433,15,13,6,1984,1996,9970
44813,Robert Meyer,6.109539,15,15,4,1971,1995,9970
45266,Bernard Jaworski,6.142642,15,11,4,1986,1994,9970
38306,Albert Wildt,6.002608,15,16,10,1968,1996,9970
38708,John Mowen,6.320092,15,18,9,1980,1996,9970
38669,Hiram Barksdale,6.428327,15,16,8,1971,1992,9970
38122,Albert Page,6.405256,15,12,7,1971,1996,9970
37731,Mabert Vincent,8.026682,15,16,4,1972,1996,9970
40848,James Ginter,5.805396,15,16,11,1972,1995,9970
40007,Chatrathi Rao,6.433243,15,20,10,1974,1995,9970
40200,John Tanner,6.511786,15,19,5,1986,1996,9970
39433,Rajshekhar Javalgi,6.350185,15,16,9,1987,1995,9970
39904,Laurence Jacobs,7.267228,15,12,7,1977,1996,9970
39992,Elko Kleinschmidt,7.025779,15,5,5,1985,1995,9970
43537,Monroe Kent,6.489617,15,14,7,1975,1996,9970
43216,Philip Kotler,6.594242,15,14,7,1969,1996,9970
42866,Frank Ronald,6.141739,15,13,2,1964,1979,9970
42486,Gerard Tellis,6.180559,15,12,8,1981,1996,9970
42487,Doyle Weiss,6.357809,15,9,4,1970,1995,9970
42191,Elizabeth Hirschman,6.17113,15,14,7,1978,1996,9970
42184,Richard Netemeyer,6.245561,15,9,8,1989,1995,9970
42156,Michael Kamins,7.351589,15,11,7,1987,1995,9970
42169,Fred Reynolds,6.418597,15,9,6,1971,1991,9970
41853,John Burnett,6.073126,15,13,10,1979,1996,9970
41589,Erin Anderson,6.079646,15,11,8,1986,1995,9970
41718,Gary Frazier,6.064499,15,15,5,1979,1996,9970
41476,Wilton Anderson,6.373959,15,11,9,1972,1996,9970
41248,Jan Steenkamp,6.265021,15,11,5,1989,1996,9970
41082,Manohar Kalwani,5.901494,15,15,5,1977,1995,9970
40916,Gerald Zaltman,6.334035,15,8,4,1974,1995,9970
41148,James Anderson,7.379175,14,7,8,1980,1996,9970
41294,Michael Johnson,5.993078,14,15,6,1987,1996,9970
41724,James Gentry,6.768783,14,20,9,1975,1995,9970
41601,Johny Johansson,6.31959,14,14,8,1976,1994,9970
41631,Dan Horsky,6.077239,14,16,5,1978,1996,9970
41512,Stephen Hoch,6.642692,14,17,6,1986,1996,9970
42268,Melvin Crask,6.430233,14,10,7,1977,1995,9970
42975,James Maclachlan,6.276156,14,13,4,1978,1996,9970
44161,Subrata Sen,6.563948,14,10,8,1973,1996,9970
39936,Gene Laczniak,6.386397,14,9,8,1977,1989,9970
39639,Schul Patrick,6.47126,14,14,7,1978,1995,9970
39694,Leckenby John,6.746112,14,15,3,1973,1994,9970
39138,Diamantopoulos Adamantios,8.850035,14,13,5,1986,1996,9970
39037,Alladi Venkatesh,7.237335,14,8,9,1976,1995,9970
38966,Raymond Laforge,6.350988,14,16,9,1982,1996,9970
40710,Joseph Hair,6.547998,14,21,9,1976,1993,9970
38042,Dalton Dan,9.011134,14,6,4,1979,1996,9970
38625,John Ivancevich,6.963988,14,9,8,1970,1987,9970
38746,Richard Hise,6.707091,14,12,9,1976,1994,9970
38449,Parker Lessig,6.559935,14,10,6,1971,1987,9970
44933,Robert Wyer,7.506068,14,16,2,1986,1994,9970
44649,Brian Ratchford,5.988263,14,16,6,1976,1996,9970
45424,Andris Zoltners,6.219681,14,15,4,1976,1994,9970
47558,Donald Hambrick,7.449694,14,5,5,1980,1995,9970
50935,Gilbert Daniel,11.165814,14,14,1,1986,1996,9970
56874,Jeff Greenberg,12.830875,14,17,1,1986,1996,9970
57295,Daniel Wegner,9.295014,14,20,1,1987,1996,9970
56759,Daniel Batson,8.85164,13,29,1,1986,1995,9970
70534,Carlson Les,6.607583,13,12,5,1989,1996,9970
51563,James Davis,8.019159,13,15,3,1979,1996,9970
49759,Hau Lee,6.7743,13,13,4,1985,1996,9970
45447,William Massy,6.578393,13,9,3,1964,1979,9970
45868,Rajiv Lal,6.20012,13,12,6,1984,1996,9970
44641,Bobby Calder,6.534958,13,10,4,1977,1987,9970
44801,Michael Houston,6.549603,13,10,3,1972,1993,9970
45248,John Nevin,6.334637,13,10,5,1974,1996,9970
38545,Thomas Bonoma,6.865482,13,7,7,1977,1989,9970
38811,Michel Wedel,6.1291,13,10,6,1989,1996,9970
38653,John Stanton,7.571672,13,9,7,1974,1992,9970
38162,Franklin Acito,5.751128,13,15,6,1979,1996,9970
37747,Cynthia Fraser,5.963286,13,10,8,1982,1991,9970
37681,Joel Steckel,5.659143,13,13,8,1985,1996,9970
37636,William King,8.550707,13,12,4,1973,1994,9970
37649,Michael Hitt,7.241247,13,10,3,1982,1995,9970
37527,William Berry,7.692948,13,15,2,1972,1995,9970
40695,Grewal Dhruv,6.307854,13,15,8,1988,1996,9970
40738,Thomas Wotruba,6.310061,13,15,4,1976,1996,9970
40479,Scott Armstrong,6.933192,13,11,7,1970,1996,9970
40538,David Wilson,6.72926,13,13,7,1972,1996,9970
40594,David Rink,6.780218,13,10,8,1978,1992,9970
40268,Peter Banting,8.078643,13,10,2,1973,1995,9970
40223,Roger Dickinson,6.256394,13,16,9,1982,1996,9970
39044,Pitt Leyland,7.129802,13,12,5,1985,1996,9970
39360,Moncrief William,6.3872,13,23,6,1985,1996,9970
39894,Grove Stephen,7.045139,13,11,8,1991,1996,9970
39871,Jule Gassenheimer,6.391814,13,15,8,1987,1996,9970
43673,Thomas Kinnear,6.287892,13,11,6,1973,1988,9970
43944,Arthur Brief,6.633162,13,11,6,1975,1995,9970
43898,James Taylor,6.488815,13,11,5,1966,1994,9970
42865,Arun Jain,5.856154,13,12,6,1972,1994,9970
42701,Assael Henry,6.811014,13,9,6,1972,1996,9970
42272,Chris Allen,6.133614,13,14,6,1980,1996,9970
42334,Rajeev Batra,6.031397,13,13,6,1986,1995,9970
42340,Joel Urbany,6.013341,13,12,6,1983,1996,9970
42346,Ben Enis,6.55492,13,14,7,1969,1987,9970
42376,Naveen Donthu,6.158691,13,11,10,1986,1996,9970
42465,Eric Reidenbach,6.49383,13,13,7,1981,1996,9970
42596,Douglas Stayman,6.168823,13,10,5,1986,1994,9970
42045,Debra Scammon,7.362624,13,9,4,1981,1996,9970
42037,Michael Solomon,6.970709,13,11,5,1985,1996,9970
41343,Dipak Jain,6.058681,13,9,6,1989,1995,9970
41257,Edward Russo,6.108636,13,15,9,1975,1996,9970
41229,Gary Gaeth,6.190189,13,12,9,1984,1992,9970
41094,Daniel Smith,6.649613,13,10,9,1987,1996,9970
40918,James Wilcox,6.568562,12,12,7,1974,1987,9970
41066,Rajendra Srivastava,5.649011,12,13,7,1979,1994,9970
41057,Jon Hawes,6.511284,12,13,6,1984,1996,9970
41350,Currim Imran,5.975022,12,12,8,1981,1994,9970
41323,Piet Abeele,6.501655,12,16,8,1980,1995,9970
41314,Venkatram Ramaswamy,5.804694,12,20,7,1990,1996,9970
41371,Thomas Reynolds,6.625639,12,9,6,1980,1995,9970
41436,Sh Peter,6.540776,12,11,4,1982,1996,9970
41506,William Cron,5.88735,12,13,7,1979,1993,9970
41623,David Montgomery,5.907613,12,16,7,1970,1996,9970
41600,Robert Jacobson,6.226201,12,8,5,1981,1995,9970
42133,Miniard Paul,6.18738,12,14,5,1978,1996,9970
42221,Dean Krugman,6.308857,12,13,3,1978,1995,9970
41962,Saeed Saimee,6.636071,12,11,6,1974,1994,9970
42402,Surendra Singh,6.579295,12,9,6,1983,1996,9970
42411,William Motes,6.939813,12,9,7,1979,1995,9970
42414,Michael Etgar,6.0969,12,8,7,1976,1983,9970
42626,Michael Etzel,6.393419,12,9,8,1972,1986,9970
42861,Terry Childers,6.137225,12,13,6,1979,1996,9970
43158,Ronald Bush,6.782626,12,10,6,1974,1993,9970
43273,John Howard,6.625639,12,9,9,1971,1988,9970
43967,Neil Ford,6.532851,12,9,4,1970,1996,9970
44040,Alan Sawyer,5.656434,12,17,6,1971,1995,9970
44434,Edgar Pessemier,5.966496,12,14,5,1967,1987,9970
39928,Ronald Michaels,6.110041,12,12,8,1981,1996,9970
39333,Saunders John,7.82596,12,6,9,1985,1994,9970
39036,Kjell Gronhaug,6.879827,12,10,5,1978,1993,9970
39160,Linda Price,6.777109,12,11,7,1987,1995,9970
40420,Arun Sharma,6.572374,12,9,7,1990,1996,9970
40435,Jeffrey Sager,6.406961,12,11,4,1982,1996,9970
40675,Jeen Lim,6.598154,12,12,7,1984,1996,9970
37465,Abraham Charnes,7.005216,12,18,4,1972,1992,9970
38160,Philippe Cattin,5.994984,12,11,5,1976,1989,9970
38018,William James,6.040224,12,13,7,1981,1995,9970
37788,Charles Judd,9.85164,12,13,3,1987,1995,9970
38739,Gabriel Bitran,7.526431,12,13,3,1977,1996,9970
38802,Larry Cummings,7.691543,12,16,5,1976,1989,9970
38567,Jack Engledow,6.636272,12,5,8,1977,1986,9970
38578,Pradeep Chintagunta,6.255792,12,10,7,1991,1996,9970
38493,John Hershey,7.234727,12,12,5,1971,1996,9970
38376,B Wilkinson,7.033403,12,11,8,1973,1995,9970
38347,Thomas Morton,7.923663,12,14,2,1974,1996,9970
45250,George John,6.507774,12,12,5,1982,1995,9970
45020,William Boulding,5.947838,12,14,5,1988,1996,9970
44770,John Cacioppo,8.150065,12,16,3,1983,1996,9970
44758,Dipankar Chakravarti,5.609088,12,21,6,1979,1993,9970
44746,John Payne,6.068111,12,11,4,1978,1996,9970
44650,John Mccann,6.073527,12,15,7,1977,1991,9970
47823,Tushman Michael,7.450195,12,10,5,1979,1996,9970
47993,Awi Federgruen,10.822248,12,10,1,1980,1996,9970
50122,Marcel Corstjens,7.514093,12,7,7,1979,1990,9970
51061,Neal Schmitt,14.346875,12,14,2,1976,1996,9970
66586,Douglas Susan,6.138128,12,12,5,1967,1996,9970
65755,Hanssens Dominique,6.450195,12,16,6,1980,1995,9970
56605,Park Bernadette,8.856053,11,10,1,1986,1995,9970
56617,David Kenny,7.015247,11,19,2,1986,1996,9970
57326,Swann William,11.375163,11,13,1,1987,1994,9970
57526,Nicholas Spanos,12.439261,11,17,1,1986,1993,9970
57559,David Funder,9.196509,11,7,1,1986,1996,9970
53052,Gary Hamel,8.131106,11,3,2,1983,1996,9970
52089,Edward Lawler,10.147758,11,8,5,1971,1995,9970
55228,Taylor Shirley,7.796669,11,11,4,1986,1995,9970
55265,Shelly Chaiken,7.514394,11,16,1,1987,1996,9970
56491,Dunning David,10.197111,11,14,1,1989,1996,9970
50926,Ilgen Daniel,8.144849,11,14,2,1974,1993,9970
50702,Robert Pritchard,7.586417,11,12,1,1973,1991,9970
50645,Bruce Buchanan,6.320192,11,10,5,1985,1995,9970
51680,Albert Bandura,9.867589,11,19,3,1986,1996,9970
49857,Will Mitchell,8.107934,11,15,5,1986,1996,9970
49736,Chan Kim,7.292707,11,4,5,1988,1996,9970
48785,Amnon Rapoport,7.987762,11,14,4,1984,1995,9970
48209,Joseph Thomas,6.934196,11,13,2,1977,1996,9970
47525,Paul Schoemaker,6.803791,11,6,6,1980,1996,9970
46517,Melanie Wallendorf,6.464439,11,7,6,1980,1994,9970
44791,Peter Reingen,6.1614,11,14,3,1977,1996,9970
44817,Irwin Levin,6.499548,11,17,4,1983,1996,9970
44878,Mita Sujan,6.38078,11,7,6,1986,1993,9970
45319,Alvin Silk,5.8712,11,13,5,1971,1993,9970
45442,Prakash Sethi,9.656033,11,10,6,1969,1993,9970
45402,Robert Ruekert,6.01936,11,9,5,1984,1995,9970
38305,Terry Connolly,7.622228,11,12,4,1977,1995,9970
38443,Dale Achabal,6.038017,11,12,4,1980,1994,9970
38834,Frederick Russ,6.606279,11,7,8,1975,1996,9970
38127,Fred Glover,8.346273,11,14,2,1972,1993,9970
38129,Auken Van,6.929782,11,7,4,1978,1995,9970
37466,William Cooper,7.005316,11,17,4,1973,1992,9970
37529,Richard Chase,6.816029,11,11,6,1983,1995,9970
40669,Kasturi Rangan,6.731768,11,16,6,1986,1996,9970
40718,Patrick Kelly,7.226602,11,11,6,1975,1991,9970
40801,Souder Wm,6.972715,11,11,3,1976,1996,9970
40433,John Mentzer,6.829972,11,11,4,1980,1995,9970
40601,Samuel Rabino,9.12589,11,6,6,1980,1993,9970
40222,Peter Kaminski,7.277058,11,7,4,1984,1993,9970
40229,James Barnes,7.592637,11,15,9,1980,1996,9970
40285,William Rudelius,6.381281,11,16,8,1977,1992,9970
40179,James Narus,8.214565,11,5,6,1984,1996,9970
39344,Abratt Russell,8.127996,11,10,3,1985,1994,9970
39897,Kangun Norman,6.856154,11,11,6,1975,1996,9970
39807,Bodo Schlegelmilch,9.848028,11,12,5,1986,1996,9970
39656,Goldsmith Ronald,7.156786,11,12,6,1987,1996,9970
43981,Frank Kardes,6.220884,11,14,6,1986,1996,9970
43655,Marvin Goldberg,6.744006,11,7,4,1970,1994,9970
43415,William Cunningham,6.715217,11,9,7,1972,1988,9970
43489,Mark Johnston,6.150165,11,16,4,1987,1996,9970
42793,Albert Bruno,6.428127,11,7,9,1974,1986,9970
42806,Richard Hansen,6.564851,11,7,6,1972,1985,9970
42727,Stephen Mcdaniel,6.428026,11,12,8,1980,1993,9970
42382,Alan Resnik,6.876416,11,8,6,1977,1991,9970
42455,George Szybillo,6.895074,11,9,5,1973,1995,9970
42286,John Rossiter,6.831878,11,8,7,1974,1994,9970
42298,Sharon Beatty,6.953856,11,12,5,1986,1996,9970
42581,Michael Ray,6.393018,11,7,5,1971,1996,9970
42557,Ronald Faber,7.263015,11,12,6,1977,1996,9970
42032,Abhijit Biswas,6.716621,11,12,7,1991,1994,9970
42118,Laczniak Russell,6.933895,11,7,4,1988,1996,9970
42135,Randall Rose,6.152974,11,12,6,1990,1996,9970
42140,Ronald Hill,6.618116,11,15,6,1989,1996,9970
42141,Robert Smith,6.584612,11,6,5,1976,1995,9970
42114,Bruce Stern,6.917845,11,8,6,1971,1991,9970
41554,Kannan Srinivasan,6.545892,11,12,5,1990,1996,9970
41360,James Brown,6.281673,11,10,6,1981,1996,9970
41042,Adrian Ryans,6.318286,11,6,7,1977,1995,9970
41014,Ajay Kohli,6.314876,11,9,6,1986,1996,9970
40970,Charles Patti,7.06801,11,6,5,1979,1989,9970
40934,Larry Rosenberg,6.433142,11,7,9,1971,1986,9970
41127,Pradeep Korgaonkar,6.888353,11,9,6,1980,1995,9970
41254,Hans Baumgartner,6.186478,11,10,6,1989,1996,9970
41228,V Kumar,5.923763,11,12,8,1988,1996,9970
41218,Benson Shapiro,7.08396,11,10,2,1976,1993,9970
41231,Youjae Yi,6.409569,10,7,7,1988,1996,9970
41268,John Claxton,6.814825,10,8,6,1971,1994,9970
41177,P Raj,6.873808,10,7,7,1985,1995,9970
40931,Alvin Burns,6.676497,10,13,8,1977,1993,9970
40852,Ralph Day,6.115056,10,12,4,1977,1990,9970
40860,Gene Brown,6.533554,10,17,7,1987,1996,9970
41028,Jan Johanson,8.071521,10,9,7,1976,1996,9970
41060,Thomas Whipple,7.387501,10,10,7,1971,1992,9970
41373,Daniel Howard,5.816631,10,10,9,1988,1996,9970
41431,Rohit Deshpande,6.114655,10,9,4,1982,1994,9970
41456,Gurumurthy Kalyanaram,5.675794,10,13,5,1990,1996,9970
41551,Sunil Gupta,5.903199,10,16,5,1988,1996,9970
41699,Van Wood,6.440064,10,12,8,1985,1993,9970
42100,Richard Pollay,6.553214,10,16,7,1968,1996,9970
42207,Gary Armstrong,6.500752,10,10,8,1975,1996,9970
42192,Thomas Madden,6.276256,10,10,7,1982,1993,9970
42139,James Ward,6.39683,10,12,6,1985,1996,9970
41900,Richard Fox,6.672083,10,10,4,1985,1995,9970
42592,Franklin Houston,6.878623,10,8,6,1974,1987,9970
42284,Hugh Cannon,7.017755,10,11,4,1979,1995,9970
42267,Henry Laskey,6.971611,10,8,3,1989,1995,9970
42249,Robert Pitts,6.628849,10,14,5,1977,1993,9970
42254,Jay Klompmaker,6.328819,10,7,5,1976,1981,9970
42343,Mary Gilly,6.560537,10,9,7,1982,1995,9970
42431,Anil Menon,6.283077,10,8,6,1986,1996,9970
42404,Linda Golden,6.221285,10,12,8,1974,1996,9970
42811,Jacob Hornik,7.42582,10,9,7,1981,1993,9970
43493,Babin Barry,6.845621,10,7,5,1991,1996,9970
43416,David Strutton,7.280168,10,4,5,1992,1996,9970
43392,Avijit Ghosh,6.522419,10,7,6,1982,1995,9970
43361,Charles Schaninger,6.397231,10,11,7,1980,1994,9970
43275,Jeffrey Arpan,6.97422,10,11,2,1974,1994,9970
