ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
37825,Bernard Taylor,9.391752,14,9,4,1976,1983,2038
38449,Parker Lessig,7.702503,13,9,5,1971,1981,2038
39213,James Hulbert,6.600392,13,9,7,1971,1983,2038
38161,Richard Olshavsky,6.671575,13,15,5,1972,1982,2038
41557,Samuel Craig,6.15513,13,9,5,1973,1983,2038
40286,Lawrence Soley,7.49239,13,6,6,1980,1983,2038
44703,Alice Tybout,6.253313,13,12,3,1974,1983,2038
45447,William Massy,6.703485,13,9,3,1964,1979,2038
43214,Robert Lusch,6.383406,13,12,7,1976,1983,2038
43805,Louis Stern,6.616593,13,12,4,1971,1983,2038
61626,Venkat Srinivasan,6.641629,13,11,6,1973,1982,2038
43898,James Taylor,7.167403,12,9,4,1966,1983,2038
43274,David Ricks,8.986745,12,9,3,1971,1983,2038
42414,Michael Etgar,6.242513,12,8,7,1976,1983,2038
44625,Robert Blattberg,7.936671,12,9,4,1970,1981,2038
39832,Asc Ehrenberg,10.237113,12,7,4,1965,1983,2038
41464,William Dillon,8.360824,12,14,6,1978,1983,2038
40891,William Locander,7.813942,12,9,7,1975,1983,2038
37615,Wayne Desarbo,6.779577,12,10,4,1978,1981,2038
38625,John Ivancevich,8.102601,12,8,7,1970,1980,2038
38568,Ronald Anderson,7.007363,12,5,8,1977,1981,2038
38546,Wesley Johnston,7.05891,11,6,6,1977,1983,2038
38677,Vithala Rao,6.992636,11,7,4,1969,1983,2038
41041,George Day,6.187039,11,10,4,1971,1983,2038
41421,Dennis Gensch,7.699558,11,8,4,1972,1980,2038
42191,Elizabeth Hirschman,6.785468,11,9,6,1978,1982,2038
39670,Doyle Peter,8.117329,11,7,8,1975,1983,2038
44599,John Summers,7.485027,11,7,2,1970,1980,2038
42626,Michael Etzel,7.275405,11,8,8,1972,1983,2038
42865,Arun Jain,5.905252,11,10,5,1972,1982,2038
42975,James Maclachlan,6.302405,11,9,3,1978,1983,2038
43216,Philip Kotler,7.141875,11,10,6,1969,1980,2038
43158,Ronald Bush,8.341188,11,8,5,1974,1979,2038
43968,Orville Walker,6.765341,11,8,4,1972,1981,2038
44161,Subrata Sen,7.561119,10,7,5,1973,1983,2038
42806,Richard Hansen,7.566028,10,6,5,1972,1982,2038
42455,George Szybillo,7.495336,10,9,4,1973,1979,2038
42487,Doyle Weiss,6.766813,10,7,2,1970,1983,2038
44469,Gerald Albaum,8.495336,10,4,5,1973,1983,2038
45417,Robert Buzzell,6.946489,10,11,5,1965,1983,2038
39740,Isabella Cunningham,7.765832,10,9,8,1973,1983,2038
40226,Joseph Bellizzi,8.562101,10,12,4,1980,1983,2038
40593,Gary Lilien,7.34266,10,5,5,1975,1982,2038
42254,Jay Klompmaker,7.25184,10,7,5,1976,1981,2038
38160,Philippe Cattin,6.25135,10,10,4,1976,1983,2038
38306,Albert Wildt,5.873834,10,10,6,1968,1983,2038
37701,William Moore,6.326951,10,7,3,1979,1983,2038
38567,Jack Engledow,7.006872,10,4,7,1977,1981,2038
38376,B Wilkinson,7.15022,10,9,6,1973,1982,2038
39202,Shelby Hunt,7.346588,10,6,6,1972,1983,2038
38802,Larry Cummings,8.798232,10,12,5,1976,1983,2038
38746,Richard Hise,9.838978,10,7,7,1976,1983,2038
38545,Thomas Bonoma,7.659793,9,4,5,1977,1981,2038
38669,Hiram Barksdale,7.221404,9,9,6,1971,1982,2038
37986,Robert Winkler,8.36917,9,15,2,1972,1983,2038
38122,Albert Page,8.074128,9,8,6,1971,1983,2038
42190,George Moschis,7.216494,9,3,5,1977,1982,2038
42094,Terence Shimp,7.062837,9,5,6,1976,1982,2038
42114,Bruce Stern,7.74374,9,8,6,1971,1983,2038
41476,Wilton Anderson,7.94158,9,6,5,1972,1977,2038
41258,Dick Wittink,6.338733,9,7,3,1975,1982,2038
40934,Larry Rosenberg,6.943544,9,6,7,1971,1980,2038
40718,Patrick Kelly,8.849288,9,8,5,1975,1983,2038
40620,Fred Morgan,9.443298,9,8,8,1979,1983,2038
45424,Andris Zoltners,7.458517,9,8,2,1976,1983,2038
44641,Bobby Calder,7.022582,9,8,2,1977,1983,2038
44653,Kenneth Coney,7.5513,9,7,5,1974,1983,2038
44723,Michael Mazis,6.513991,9,10,4,1973,1983,2038
45319,Alvin Silk,6.623465,9,9,4,1971,1983,2038
42382,Alan Resnik,7.140402,9,8,6,1977,1983,2038
43967,Neil Ford,7.11242,9,6,2,1970,1979,2038
43254,Ambar Rao,8.290623,9,8,3,1972,1981,2038
43273,John Howard,7.56701,9,7,7,1971,1980,2038
43415,William Cunningham,7.764359,9,7,6,1972,1977,2038
46169,Peter Wright,7.673539,9,5,2,1973,1980,2038
48465,James Emshoff,11.608247,9,6,3,1975,1980,2038
53483,William Abernathy,9.076583,8,7,3,1971,1981,2038
48466,Ralph Kilmann,11.605792,8,6,3,1975,1979,2038
43405,James Myers,7.668139,8,7,3,1968,1975,2038
43944,Arthur Brief,9.566028,8,2,4,1975,1983,2038
43673,Thomas Kinnear,7.442317,8,4,4,1973,1983,2038
44084,Hugh Guffey,6.808541,8,11,4,1972,1983,2038
44434,Edgar Pessemier,6.437898,8,8,4,1967,1982,2038
42385,William Lundstrom,7.461953,8,7,5,1976,1983,2038
42346,Ben Enis,10.109965,8,8,5,1969,1980,2038
42600,Jerome Kernan,7.213058,8,8,3,1972,1983,2038
42477,Stephen Brown,8.078546,8,7,4,1976,1979,2038
42793,Albert Bruno,6.267059,8,7,7,1974,1983,2038
45248,John Nevin,7.039273,8,4,4,1974,1981,2038
44795,Allan Shocker,6.638684,8,5,4,1973,1981,2038
44660,Paul Bloom,6.755031,8,8,5,1973,1983,2038
44589,James Bettman,7.324496,8,6,3,1972,1980,2038
45861,Roger Heeler,6.566028,8,11,3,1971,1980,2038
39779,Claes Fornell,6.374079,8,7,3,1978,1983,2038
39798,Johan Arndt,7.89347,8,6,4,1975,1981,2038
40175,Donald Jackson,8.540009,8,9,7,1975,1983,2038
40834,Robert Headen,6.957781,8,5,4,1976,1981,2038
40848,James Ginter,6.0432,8,11,6,1972,1981,2038
40810,Ephraim Sudit,9.0162,8,6,5,1978,1982,2038
40796,C Ferrell,8.117329,8,6,4,1977,1982,2038
40964,Subhash Sharma,6.148257,8,7,4,1980,1983,2038
41018,Whan Park,7.927835,8,6,4,1977,1982,2038
41115,William Pride,7.956308,8,8,4,1977,1983,2038
41173,Warren French,7.216003,8,5,6,1972,1982,2038
41623,David Montgomery,6.215022,8,11,3,1970,1983,2038
38162,Franklin Acito,6.014236,8,9,5,1979,1981,2038
37636,William King,12.599901,8,7,4,1973,1983,2038
38748,Michael Geurts,9.835051,8,5,3,1972,1980,2038
39027,Jagdish Sheth,7.22484,8,10,4,1968,1983,2038
38719,James Reinmuth,8.839469,7,4,2,1972,1977,2038
38722,Paul Farris,7.141384,7,5,3,1975,1982,2038
38585,Richard Mason,11.61512,7,3,4,1973,1982,2038
37527,William Berry,9.254786,7,6,2,1972,1977,2038
37777,Roger Calantone,7.778105,7,8,4,1978,1982,2038
37974,Douglas Carroll,6.89347,7,5,3,1978,1981,2038
38343,Andrew Whinston,7.506136,7,5,2,1975,1982,2038
41230,Richard Bagozzi,6.024054,7,8,3,1978,1983,2038
42207,Gary Armstrong,7.895925,7,7,6,1975,1983,2038
41042,Adrian Ryans,6.620029,7,3,4,1977,1983,2038
40916,Gerald Zaltman,7.015709,7,4,3,1974,1982,2038
40918,James Wilcox,10.144329,7,5,5,1974,1982,2038
40794,Luis Dominguez,7.548846,7,4,4,1971,1981,2038
40833,Harper Boyd,6.796269,7,7,2,1964,1978,2038
40149,Michael Harvey,7.537064,7,5,4,1974,1983,2038
39936,Gene Laczniak,7.142857,7,5,3,1977,1979,2038
45442,Prakash Sethi,9.716249,7,8,4,1969,1983,2038
44595,Gerald Gorn,9.606774,7,3,2,1974,1982,2038
44618,Paul Peter,6.648502,7,6,3,1975,1983,2038
44674,William Wilkie,6.576337,7,8,3,1973,1983,2038
44715,Lynn Phillips,6.781541,7,9,3,1977,1983,2038
44801,Michael Houston,7.670103,7,5,2,1972,1980,2038
42781,Kelly Shuptrine,8.032891,7,6,5,1974,1981,2038
43092,Scott Ward,7.896907,7,6,4,1972,1983,2038
43003,Dan Robertson,7.314678,7,5,4,1974,1978,2038
42704,Winer Russell,5.988217,7,10,5,1979,1983,2038
44184,Joel Huber,7.001963,7,5,4,1979,1983,2038
43424,Claude Martin,12.100638,7,4,4,1974,1983,2038
43655,Marvin Goldberg,8.60972,7,3,2,1970,1982,2038
43142,Robert Shoemaker,7.419734,7,6,5,1975,1983,2038
50122,Marcel Corstjens,9.115365,7,3,4,1979,1983,2038
48660,Richard Cosier,8.737358,7,4,5,1977,1983,2038
47829,Hausman Warren,13.879725,7,8,2,1972,1982,2038
53137,Robert Hayes,8.124693,7,7,1,1974,1982,2038
66586,Douglas Susan,6.211094,7,7,3,1967,1983,2038
66528,Weitz Barton,6.78105,6,6,2,1977,1983,2038
70520,Tamer Salih,7.931762,6,6,5,1979,1983,2038
51921,Benson Rosen,11.774668,6,3,3,1974,1983,2038
52635,James Post,8.724594,6,6,2,1977,1983,2038
48209,Joseph Thomas,8.224349,6,9,2,1977,1983,2038
43152,Darral Clarke,6.414334,6,6,2,1972,1982,2038
43201,Michael Perry,10.297496,6,4,3,1969,1976,2038
43275,Jeffrey Arpan,9.976926,6,7,2,1974,1981,2038
43357,Joseph Newman,7.341188,6,4,4,1971,1978,2038
44232,James Donnelly,8.103583,6,4,3,1972,1977,2038
44443,Wayne Talarzyk,6.520373,6,6,4,1972,1983,2038
42627,Barnett Greenberg,7.218949,6,7,4,1975,1982,2038
42592,Franklin Houston,7.759941,6,5,4,1974,1981,2038
42583,Paul Solomon,9.142366,6,5,4,1975,1982,2038
42268,Melvin Crask,7.20864,6,4,5,1977,1980,2038
42286,John Rossiter,7.894943,6,4,4,1974,1982,2038
42398,Myron Gable,9.83996,6,6,2,1974,1983,2038
42426,Roy Moore,8.215022,6,2,4,1975,1982,2038
42746,Robert Settle,7.002454,6,7,3,1972,1982,2038
45262,Gerald Goodhardt,11.23564,6,2,2,1967,1979,2038
45340,Adel Ansary,9.070692,6,9,4,1974,1977,2038
44701,Christopher Lovelock,6.822287,6,8,5,1976,1983,2038
44676,John Hauser,7.041728,6,7,5,1979,1982,2038
44678,Dov Pekelman,7.799705,6,4,3,1974,1979,2038
44650,John Mccann,6.410407,6,6,4,1977,1982,2038
44623,Donald Granbois,7.484045,6,6,3,1973,1983,2038
44624,Frank Carmone,6.90427,6,2,2,1969,1981,2038
45468,M Venkatesan,8.030436,6,5,2,1968,1978,2038
45643,Leon Schiffman,9.354442,6,7,4,1974,1981,2038
45892,Shelby Mcintyre,6.491408,6,7,4,1977,1983,2038
40553,William Staples,8.810505,6,3,3,1976,1981,2038
40570,Michael Levy,6.98429,6,5,5,1980,1983,2038
40522,Thomas Hustad,6.365733,6,4,5,1973,1982,2038
40314,A Parasuraman,8.167893,6,4,5,1977,1983,2038
40401,Terry Deutscher,6.634756,6,5,4,1976,1982,2038
40007,Chatrathi Rao,7.089347,6,6,4,1974,1980,2038
39827,Jack Kasulis,6.977417,6,6,5,1979,1982,2038
40792,Eric Berkowitz,6.292587,6,7,4,1977,1980,2038
40710,Joseph Hair,9.234658,6,8,5,1976,1983,2038
41045,Ronald Tatham,8.311732,6,5,4,1973,1979,2038
41060,Thomas Whipple,7.552773,6,7,5,1971,1980,2038
42206,David Furse,8.050564,6,3,2,1975,1982,2038
42095,Robert Dyer,8.060382,6,3,4,1974,1980,2038
42064,David Stewart,8.399607,6,3,3,1981,1983,2038
41168,Betsy Gelb,11.103583,6,5,5,1973,1983,2038
38011,Lucas Henry,6.924398,6,5,3,1972,1982,2038
38154,Richard Becherer,9.700049,6,5,5,1977,1983,2038
37976,Robert Carbone,7.613647,6,7,2,1976,1983,2038
37806,Moskowitz Herbert,8.37457,6,6,3,1972,1983,2038
37765,Howard Thomas,10.224349,6,5,4,1971,1983,2038
38594,Roscoe Davis,10.390279,6,2,2,1976,1978,2038
38569,Helmut Becker,8.002454,6,3,5,1978,1980,2038
38347,Thomas Morton,11.988708,6,6,2,1974,1982,2038
38834,Frederick Russ,7.900834,6,5,5,1975,1983,2038
38787,Daniel Robey,8.055473,6,3,3,1977,1983,2038
38911,Wilbur Lewellen,13.303878,6,5,4,1972,1979,2038
39439,Ugur Yavas,8.258713,6,7,3,1977,1983,2038
39233,Erdener Kaynak,8.493372,5,4,5,1981,1983,2038
38705,Ramon Aldag,10.564555,5,2,3,1975,1981,2038
37634,Robert Harmon,7.612174,5,6,4,1979,1983,2038
37531,Gerrit Wolf,9.703976,5,6,2,1978,1981,2038
37865,Stuart Bretschneider,6.62052,5,5,3,1979,1983,2038
38202,Basheer Khumawala,10.334315,5,6,2,1973,1983,2038
38156,Lawrence Richard,9.70054,5,4,4,1977,1982,2038
38119,Jeffrey Miller,8.489445,5,13,3,1975,1981,2038
38007,Dyer James,8.375552,5,5,2,1976,1982,2038
41178,David Wilemon,10.756504,5,3,3,1970,1977,2038
41182,Ronald Dornoff,7.773686,5,6,3,1972,1977,2038
41296,Naresh Malhotra,6.018654,5,9,3,1979,1983,2038
41631,Dan Horsky,7.093765,5,6,3,1978,1983,2038
41359,Douglas Maclachlan,7.162002,5,6,3,1976,1981,2038
41853,John Burnett,8.167403,5,5,5,1979,1983,2038
42249,Robert Pitts,8.236131,5,5,4,1977,1983,2038
42221,Dean Krugman,7.81296,5,5,3,1978,1982,2038
42133,Miniard Paul,7.287187,5,5,2,1978,1983,2038
42141,Robert Smith,6.905252,5,4,4,1976,1983,2038
41082,Manohar Kalwani,7.221404,5,2,2,1977,1982,2038
40931,Alvin Burns,8.478645,5,4,3,1977,1982,2038
41015,Gary Ford,6.007854,5,8,4,1976,1983,2038
41017,Michael Ryan,6.493372,5,4,3,1976,1982,2038
41012,William Swinyard,7.153657,5,4,4,1977,1983,2038
40812,Robert Williams,6.891998,5,5,3,1978,1980,2038
39684,Hans Thorelli,8.002945,5,5,4,1973,1982,2038
39639,Schul Patrick,8.24104,5,4,4,1978,1983,2038
39854,Michael Czinkota,8.022091,5,3,3,1979,1983,2038
40120,Boris Becker,8.36377,5,4,4,1976,1981,2038
40398,Alok Chakrabarti,11.143838,5,5,1,1978,1982,2038
40376,Torger Reve,7.613647,5,4,4,1979,1983,2038
40306,Stephen Goldberg,6.516445,5,5,3,1981,1983,2038
40283,Robert Hansen,6.885616,5,6,4,1976,1983,2038
40538,David Wilson,9.910162,5,4,4,1972,1977,2038
40574,Stanley Sibley,8.58861,5,2,3,1979,1982,2038
40575,Donald Michie,7.732449,5,4,3,1979,1982,2038
40576,Kenneth Teas,9.040746,5,4,3,1979,1981,2038
40683,Michael Munson,7.355915,5,3,5,1979,1983,2038
40684,Austin Spivey,8.172312,5,2,5,1978,1983,2038
40592,Jean Choffray,8.341188,5,2,4,1978,1982,2038
45872,Paul Busch,9.265586,5,4,2,1976,1980,2038
45793,Eli Cox,8.935689,5,3,3,1974,1977,2038
45997,Winston Ring,7.62592,5,2,1,1970,1976,2038
45715,Prabhakant Sinha,8.454099,5,4,1,1979,1983,2038
45446,Stephen Greyser,7.063819,5,6,2,1974,1981,2038
45540,Charles Lillis,8.42268,5,4,4,1974,1982,2038
44614,Peter Bennett,7.761413,5,4,2,1969,1981,2038
44458,Bitta Della,8.024054,5,6,4,1977,1983,2038
44640,Frederick Sturdivant,7.035837,5,6,5,1973,1977,2038
44677,Glen Urban,6.896416,5,5,2,1970,1983,2038
45296,Jean Larreche,6.821796,5,3,3,1977,1983,2038
44910,Rakesh Sarin,7.506136,5,4,2,1979,1983,2038
45031,John Little,7.241531,5,9,4,1976,1981,2038
44852,Gary Mauser,8.395189,5,1,1,1982,1982,2038
44773,Joel Cohen,7.614138,5,5,2,1970,1983,2038
44746,John Payne,7.996072,5,6,3,1978,1982,2038
44758,Dipankar Chakravarti,7.481099,5,5,3,1979,1983,2038
42833,Ivan Preston,7.159548,5,6,2,1976,1981,2038
42930,Lyman Ostlund,10.149239,5,4,3,1972,1982,2038
42856,John Wheatley,10.148257,5,4,3,1970,1981,2038
42878,Robert Wilkes,9.15513,5,3,5,1974,1981,2038
42974,Priscilla Labarbera,7.212076,5,3,3,1978,1983,2038
42384,Christie Paksoy,7.445262,5,5,4,1977,1983,2038
42394,Barbara Pletcher,8.090819,5,3,2,1974,1979,2038
42272,Chris Allen,8.124202,5,6,4,1980,1982,2038
42581,Michael Ray,6.736867,5,5,2,1971,1979,2038
42597,Richard Oliver,8.568483,5,5,4,1977,1983,2038
42530,Warren Martin,7.575355,5,5,4,1976,1982,2038
42555,Zarrel Lambert,6.511536,5,6,3,1975,1982,2038
42713,James Carman,6.399116,5,5,3,1980,1982,2038
42726,Kevin Clancy,9.151693,5,4,3,1976,1983,2038
44444,Charles Schewe,8.509081,5,4,4,1977,1982,2038
44242,Jerry Olson,7.416789,5,4,3,1978,1983,2038
44192,Yalch Richard,6.453117,5,9,3,1976,1982,2038
44205,Wesley Jones,8.159057,5,6,3,1978,1982,2038
43872,Brian Toyne,10.972017,5,6,2,1977,1983,2038
44040,Alan Sawyer,7.034855,5,6,2,1971,1983,2038
43668,Douglas Tigert,6.969072,5,7,3,1967,1983,2038
43537,Monroe Kent,8.158566,5,6,4,1975,1981,2038
43253,Keith Cox,9.12322,5,4,3,1972,1976,2038
49220,V Balachandran,7.81836,5,6,2,1974,1976,2038
46657,Jan Muczyk,10.834069,5,3,3,1974,1981,2038
46775,Joseph Mason,7.502209,5,5,3,1968,1976,2038
47297,Stephen Cosmas,8.10211,5,3,2,1980,1981,2038
47306,Monroe Bird,9.55081,5,6,4,1970,1980,2038
48182,Jean Blin,7.233186,5,6,3,1975,1980,2038
47868,Gerald Brown,13.314678,5,5,1,1977,1981,2038
53218,Richard Nolan,9.120274,5,5,1,1973,1975,2038
51843,Kenneth Thomas,10.730976,5,3,3,1976,1982,2038
55761,Russell Ackoff,12.607265,5,2,1,1975,1975,2038
55896,Patrick Robinson,7.153657,5,4,2,1965,1968,2038
56005,Bruce Grady,8.057437,5,3,1,1970,1972,2038
56207,Pruden Henry,7.0378,4,4,2,1971,1977,2038
60228,Gary Schlarbaum,14.302405,4,3,1,1978,1981,2038
60261,Maurice Joy,9.366224,4,5,3,1978,1983,2038
71609,Arun Jain,6.127147,4,7,1,1977,1983,2038
66701,David Schmittlein,7.671575,4,1,3,1980,1983,2038
69092,Jack Herbert,7.810996,4,4,3,1976,1982,2038
61506,James Lutz,7.783505,4,1,1,1980,1983,2038
61548,Warren Bilkey,8.928325,4,3,1,1977,1982,2038
55023,Gary Gemmill,11.75405,4,3,2,1970,1977,2038
53980,Raymond Bauer,10.147275,4,4,2,1966,1977,2038
51922,Thomas Jerdee,12.774177,4,1,3,1974,1982,2038
52591,Preston Lee,7.737849,4,5,2,1966,1983,2038
53041,Paul Hertz,8.013254,4,5,3,1976,1983,2038
52044,Thomas Mahoney,11.772704,4,6,4,1972,1983,2038
47869,Arthur Geoffrion,12.318114,4,6,2,1974,1981,2038
47680,Jeremy Shapiro,8.073637,4,8,3,1976,1981,2038
47569,Ronald Armstrong,8.452626,4,6,1,1977,1982,2038
48051,Wade Cook,9.450662,4,3,1,1978,1982,2038
48059,Yoram Kinberg,9.242022,4,2,2,1974,1980,2038
48268,Charles Kriebel,12.989199,4,4,2,1975,1982,2038
46794,Roger Blackwell,7.327442,4,5,3,1970,1983,2038
47243,Harold Berkman,9.010309,4,4,1,1974,1982,2038
46697,Earle Steinberg,7.621993,4,8,2,1976,1982,2038
46517,Melanie Wallendorf,7.782032,4,2,3,1980,1983,2038
49523,Ronald Turner,7.897889,4,3,3,1973,1976,2038
48642,Eli Segev,15.254786,4,3,2,1978,1981,2038
48782,John Mcclain,7.673539,4,8,2,1975,1983,2038
48829,Leroy Schwarz,12.915562,4,4,1,1975,1978,2038
49874,Howard Kunreuther,10.997054,4,5,1,1973,1982,2038
43302,Paul Hamelman,9.931271,4,3,4,1972,1976,2038
43190,Laurence Feldman,8.887579,4,2,4,1975,1982,2038
43131,Robert Shoaf,8.418262,4,2,3,1974,1977,2038
43175,James Rothe,8.5243,4,4,4,1973,1983,2038
43623,James Lang,9.158566,4,1,3,1978,1982,2038
44059,Sidney Levy,7.761904,4,3,3,1969,1979,2038
43936,Lawrence Crosby,8.166421,4,2,2,1981,1983,2038
44261,Glen Riecken,8.370643,4,3,3,1981,1983,2038
44272,Patrick Murphy,7.26755,4,4,3,1978,1979,2038
44404,John Mcconnell,14.302896,4,2,2,1979,1981,2038
42701,Assael Henry,11.140893,4,4,2,1972,1982,2038
42478,Robert Chestnut,7.555719,4,4,3,1977,1978,2038
42526,Chem Narayana,8.794305,4,3,3,1974,1976,2038
42529,H Bonfield,6.929307,4,5,4,1975,1980,2038
42411,William Motes,8.123711,4,1,3,1979,1981,2038
42454,Arlene Sosanie,8.494354,4,2,3,1977,1979,2038
42481,Lewis Tucker,10.360824,4,5,3,1977,1981,2038
42960,Clint Tankersley,8.766323,4,3,3,1975,1979,2038
42932,Michael Mills,7.65243,4,3,3,1980,1983,2038
42857,John Chiu,10.148748,4,3,3,1977,1981,2038
42861,Terry Childers,7.93078,4,4,3,1979,1981,2038
42842,Mark Albion,8.140402,4,2,2,1980,1982,2038
42811,Jacob Hornik,9.880216,4,3,3,1981,1982,2038
42815,Mark Moriarty,9.025036,4,3,3,1978,1981,2038
42748,Wells William,11.478154,4,3,1,1965,1967,2038
44726,Darius Sabavala,7.384879,4,2,4,1977,1981,2038
44776,Lee Cooper,6.891016,4,4,2,1972,1983,2038
45166,David Hughes,8.249386,4,3,3,1971,1976,2038
44668,Richard Mizerski,6.525773,4,9,3,1979,1982,2038
44649,Brian Ratchford,6.061855,4,5,2,1976,1982,2038
44666,Michael Menasco,7.709867,4,3,3,1978,1983,2038
44642,Stewart Bither,8.670103,4,3,2,1971,1977,2038
44639,Kenneth Miller,7.036818,4,4,3,1977,1979,2038
44480,Girish Punj,7.800687,4,2,2,1978,1983,2038
44483,William Trombetta,8.979381,4,3,4,1975,1982,2038
44633,Myra Strober,6.926853,4,2,2,1977,1980,2038
44588,Masao Nakanishi,7.563573,4,3,2,1967,1983,2038
44603,William Brandt,6.892979,4,4,3,1974,1980,2038
45489,Edward Cundiff,8.339715,4,4,2,1964,1978,2038
45497,Spyros Makridakis,8.197349,4,3,2,1977,1983,2038
45459,John Czepiel,7.019636,4,4,4,1976,1979,2038
45667,Joe Dodson,6.5351,4,5,3,1978,1983,2038
45625,William George,8.103092,4,3,4,1974,1982,2038
45590,Eric Langeard,6.863524,4,3,3,1974,1980,2038
45930,James Harris,7.80756,4,2,3,1978,1979,2038
45955,Lawrence Lamont,8.456062,4,2,2,1973,1977,2038
45966,Michael Mcginnis,10.836524,4,3,2,1976,1983,2038
45690,Edward Mazze,10.928816,4,3,2,1972,1974,2038
40650,Gregory Upah,8.77565,4,3,3,1979,1980,2038
40652,Paul Anderson,9.94158,4,3,2,1977,1980,2038
40577,James Horrell,8.474717,4,4,3,1974,1981,2038
40554,John Coppett,9.809032,4,2,1,1980,1983,2038
40594,David Rink,7.725085,4,3,3,1978,1982,2038
40520,Ronald Stephenson,8.707903,4,4,4,1969,1981,2038
40244,James Lumpkin,7.421207,4,3,3,1982,1983,2038
40220,Thomas Ingram,7.168384,4,3,4,1982,1983,2038
40285,William Rudelius,7.736867,4,6,3,1977,1983,2038
39991,Charles Mayer,8.548846,4,5,3,1970,1982,2038
39993,Robert Cooper,8.773686,4,3,4,1977,1981,2038
40809,Harsharanjeet Jagpal,8.48699,4,3,4,1975,1982,2038
40852,Ralph Day,8.041237,4,5,2,1977,1981,2038
40864,Igal Ayal,13.260186,4,4,4,1978,1982,2038
40716,Taylor Sims,8.11782,4,3,3,1974,1979,2038
40985,Lee Mathews,10.421207,4,3,4,1972,1977,2038
40970,Charles Patti,8.151202,4,3,3,1979,1982,2038
42218,John Murphy,8.5459,4,6,2,1975,1981,2038
41882,Steven Wheelwright,7.264113,4,4,3,1976,1979,2038
41962,Saeed Saimee,9.967599,4,3,2,1974,1982,2038
42004,Frederic Kraft,7.764359,4,6,3,1973,1983,2038
42045,Debra Scammon,10.571919,4,2,1,1981,1983,2038
42046,Richard Semenik,9.573392,4,3,2,1981,1983,2038
42124,Mary Schlinger,10.874815,4,5,4,1972,1982,2038
42103,Mark Alpert,7.032891,4,3,3,1972,1975,2038
41360,James Brown,7.31566,4,4,3,1981,1983,2038
41462,Alain Jolibert,6.579774,4,4,3,1976,1982,2038
41560,Morgan Jones,6.801178,4,3,3,1971,1982,2038
41718,Gary Frazier,7.73834,4,4,2,1979,1983,2038
41191,Roger Best,8.028964,4,3,3,1974,1980,2038
41216,Frederick Webster,6.476681,4,5,3,1972,1980,2038
37988,Peter Fishburn,9.329405,4,8,2,1976,1982,2038
37989,Robin Hogarth,9.131075,4,7,3,1976,1982,2038
37990,Ralph Keeney,9.34266,4,8,3,1975,1983,2038
38153,Edward Riordan,8.838487,4,6,4,1977,1983,2038
38129,Auken Van,11.019636,4,3,3,1978,1983,2038
38132,Robert Britney,9.360333,4,7,2,1972,1983,2038
