ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
41464,William Dillon,7.146214,16,16,8,1978,1986,3277
43214,Robert Lusch,6.389804,16,13,8,1976,1986,3277
44599,John Summers,6.861111,16,11,3,1970,1986,3277
43274,David Ricks,7.48199,15,12,3,1971,1986,3277
42866,Frank Ronald,6.248473,15,13,2,1964,1979,3277
43805,Louis Stern,6.464896,15,16,4,1971,1986,3277
41557,Samuel Craig,6.197802,15,10,6,1973,1986,3277
40286,Lawrence Soley,7.442612,15,7,6,1980,1986,3277
39670,Doyle Peter,7.728021,15,9,9,1975,1986,3277
38720,Del Hawkins,7.349206,15,8,7,1972,1983,3277
38568,Ronald Anderson,6.575702,15,7,8,1977,1986,3277
39779,Claes Fornell,6.177655,14,11,5,1978,1985,3277
40314,A Parasuraman,6.511599,14,15,6,1977,1986,3277
40175,Donald Jackson,7.827533,14,14,10,1975,1986,3277
42169,Fred Reynolds,6.566849,14,9,6,1971,1983,3277
43968,Orville Walker,6.790598,14,11,5,1972,1985,3277
44469,Gerald Albaum,6.750305,14,7,8,1973,1986,3277
50974,Lee Beach,17.61691,14,19,2,1976,1986,3277
44703,Alice Tybout,6.092796,13,12,3,1974,1983,3277
45447,William Massy,6.74481,13,9,3,1964,1979,3277
42094,Terence Shimp,6.720695,13,11,7,1976,1985,3277
42487,Doyle Weiss,7.014041,13,8,3,1970,1986,3277
41115,William Pride,6.81807,13,12,6,1977,1986,3277
40891,William Locander,7.083638,13,11,8,1975,1986,3277
39202,Shelby Hunt,6.946581,13,9,8,1972,1986,3277
39213,James Hulbert,6.652625,13,9,7,1971,1983,3277
38625,John Ivancevich,7.338522,13,9,8,1970,1985,3277
38669,Hiram Barksdale,7.053724,13,14,8,1971,1986,3277
38677,Vithala Rao,6.494505,13,9,6,1969,1986,3277
38161,Richard Olshavsky,6.322954,13,15,5,1972,1982,3277
38449,Parker Lessig,7.052808,13,9,5,1971,1981,3277
37701,William Moore,6.107448,13,12,6,1979,1986,3277
37430,George Zinkhan,6.770146,13,9,7,1983,1986,3277
70520,Tamer Salih,7.672161,13,12,6,1979,1986,3277
53053,K Prahalad,7.447496,12,5,5,1976,1986,3277
38185,Mitchell Terence,16.634004,12,10,2,1976,1984,3277
38567,Jack Engledow,6.80525,12,5,8,1977,1986,3277
39027,Jagdish Sheth,6.953296,12,11,6,1968,1985,3277
39832,Asc Ehrenberg,10.226495,12,7,4,1965,1983,3277
40570,Michael Levy,6.520757,12,8,6,1980,1985,3277
41168,Betsy Gelb,7.454212,12,7,8,1973,1986,3277
41173,Warren French,6.767399,12,12,8,1972,1985,3277
41041,George Day,6.289377,12,10,5,1971,1986,3277
42477,Stephen Brown,7.810134,12,12,6,1976,1986,3277
42600,Jerome Kernan,7.150793,12,11,5,1972,1986,3277
42626,Michael Etzel,6.75641,12,9,8,1972,1986,3277
42191,Elizabeth Hirschman,6.3547,12,10,6,1978,1986,3277
42414,Michael Etgar,6.334554,12,8,7,1976,1983,3277
43898,James Taylor,6.973137,12,9,4,1966,1983,3277
42865,Arun Jain,5.934371,12,10,6,1972,1984,3277
42975,James Maclachlan,6.570818,12,10,4,1978,1985,3277
43254,Ambar Rao,7.606837,12,13,4,1972,1986,3277
43216,Philip Kotler,7.054945,12,11,7,1969,1985,3277
44589,James Bettman,6.502442,12,12,4,1972,1986,3277
44625,Robert Blattberg,6.673076,12,9,4,1970,1981,3277
44795,Allan Shocker,6.271367,12,14,6,1973,1986,3277
44801,Michael Houston,7.233516,11,9,3,1972,1986,3277
44723,Michael Mazis,6.357142,11,12,4,1973,1986,3277
44676,John Hauser,6.571428,11,12,6,1979,1986,3277
45417,Robert Buzzell,6.868742,11,12,6,1965,1985,3277
43158,Ronald Bush,7.332722,11,8,5,1974,1979,3277
42868,David Reibstein,6.199328,11,12,7,1979,1986,3277
42806,Richard Hansen,6.889194,11,7,6,1972,1985,3277
42793,Albert Bruno,6.510378,11,7,9,1974,1986,3277
43967,Neil Ford,7.08547,11,7,3,1970,1985,3277
44434,Edgar Pessemier,6.271978,11,12,5,1967,1986,3277
42398,Myron Gable,7.445054,11,13,3,1974,1985,3277
42190,George Moschis,6.845238,11,4,7,1977,1984,3277
42346,Ben Enis,7.828754,11,10,6,1969,1986,3277
42064,David Stewart,6.572039,11,11,5,1981,1985,3277
40934,Larry Rosenberg,6.501221,11,7,9,1971,1986,3277
40964,Subhash Sharma,5.815628,11,20,5,1980,1985,3277
41421,Dennis Gensch,6.970085,11,8,4,1972,1980,3277
41354,Roland Rust,6.590354,11,12,5,1979,1986,3277
39439,Ugur Yavas,7.614468,11,10,4,1977,1986,3277
38802,Larry Cummings,8.641025,11,14,5,1976,1984,3277
38545,Thomas Bonoma,7.466422,11,5,6,1977,1984,3277
38653,John Stanton,8.997252,11,7,6,1974,1984,3277
38162,Franklin Acito,5.849816,11,11,5,1979,1986,3277
38160,Philippe Cattin,6.101648,11,11,5,1976,1984,3277
38376,B Wilkinson,7.230158,11,9,7,1973,1986,3277
37465,Abraham Charnes,7.2326,11,15,3,1972,1986,3277
37777,Roger Calantone,6.992673,11,15,6,1978,1985,3277
37986,Robert Winkler,6.932539,11,19,2,1972,1986,3277
53137,Robert Hayes,8.083333,10,9,2,1974,1986,3277
38122,Albert Page,7.794566,10,9,7,1971,1984,3277
37806,Moskowitz Herbert,7.627289,10,12,3,1972,1986,3277
37765,Howard Thomas,10.182539,10,8,6,1971,1986,3277
37466,William Cooper,7.232905,10,14,3,1973,1986,3277
38306,Albert Wildt,6.081807,10,10,6,1968,1983,3277
38746,Richard Hise,8.242979,10,7,7,1976,1983,3277
39233,Erdener Kaynak,7.898046,10,8,5,1981,1986,3277
39740,Isabella Cunningham,7.504578,10,9,8,1973,1983,3277
39936,Gene Laczniak,6.855921,10,8,6,1977,1986,3277
40620,Fred Morgan,8.130036,10,8,8,1979,1986,3277
40718,Patrick Kelly,7.833028,10,9,6,1975,1986,3277
40796,C Ferrell,7.069902,10,8,4,1977,1985,3277
40285,William Rudelius,6.819291,10,15,7,1977,1986,3277
40244,James Lumpkin,7.187118,10,6,6,1982,1986,3277
41476,Wilton Anderson,7.166056,10,7,5,1972,1984,3277
41018,Whan Park,7.03144,10,9,4,1977,1986,3277
40918,James Wilcox,6.825702,10,12,6,1974,1986,3277
42114,Bruce Stern,7.623321,10,8,6,1971,1984,3277
42254,Jay Klompmaker,6.935897,10,7,5,1976,1981,3277
42455,George Szybillo,7.198717,10,9,4,1973,1979,3277
44161,Subrata Sen,6.911172,10,7,5,1973,1983,3277
43673,Thomas Kinnear,6.870879,10,7,5,1973,1986,3277
45424,Andris Zoltners,6.856837,10,10,2,1976,1986,3277
44641,Bobby Calder,6.828449,10,9,3,1977,1986,3277
45892,Shelby Mcintyre,6.459706,10,12,6,1977,1986,3277
50702,Robert Pritchard,17.625763,10,11,1,1973,1985,3277
50671,Frank Yates,18.612026,9,9,1,1975,1986,3277
50926,Ilgen Daniel,17.614468,9,11,2,1974,1985,3277
50122,Marcel Corstjens,8.725579,9,4,5,1979,1985,3277
48209,Joseph Thomas,7.283577,9,12,2,1977,1986,3277
48465,James Emshoff,9.386141,9,6,3,1975,1980,3277
48466,Ralph Kilmann,10.236874,9,8,3,1975,1986,3277
46169,Peter Wright,7.688034,9,5,2,1973,1980,3277
44653,Kenneth Coney,7.518009,9,7,5,1974,1983,3277
44660,Paul Bloom,6.943223,9,10,5,1973,1986,3277
44595,Gerald Gorn,7.15354,9,5,2,1974,1985,3277
44910,Rakesh Sarin,7.25,9,9,3,1979,1986,3277
45248,John Nevin,6.868131,9,5,4,1974,1985,3277
45442,Prakash Sethi,9.916666,9,9,4,1969,1986,3277
45319,Alvin Silk,6.485653,9,9,4,1971,1983,3277
43415,William Cunningham,7.423076,9,7,6,1972,1977,3277
43944,Arthur Brief,7.648962,9,4,4,1975,1985,3277
43142,Robert Shoemaker,6.303418,9,8,5,1975,1985,3277
43275,Jeffrey Arpan,7.637973,9,9,2,1974,1986,3277
43273,John Howard,7.619047,9,7,7,1971,1980,3277
42382,Alan Resnik,7.327228,9,8,6,1977,1983,3277
40848,James Ginter,6.062881,9,12,7,1972,1985,3277
41258,Dick Wittink,6.403846,9,7,3,1975,1982,3277
41601,Johny Johansson,6.775641,9,9,5,1976,1986,3277
40311,Steven Skinner,6.65873,9,10,6,1980,1986,3277
40220,Thomas Ingram,6.540293,9,7,6,1982,1986,3277
39854,Michael Czinkota,7.505494,9,5,4,1979,1985,3277
38127,Fred Glover,9.42155,9,10,2,1972,1986,3277
38129,Auken Van,9.321428,9,5,4,1978,1986,3277
37974,Douglas Carroll,6.655372,9,6,4,1978,1986,3277
66528,Weitz Barton,6.778693,8,9,4,1977,1986,3277
66586,Douglas Susan,6.196275,8,9,3,1967,1985,3277
52089,Edward Lawler,10.917887,8,7,3,1971,1986,3277
53483,William Abernathy,8.375152,8,7,3,1971,1981,3277
37976,Robert Carbone,7.057997,8,9,2,1976,1986,3277
38128,Subhash Lonial,9.321733,8,4,4,1978,1986,3277
38042,Dalton Dan,12.141025,8,2,3,1979,1986,3277
37527,William Berry,8.487484,8,8,2,1972,1984,3277
37636,William King,11.233211,8,7,4,1973,1983,3277
38748,Michael Geurts,9.340048,8,5,3,1972,1980,3277
38722,Paul Farris,6.734432,8,5,3,1975,1984,3277
39798,Johan Arndt,7.64652,8,6,4,1975,1981,3277
38911,Wilbur Lewellen,11.869658,8,7,4,1972,1984,3277
40178,Alan Bush,6.734126,8,8,6,1983,1986,3277
40149,Michael Harvey,6.849511,8,5,4,1974,1985,3277
40810,Ephraim Sudit,8.486568,8,6,5,1978,1982,3277
40834,Robert Headen,6.800671,8,5,4,1976,1981,3277
40659,Marvin Jolson,11.92735,8,8,5,1971,1985,3277
40594,David Rink,7.155372,8,6,6,1978,1985,3277
41623,David Montgomery,6.376984,8,11,3,1970,1983,3277
41631,Dan Horsky,6.27503,8,11,4,1978,1985,3277
41853,John Burnett,6.59768,8,8,7,1979,1986,3277
41218,Benson Shapiro,8.452075,8,5,2,1976,1984,3277
41178,David Wilemon,8.712759,8,5,5,1970,1986,3277
41268,John Claxton,9.815323,8,5,4,1971,1984,3277
40916,Gerald Zaltman,6.874847,8,4,3,1974,1984,3277
40970,Charles Patti,7.811965,8,4,4,1979,1985,3277
42385,William Lundstrom,6.816544,8,7,5,1976,1983,3277
42411,William Motes,7.887973,8,3,5,1979,1985,3277
42206,David Furse,6.81166,8,4,4,1975,1984,3277
42465,Eric Reidenbach,7.644383,8,9,5,1981,1986,3277
42496,Robert Leone,6.532356,8,9,4,1980,1986,3277
42592,Franklin Houston,8.003052,8,7,5,1974,1984,3277
42581,Michael Ray,6.803418,8,6,3,1971,1986,3277
42583,Paul Solomon,7.484432,8,6,5,1975,1984,3277
43405,James Myers,7.255799,8,7,3,1968,1975,3277
44184,Joel Huber,6.613553,8,6,4,1979,1986,3277
44084,Hugh Guffey,6.929792,8,11,4,1972,1983,3277
44286,R Brent,8.819597,8,7,5,1975,1985,3277
45861,Roger Heeler,6.663003,8,11,3,1971,1980,3277
44746,John Payne,6.713064,8,9,4,1978,1986,3277
44650,John Mccann,6.304945,8,8,4,1977,1986,3277
44618,Paul Peter,6.59188,8,6,3,1975,1986,3277
44677,Glen Urban,6.881868,8,9,4,1970,1986,3277
44674,William Wilkie,6.438339,8,9,3,1973,1984,3277
48051,Wade Cook,8.79884,8,6,1,1978,1986,3277
48660,Richard Cosier,8.579059,8,5,5,1977,1985,3277
50741,Terry Beehr,13.764957,8,6,2,1978,1985,3277
50173,Karlene Roberts,8.065018,7,8,4,1973,1985,3277
47829,Hausman Warren,9.891636,7,8,2,1972,1982,3277
44715,Lynn Phillips,6.664529,7,9,3,1977,1983,3277
44758,Dipankar Chakravarti,6.431013,7,10,3,1979,1986,3277
45630,Louis Boone,7.747863,7,7,4,1971,1984,3277
45643,Leon Schiffman,8.139804,7,8,4,1974,1984,3277
45310,Tyzoon Tyebjee,7.097069,7,3,7,1981,1986,3277
45286,Jehoshua Eliashberg,6.734737,7,8,3,1978,1986,3277
45468,M Venkatesan,7.827533,7,7,3,1968,1986,3277
46031,Max Bazerman,8.218253,7,14,4,1981,1986,3277
46742,James Terborg,18.611111,7,4,3,1975,1985,3277
44192,Yalch Richard,6.356227,7,11,3,1976,1984,3277
44232,James Donnelly,6.717032,7,6,4,1972,1984,3277
43424,Claude Martin,7.70818,7,4,4,1974,1983,3277
43655,Marvin Goldberg,7.60409,7,3,2,1970,1982,3277
43774,Roy Howell,6.263431,7,12,5,1979,1986,3277
43872,Brian Toyne,7.637973,7,9,2,1977,1984,3277
43876,William Todor,11.141941,7,4,3,1979,1986,3277
44040,Alan Sawyer,6.545787,7,9,4,1971,1985,3277
43152,Darral Clarke,6.468253,7,9,3,1972,1984,3277
42781,Kelly Shuptrine,7.888888,7,6,5,1974,1981,3277
42878,Robert Wilkes,7.033882,7,5,6,1974,1986,3277
43003,Dan Robertson,6.911782,7,5,4,1974,1978,3277
43092,Scott Ward,7.557081,7,6,4,1972,1983,3277
42627,Barnett Greenberg,6.698107,7,7,4,1975,1985,3277
42597,Richard Oliver,6.670024,7,6,5,1977,1985,3277
42704,Winer Russell,6.179487,7,10,5,1979,1983,3277
42207,Gary Armstrong,7.613553,7,7,6,1975,1983,3277
42426,Roy Moore,7.844322,7,2,5,1975,1984,3277
42268,Melvin Crask,7.07387,7,6,5,1977,1984,3277
41042,Adrian Ryans,6.826617,7,3,4,1977,1983,3277
41060,Thomas Whipple,7.47039,7,7,6,1971,1985,3277
41062,Robert Hite,8.868437,7,2,5,1985,1986,3277
41082,Manohar Kalwani,6.443833,7,7,3,1977,1986,3277
41127,Pradeep Korgaonkar,7.155372,7,6,5,1980,1986,3277
41296,Naresh Malhotra,5.905067,7,11,4,1979,1984,3277
41360,James Brown,6.540598,7,6,5,1981,1985,3277
41230,Richard Bagozzi,6.079059,7,8,3,1978,1983,3277
41718,Gary Frazier,6.813797,7,5,3,1979,1986,3277
40575,Donald Michie,7.152625,7,5,4,1979,1985,3277
40833,Harper Boyd,6.820818,7,7,2,1964,1978,3277
40794,Luis Dominguez,7.218253,7,4,4,1971,1981,3277
40710,Joseph Hair,7.17094,7,8,5,1976,1985,3277
40223,Roger Dickinson,6.554334,7,11,7,1982,1986,3277
40281,Lawrence Chonko,6.755799,7,7,4,1983,1986,3277
38966,Raymond Laforge,9.099816,7,6,4,1982,1986,3277
38967,David Cravens,10.097374,7,5,5,1973,1986,3277
39073,James Hlavacek,11.277167,7,5,6,1976,1986,3277
39827,Jack Kasulis,6.992368,7,7,5,1979,1984,3277
39993,Robert Cooper,7.292735,7,5,6,1977,1986,3277
40007,Chatrathi Rao,6.789987,7,7,5,1974,1985,3277
38719,James Reinmuth,8.342796,7,4,2,1972,1977,3277
38705,Ramon Aldag,8.565628,7,3,4,1975,1986,3277
38787,Daniel Robey,7.986568,7,4,4,1977,1986,3277
38654,Jeffrey Lowenhar,9.995726,7,3,4,1974,1979,3277
38585,Richard Mason,10.81746,7,3,4,1973,1982,3277
38594,Roscoe Davis,10.096459,7,5,3,1976,1985,3277
38343,Andrew Whinston,7.443223,7,5,2,1975,1982,3277
38347,Thomas Morton,9.678266,7,8,2,1974,1985,3277
37731,Mabert Vincent,11.631868,7,6,3,1972,1986,3277
37531,Gerrit Wolf,8.732905,7,8,3,1978,1984,3277
37866,Wilpen Gorr,6.326007,7,9,3,1981,1986,3277
51645,Richard Hackman,9.974358,7,8,2,1971,1978,3277
54041,Peter Lorange,11.426434,7,5,3,1974,1984,3277
51921,Benson Rosen,11.626373,6,3,3,1974,1983,3277
51496,Lawrence Peters,18.622405,6,4,2,1974,1983,3277
52635,James Post,8.922466,6,6,2,1977,1983,3277
55761,Russell Ackoff,10.384615,6,3,2,1975,1984,3277
66701,David Schmittlein,7.064102,6,3,4,1980,1985,3277
65984,Wayne Hoyer,6.738705,6,9,4,1982,1986,3277
37873,Dean Kropp,6.953296,6,6,2,1979,1986,3277
37874,Robert Carlson,7.911477,6,5,2,1979,1986,3277
37961,James Patterson,9.831501,6,4,1,1974,1986,3277
38011,Lucas Henry,7.210012,6,5,3,1972,1982,3277
38119,Jeffrey Miller,8.01221,6,14,3,1975,1985,3277
38154,Richard Becherer,8.20177,6,5,5,1977,1983,3277
37634,Robert Harmon,7.744505,6,6,4,1979,1984,3277
38443,Dale Achabal,6.190781,6,8,3,1980,1985,3277
38175,Donald Stem,7.53663,6,7,5,1977,1985,3277
38598,Rosann Spiro,7.794871,6,3,6,1976,1986,3277
38569,Helmut Becker,7.47039,6,3,5,1978,1980,3277
38739,Gabriel Bitran,8.288766,6,8,2,1977,1986,3277
38731,Kenneth Baker,12.107448,6,6,2,1977,1986,3277
39684,Hans Thorelli,7.343711,6,6,5,1973,1985,3277
39639,Schul Patrick,6.951159,6,5,5,1978,1985,3277
39187,Robert Spekman,6.640415,6,5,4,1977,1986,3277
38834,Frederick Russ,7.682539,6,5,5,1975,1983,3277
40306,Stephen Goldberg,6.114468,6,8,4,1981,1984,3277
40401,Terry Deutscher,6.752136,6,5,4,1976,1982,3277
40792,Eric Berkowitz,6.278693,6,7,4,1977,1980,3277
40576,Kenneth Teas,8.445665,6,5,4,1979,1986,3277
40574,Stanley Sibley,8.042124,6,2,3,1979,1985,3277
40652,Paul Anderson,9.856837,6,5,3,1977,1986,3277
40592,Jean Choffray,7.932234,6,2,4,1978,1986,3277
40522,Thomas Hustad,6.405067,6,4,5,1973,1982,3277
40553,William Staples,8.081501,6,3,3,1976,1981,3277
40538,David Wilson,8.894688,6,5,5,1972,1985,3277
41148,James Anderson,8.298534,6,4,5,1980,1986,3277
41066,Rajendra Srivastava,6.540293,6,6,4,1979,1986,3277
41057,Jon Hawes,7.498168,6,4,4,1984,1986,3277
41045,Ronald Tatham,7.788461,6,5,4,1973,1979,3277
40994,Janet Keith,7.747557,6,8,6,1983,1986,3277
41015,Gary Ford,6.154456,6,9,4,1976,1986,3277
40852,Ralph Day,6.835775,6,8,3,1977,1986,3277
40864,Igal Ayal,8.593711,6,6,6,1978,1986,3277
42249,Robert Pitts,7.4826,6,6,4,1977,1986,3277
42286,John Rossiter,7.560744,6,4,4,1974,1982,3277
42272,Chris Allen,7.344322,6,7,4,1980,1985,3277
42384,Christie Paksoy,7.587301,6,5,5,1977,1986,3277
42192,Thomas Madden,7.786019,6,5,4,1982,1986,3277
42095,Robert Dyer,7.719169,6,3,4,1974,1980,3277
42103,Mark Alpert,6.478937,6,6,4,1972,1984,3277
42045,Debra Scammon,8.064102,6,3,3,1981,1986,3277
42726,Kevin Clancy,6.12271,6,16,4,1976,1984,3277
42746,Robert Settle,6.922161,6,7,3,1972,1982,3277
42529,H Bonfield,6.999694,6,7,4,1975,1985,3277
42530,Warren Martin,6.888278,6,8,5,1976,1984,3277
42555,Zarrel Lambert,6.747557,6,6,4,1975,1985,3277
42930,Lyman Ostlund,6.920329,6,6,3,1972,1985,3277
42811,Jacob Hornik,8.10409,6,5,5,1981,1986,3277
42814,Arthur Adams,9.410866,6,4,3,1979,1984,3277
42815,Mark Moriarty,8.764652,6,3,3,1978,1984,3277
42833,Ivan Preston,6.738095,6,7,2,1976,1984,3277
42861,Terry Childers,7.16575,6,6,4,1979,1985,3277
43201,Michael Perry,9.392246,6,4,3,1969,1976,3277
43151,Scott Neslin,6.975274,6,6,5,1983,1986,3277
43357,Joseph Newman,6.807997,6,4,4,1971,1978,3277
43537,Monroe Kent,7.442918,6,8,4,1975,1986,3277
44261,Glen Riecken,7.754578,6,3,4,1981,1985,3277
44272,Patrick Murphy,7.039072,6,7,3,1978,1986,3277
44443,Wayne Talarzyk,6.503663,6,6,4,1972,1983,3277
44480,Girish Punj,6.44017,6,4,3,1978,1984,3277
47227,Richard Morey,7.133089,6,6,1,1972,1986,3277
47503,Graves Stephen,9.830891,6,8,1,1977,1986,3277
47600,William Ziemba,9.82387,6,6,1,1974,1985,3277
46100,Moshe Givon,6.52503,6,6,4,1978,1985,3277
45966,Michael Mcginnis,8.442612,6,5,2,1976,1984,3277
45459,John Czepiel,6.965506,6,7,6,1976,1985,3277
45262,Gerald Goodhardt,11.225579,6,2,2,1967,1979,3277
45340,Adel Ansary,8.80525,6,9,4,1974,1977,3277
45350,Abel Jeuland,6.582417,6,7,4,1976,1986,3277
45100,Birger Wernerfelt,7.157509,6,8,3,1985,1986,3277
44972,Robert Westbrook,6.636446,6,5,3,1978,1985,3277
44852,Gary Mauser,7.578754,6,4,2,1982,1986,3277
44704,Gordon Mcdougall,9.815628,6,4,5,1974,1985,3277
44701,Christopher Lovelock,6.667887,6,8,5,1976,1983,3277
44678,Dov Pekelman,7.16514,6,4,3,1974,1979,3277
44623,Donald Granbois,7.148046,6,6,3,1973,1983,3277
44624,Frank Carmone,6.725274,6,2,2,1969,1981,3277
44640,Frederick Sturdivant,6.894078,6,7,6,1973,1985,3277
44649,Brian Ratchford,6.082417,6,8,4,1976,1985,3277
44587,Joseph Fry,10.812271,6,4,5,1970,1975,3277
47868,Gerald Brown,12.64133,6,6,1,1977,1984,3277
47683,Weide Vander,11.111111,6,5,1,1976,1982,3277
47722,Rothkopf Michael,7.922161,6,7,3,1971,1986,3277
48462,Shmuel Oren,7.085164,6,9,3,1979,1986,3277
48269,Gerald Thompson,10.673992,6,8,2,1980,1986,3277
48782,John Mcclain,7.125457,6,9,2,1975,1986,3277
49394,Thomas Naylor,8.143162,6,5,3,1976,1985,3277
49874,Howard Kunreuther,8.686507,6,12,2,1973,1986,3277
49759,Hau Lee,8.434981,5,7,2,1985,1986,3277
49523,Ronald Turner,6.908424,5,4,4,1973,1984,3277
51211,Stephen Green,15.670634,5,7,1,1977,1986,3277
49387,Mel Horwitch,8.44597,5,3,2,1976,1983,3277
49220,V Balachandran,7.481379,5,6,2,1974,1976,3277
48829,Leroy Schwarz,8.931318,5,6,1,1975,1985,3277
48282,Moshe Kress,9.092185,5,5,2,1985,1986,3277
48224,Rajiv Banker,7.665445,5,7,1,1981,1986,3277
48182,Jean Blin,6.799145,5,6,3,1975,1980,3277
47680,Jeremy Shapiro,7.517704,5,9,3,1976,1986,3277
44614,Peter Bennett,7.438339,5,4,2,1969,1981,3277
44668,Richard Mizerski,6.585164,5,10,4,1979,1986,3277
44817,Irwin Levin,7.836385,5,9,2,1983,1986,3277
44997,Leonard Lodish,6.398656,5,7,3,1978,1986,3277
45031,John Little,6.603174,5,9,4,1976,1981,3277
45251,Charles Ingene,6.922771,5,3,3,1980,1985,3277
44773,Joel Cohen,7.213675,5,5,2,1970,1983,3277
44791,Peter Reingen,8.148656,5,4,2,1977,1986,3277
44813,Robert Meyer,8.296703,5,5,4,1971,1985,3277
45413,Murphy Sewall,7.869963,5,3,3,1976,1986,3277
45296,Jean Larreche,6.857753,5,3,3,1977,1983,3277
45446,Stephen Greyser,7.259768,5,6,2,1974,1981,3277
45497,Spyros Makridakis,7.265873,5,4,2,1977,1986,3277
45532,Joseph Guiltinan,7.607448,5,7,2,1978,1985,3277
45540,Charles Lillis,8.156593,5,4,4,1974,1982,3277
45667,Joe Dodson,5.926129,5,16,4,1978,1984,3277
45632,Robert Hisrich,7.871184,5,5,5,1972,1986,3277
45625,William George,7.845848,5,4,5,1974,1986,3277
45715,Prabhakant Sinha,7.851648,5,4,1,1979,1983,3277
45793,Eli Cox,8.162393,5,3,3,1974,1977,3277
45997,Winston Ring,7.676434,5,2,1,1970,1976,3277
45872,Paul Busch,8.03724,5,4,2,1976,1980,3277
46061,Ikujiro Nonaka,7.091269,5,5,5,1979,1986,3277
46517,Melanie Wallendorf,6.920634,5,3,4,1980,1985,3277
46527,Morris Mayer,7.223137,5,7,3,1972,1986,3277
46657,Jan Muczyk,8.442002,5,3,3,1974,1981,3277
47297,Stephen Cosmas,7.895604,5,3,2,1980,1981,3277
47306,Monroe Bird,9.516178,5,6,4,1970,1980,3277
47120,Ronald Stiff,7.663919,5,6,4,1976,1986,3277
46659,Hirotaka Takeuchi,7.920634,5,4,2,1977,1986,3277
46775,Joseph Mason,7.034798,5,5,3,1968,1976,3277
47086,Phillip Downs,8.478327,5,4,2,1983,1986,3277
44444,Charles Schewe,7.857142,5,4,4,1977,1982,3277
44458,Bitta Della,7.588217,5,6,4,1977,1983,3277
44404,John Mcconnell,12.868131,5,4,2,1979,1984,3277
44242,Jerry Olson,7.024114,5,4,3,1978,1983,3277
44202,Douglas Behrman,7.719474,5,4,4,1979,1986,3277
44205,Wesley Jones,7.581196,5,6,3,1978,1982,3277
44107,John Daniels,10.507631,5,6,4,1975,1985,3277
43360,Richard Cardozo,7.014652,5,6,3,1971,1985,3277
43361,Charles Schaninger,7.236568,5,6,4,1980,1986,3277
43668,Douglas Tigert,6.718559,5,7,3,1967,1983,3277
43866,Lawrence Wortzel,7.985042,5,5,4,1966,1985,3277
43936,Lawrence Crosby,7.842185,5,3,2,1981,1984,3277
43392,Avijit Ghosh,6.729242,5,4,3,1982,1986,3277
43253,Keith Cox,8.513431,5,4,3,1972,1976,3277
