ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
40311,Steven Skinner,6.242249,19,14,7,1980,1992,7291
41230,Richard Bagozzi,5.562962,19,18,9,1978,1992,7291
40964,Subhash Sharma,5.450754,19,27,6,1980,1993,7291
41018,Whan Park,6.422359,19,18,6,1977,1992,7291
66528,Weitz Barton,5.99465,19,17,6,1977,1993,7291
70520,Tamer Salih,6.892043,18,17,6,1979,1993,7291
41041,George Day,5.786008,18,15,8,1971,1992,7291
41086,Darrel Muehling,6.454869,18,14,9,1983,1993,7291
41258,Dick Wittink,5.880795,18,20,8,1975,1993,7291
40796,C Ferrell,6.266529,18,14,5,1977,1992,7291
40244,James Lumpkin,6.682578,18,13,8,1982,1993,7291
40281,Lawrence Chonko,6.21358,18,17,7,1983,1993,7291
40220,Thomas Ingram,6.121947,18,19,8,1982,1993,7291
40175,Donald Jackson,6.860768,18,20,10,1975,1989,7291
38720,Del Hawkins,6.691632,18,11,8,1972,1989,7291
37765,Howard Thomas,8.715226,18,17,7,1971,1993,7291
37777,Roger Calantone,6.267215,18,20,10,1978,1992,7291
44599,John Summers,6.549245,18,12,3,1970,1991,7291
44469,Gerald Albaum,6.014403,18,12,9,1973,1992,7291
44676,John Hauser,6.023593,18,17,7,1979,1993,7291
45100,Birger Wernerfelt,6.232921,18,13,5,1985,1992,7291
42597,Richard Oliver,5.616323,18,17,8,1977,1993,7291
42600,Jerome Kernan,6.283539,18,14,7,1972,1993,7291
45892,Shelby Mcintyre,6.147599,18,18,8,1977,1993,7291
53053,K Prahalad,7.179835,18,5,5,1976,1993,7291
46031,Max Bazerman,6.72908,17,25,5,1981,1992,7291
42398,Myron Gable,7.00727,17,18,5,1974,1993,7291
41569,John Graham,6.734567,17,26,11,1983,1993,7291
45286,Jehoshua Eliashberg,5.775445,17,16,5,1978,1991,7291
38161,Richard Olshavsky,6.156104,17,19,6,1972,1993,7291
37806,Moskowitz Herbert,6.945267,17,18,3,1972,1993,7291
37825,Bernard Taylor,8.625925,17,12,4,1976,1989,7291
39027,Jagdish Sheth,5.91989,17,17,9,1968,1992,7291
38687,Richard Durand,6.067489,17,16,8,1975,1988,7291
38546,Wesley Johnston,6.689026,17,10,8,1977,1987,7291
40178,Alan Bush,6.238134,17,15,12,1983,1991,7291
39993,Robert Cooper,6.89753,17,6,7,1977,1993,7291
40659,Marvin Jolson,6.452949,17,16,8,1971,1993,7291
41168,Betsy Gelb,6.760905,17,13,8,1973,1993,7291
41173,Warren French,6.191495,17,17,10,1972,1993,7291
41178,David Wilemon,6.984362,16,10,7,1970,1992,7291
41192,Lynn Kahle,7.005624,16,8,10,1985,1991,7291
40570,Michael Levy,6.024417,16,12,7,1980,1993,7291
40891,William Locander,6.558573,16,13,8,1975,1989,7291
39233,Erdener Kaynak,7.003155,16,15,6,1981,1993,7291
39213,James Hulbert,6.229766,16,11,9,1971,1992,7291
39350,David Shipley,8.251851,16,17,6,1985,1993,7291
39439,Ugur Yavas,6.551165,16,15,6,1977,1993,7291
38568,Ronald Anderson,6.23786,16,10,9,1977,1993,7291
39123,Graham Hooley,7.797119,16,17,7,1984,1993,7291
37986,Robert Winkler,6.288751,16,22,2,1972,1993,7291
38185,Mitchell Terence,8.912071,16,10,2,1976,1992,7291
38077,Ian Mitroff,8.311796,16,6,5,1973,1984,7291
45147,Morris Michael,6.805212,16,17,6,1984,1993,7291
44795,Allan Shocker,5.939368,16,20,8,1973,1991,7291
44909,Barbara Kahn,5.721262,16,20,6,1986,1993,7291
45417,Robert Buzzell,5.765157,16,18,7,1965,1993,7291
44625,Robert Blattberg,6.468175,16,13,6,1970,1990,7291
44703,Alice Tybout,5.887654,16,13,3,1974,1989,7291
66701,David Schmittlein,6.128943,16,10,7,1980,1993,7291
44677,Glen Urban,6.354595,15,15,6,1970,1993,7291
43774,Roy Howell,5.958847,15,18,8,1979,1991,7291
44910,Rakesh Sarin,6.349657,15,12,4,1979,1993,7291
45270,Leonard Berry,6.486282,15,10,7,1976,1993,7291
41518,Russell Belk,6.632647,15,17,4,1980,1993,7291
42496,Robert Leone,5.978875,15,14,6,1980,1993,7291
42169,Fred Reynolds,6.365294,15,9,6,1971,1991,7291
42190,George Moschis,6.272153,15,11,7,1977,1993,7291
42868,David Reibstein,5.735528,15,20,8,1979,1993,7291
42866,Frank Ronald,6.044855,15,13,2,1964,1979,7291
43142,Robert Shoemaker,6.115775,15,11,7,1975,1992,7291
37974,Douglas Carroll,6.214266,15,9,6,1978,1990,7291
37702,Louviere Jordan,6.015912,15,23,10,1981,1993,7291
37530,Gregory Northcraft,8.133058,15,8,3,1984,1992,7291
38669,Hiram Barksdale,6.446502,15,16,8,1971,1992,7291
39240,Jobber David,7.443072,15,16,7,1979,1993,7291
40620,Fred Morgan,6.970644,15,11,9,1979,1993,7291
41421,Dennis Gensch,6.519067,15,12,7,1972,1992,7291
41115,William Pride,6.212345,15,15,7,1977,1992,7291
50263,Sumantra Ghoshal,9.118381,15,7,6,1986,1993,7291
50974,Lee Beach,8.505761,15,19,2,1976,1990,7291
53137,Robert Hayes,7.318655,14,12,3,1974,1991,7291
46169,Peter Wright,6.912071,14,11,5,1973,1993,7291
40710,Joseph Hair,6.446227,14,21,9,1976,1993,7291
39904,Laurence Jacobs,7.50288,14,11,7,1977,1993,7291
39936,Gene Laczniak,6.314677,14,9,8,1977,1989,7291
40038,Valarie Zeithaml,6.095884,14,9,7,1984,1993,7291
40075,Raaij Van,7.779423,14,8,5,1981,1993,7291
38625,John Ivancevich,6.855555,14,9,8,1970,1987,7291
38449,Parker Lessig,6.662139,14,10,6,1971,1987,7291
38967,David Cravens,6.728257,14,11,9,1973,1993,7291
37731,Mabert Vincent,8.213031,14,14,4,1972,1993,7291
38122,Albert Page,6.52085,14,12,7,1971,1993,7291
42487,Doyle Weiss,6.537997,14,8,3,1970,1992,7291
45676,Ian Macmillan,6.468861,14,14,6,1982,1992,7291
44723,Michael Mazis,6.026337,14,18,4,1973,1992,7291
44595,Gerald Gorn,6.44801,14,11,6,1974,1993,7291
65984,Wayne Hoyer,6.095336,14,15,6,1982,1993,7291
56839,Diener Ed,12.903566,13,15,1,1986,1993,7291
44660,Paul Bloom,6.716735,13,14,7,1973,1993,7291
44641,Bobby Calder,6.600823,13,10,4,1977,1987,7291
44161,Subrata Sen,6.619341,13,9,8,1973,1993,7291
45447,William Massy,6.579972,13,9,3,1964,1979,7291
45266,Bernard Jaworski,6.491632,13,9,3,1986,1993,7291
44933,Robert Wyer,9.930041,13,15,2,1986,1993,7291
44801,Michael Houston,6.665843,13,10,3,1972,1993,7291
42346,Ben Enis,6.483813,13,14,7,1969,1987,7291
41631,Dan Horsky,6.0417,13,16,5,1978,1992,7291
41853,John Burnett,6.06406,13,12,9,1979,1993,7291
43216,Philip Kotler,6.554458,13,12,7,1969,1991,7291
43537,Monroe Kent,6.574485,13,14,6,1975,1993,7291
43673,Thomas Kinnear,6.297942,13,11,6,1973,1988,7291
42975,James Maclachlan,6.248834,13,11,4,1978,1993,7291
38093,Abba Krieger,6.454595,13,7,8,1985,1993,7291
37734,Droge Cornelia,6.916598,13,11,8,1985,1993,7291
37747,Cynthia Fraser,5.988751,13,10,8,1982,1991,7291
38725,Peter Dickson,6.021262,13,15,5,1978,1991,7291
38746,Richard Hise,6.671742,13,11,9,1976,1990,7291
38653,John Stanton,7.702606,13,9,7,1974,1992,7291
38545,Thomas Bonoma,7.00384,13,7,7,1977,1989,7291
39929,Kotabe Masaaki,6.319341,13,13,7,1989,1993,7291
39854,Michael Czinkota,6.773799,13,8,6,1979,1992,7291
40594,David Rink,6.775308,13,10,8,1978,1992,7291
40916,Gerald Zaltman,6.479012,13,6,4,1974,1993,7291
41229,Gary Gaeth,6.432647,13,12,9,1984,1992,7291
41296,Naresh Malhotra,5.606995,13,22,8,1979,1993,7291
47558,Donald Hambrick,7.467489,13,5,5,1980,1993,7291
47634,Neale Margaret,7.590809,13,9,1,1985,1992,7291
49287,N Venkatraman,7.909876,13,7,4,1984,1992,7291
50671,Frank Yates,9.263786,13,16,1,1975,1991,7291
52535,Christopher Bartlett,8.120438,12,4,6,1981,1993,7291
50122,Marcel Corstjens,7.843895,12,7,7,1979,1990,7291
41261,Wagner Kamakura,6.136762,12,11,7,1984,1993,7291
41246,Emin Babakus,6.548559,12,16,7,1987,1993,7291
41486,Hubert Gatignon,6.019478,12,10,6,1984,1993,7291
41476,Wilton Anderson,6.45048,12,10,7,1972,1992,7291
41082,Manohar Kalwani,5.982578,12,13,4,1977,1993,7291
40918,James Wilcox,6.524417,12,12,7,1974,1987,7291
40848,James Ginter,5.794375,12,14,10,1972,1991,7291
40538,David Wilson,6.812894,12,12,7,1972,1993,7291
39864,John Hill,6.726063,12,6,8,1984,1993,7291
39694,Leckenby John,7.143895,12,14,3,1973,1988,7291
39639,Schul Patrick,6.443484,12,12,7,1978,1993,7291
39360,Moncrief William,6.429355,12,21,6,1985,1991,7291
40007,Chatrathi Rao,6.48491,12,13,9,1974,1993,7291
38567,Jack Engledow,6.641975,12,5,8,1977,1986,7291
38306,Albert Wildt,6.018792,12,13,8,1968,1992,7291
38802,Larry Cummings,7.905486,12,16,5,1976,1989,7291
38966,Raymond Laforge,6.517695,12,13,8,1982,1993,7291
39036,Kjell Gronhaug,6.900137,12,10,5,1978,1993,7291
37649,Michael Hitt,7.225377,12,10,3,1982,1993,7291
37527,William Berry,7.844307,12,13,2,1972,1990,7291
37465,Abraham Charnes,6.980246,12,18,4,1972,1992,7291
38160,Philippe Cattin,5.998216,12,11,5,1976,1989,7291
38162,Franklin Acito,5.757338,12,13,5,1979,1987,7291
42626,Michael Etzel,6.346502,12,9,8,1972,1986,7291
42865,Arun Jain,5.821673,12,10,6,1972,1984,7291
43158,Ronald Bush,6.677503,12,10,6,1974,1993,7291
43273,John Howard,6.746227,12,9,9,1971,1988,7291
41506,William Cron,5.965706,12,13,7,1979,1993,7291
41601,Johny Johansson,6.458024,12,11,7,1976,1992,7291
42337,Donald Lichtenstein,6.267352,12,10,6,1984,1993,7291
42191,Elizabeth Hirschman,6.141563,12,10,6,1978,1986,7291
42414,Michael Etgar,6.09657,12,8,7,1976,1983,7291
44997,Leonard Lodish,5.67229,12,17,6,1978,1993,7291
45424,Andris Zoltners,6.273936,12,12,4,1976,1992,7291
44184,Joel Huber,6.099314,12,12,5,1979,1993,7291
43944,Arthur Brief,6.605761,12,11,6,1975,1993,7291
43898,James Taylor,6.453635,12,9,4,1966,1983,7291
44649,Brian Ratchford,5.996296,12,13,5,1976,1993,7291
44650,John Mccann,6.193278,12,15,7,1977,1991,7291
44758,Dipankar Chakravarti,5.595336,12,21,6,1979,1993,7291
44434,Edgar Pessemier,5.934567,12,14,5,1967,1987,7291
44746,John Payne,6.28299,11,10,4,1978,1990,7291
43967,Neil Ford,6.690534,11,7,3,1970,1985,7291
45442,Prakash Sethi,9.703155,11,10,6,1969,1993,7291
45319,Alvin Silk,5.890809,11,13,5,1971,1993,7291
45248,John Nevin,6.305212,11,8,4,1974,1990,7291
44812,Eric Johnson,6.412482,11,11,5,1984,1993,7291
44813,Robert Meyer,6.371742,11,11,4,1971,1993,7291
44878,Mita Sujan,6.446913,11,7,6,1986,1993,7291
42486,Gerard Tellis,6.322496,11,9,6,1981,1993,7291
42465,Eric Reidenbach,6.587379,11,10,6,1981,1993,7291
42156,Michael Kamins,7.375582,11,9,6,1987,1993,7291
42382,Alan Resnik,6.858847,11,8,6,1977,1991,7291
41589,Erin Anderson,6.055692,11,8,6,1986,1992,7291
41609,Lakshman Krishnamurthi,6.387517,11,8,5,1982,1992,7291
41623,David Montgomery,5.890123,11,15,6,1970,1991,7291
41718,Gary Frazier,6.185459,11,10,4,1979,1991,7291
41882,Steven Wheelwright,6.790397,11,9,5,1976,1992,7291
41962,Saeed Saimee,6.743895,11,10,6,1974,1993,7291
42114,Bruce Stern,6.949382,11,8,6,1971,1991,7291
42133,Miniard Paul,6.431275,11,14,4,1978,1993,7291
43151,Scott Neslin,6.406995,11,10,8,1983,1989,7291
43415,William Cunningham,6.776268,11,9,7,1972,1988,7291
42793,Albert Bruno,6.371193,11,7,9,1974,1986,7291
42806,Richard Hansen,6.515363,11,7,6,1972,1985,7291
42727,Stephen Mcdaniel,6.428532,11,12,8,1980,1993,7291
42596,Douglas Stayman,6.324691,11,8,5,1986,1993,7291
38127,Fred Glover,8.426474,11,14,2,1972,1993,7291
38042,Dalton Dan,9.434019,11,3,4,1979,1993,7291
37466,William Cooper,6.980384,11,17,4,1973,1992,7291
37681,Joel Steckel,5.760219,11,13,8,1985,1993,7291
37636,William King,8.750068,11,11,4,1973,1992,7291
38739,Gabriel Bitran,7.67572,11,12,3,1977,1992,7291
38376,B Wilkinson,6.974211,11,9,7,1973,1986,7291
38708,John Mowen,6.644032,11,13,7,1980,1993,7291
39992,Elko Kleinschmidt,7.897119,11,2,5,1985,1993,7291
40222,Peter Kaminski,7.23882,11,7,4,1984,1993,7291
40223,Roger Dickinson,6.255006,11,15,8,1982,1993,7291
40268,Peter Banting,9.781481,11,8,2,1973,1991,7291
40285,William Rudelius,6.43539,11,16,8,1977,1992,7291
40445,Scot Burton,6.657064,11,9,7,1987,1993,7291
40453,Paul Herbig,7.092866,11,10,3,1990,1993,7291
40469,Michael Latour,6.949657,11,13,8,1988,1993,7291
40601,Samuel Rabino,9.153497,11,6,6,1980,1993,7291
40934,Larry Rosenberg,6.42085,11,7,9,1971,1986,7291
40718,Patrick Kelly,7.185733,11,11,6,1975,1991,7291
41148,James Anderson,7.792318,11,5,8,1980,1991,7291
40970,Charles Patti,7.173251,11,6,5,1979,1989,7291
41350,Currim Imran,6.258984,11,9,8,1981,1992,7291
41400,Eitan Muller,5.64513,11,19,5,1978,1991,7291
41218,Benson Shapiro,7.152126,11,10,2,1976,1993,7291
49759,Hau Lee,6.876543,11,10,4,1985,1992,7291
50926,Ilgen Daniel,8.419204,11,14,2,1974,1993,7291
50702,Robert Pritchard,7.596021,11,12,1,1973,1991,7291
66586,Douglas Susan,6.079698,11,12,4,1967,1992,7291
68135,Wellington Fred,8.778189,10,4,3,1984,1993,7291
63530,Sangit Chatterjee,7.550205,10,8,6,1984,1993,7291
50645,Bruce Buchanan,6.385596,10,10,5,1985,1992,7291
51680,Albert Bandura,10.900548,10,16,3,1986,1991,7291
49736,Chan Kim,7.319615,10,4,4,1988,1993,7291
48209,Joseph Thomas,6.968861,10,12,2,1977,1989,7291
47600,William Ziemba,8.820301,10,11,2,1974,1992,7291
48051,Wade Cook,8.196707,10,6,1,1978,1991,7291
46517,Melanie Wallendorf,6.414951,10,7,5,1980,1993,7291
41323,Piet Abeele,6.547736,10,13,7,1980,1993,7291
41343,Dipak Jain,6.071879,10,7,5,1989,1992,7291
41436,Sh Peter,6.782853,10,11,4,1982,1993,7291
41042,Adrian Ryans,6.266803,10,5,6,1977,1990,7291
41127,Pradeep Korgaonkar,6.787654,10,8,6,1980,1991,7291
41066,Rajendra Srivastava,5.802194,10,11,6,1979,1993,7291
41060,Thomas Whipple,7.441563,10,10,7,1971,1992,7291
41057,Jon Hawes,6.554732,10,10,6,1984,1993,7291
40738,Thomas Wotruba,7.169272,10,13,4,1976,1993,7291
40794,Luis Dominguez,6.830727,10,6,7,1971,1993,7291
40931,Alvin Burns,6.68299,10,13,8,1977,1993,7291
40852,Ralph Day,6.134019,10,12,4,1977,1990,7291
40669,Kasturi Rangan,6.797942,10,14,6,1986,1992,7291
39740,Isabella Cunningham,7.026063,10,9,8,1973,1983,7291
39344,Abratt Russell,8.799862,10,9,3,1985,1993,7291
38493,John Hershey,7.294924,10,8,5,1971,1992,7291
38443,Dale Achabal,5.953772,10,12,3,1980,1993,7291
39037,Alladi Venkatesh,7.312757,10,6,8,1976,1993,7291
37788,Charles Judd,10.258299,10,11,3,1987,1993,7291
38129,Auken Van,6.843758,10,7,4,1978,1993,7291
42701,Assael Henry,7.028943,10,9,6,1972,1993,7291
42811,Jacob Hornik,7.47229,10,9,7,1981,1993,7291
43655,Marvin Goldberg,6.76941,10,6,3,1970,1993,7291
42045,Debra Scammon,7.29753,10,6,4,1981,1992,7291
41883,Kim Clark,7.552674,10,7,4,1980,1992,7291
41699,Van Wood,6.415637,10,12,8,1985,1993,7291
41724,James Gentry,6.962825,10,15,7,1975,1992,7291
42254,Jay Klompmaker,6.377914,10,7,5,1976,1981,7291
42268,Melvin Crask,6.493689,10,9,7,1977,1990,7291
42272,Chris Allen,6.526886,10,11,6,1980,1993,7291
42192,Thomas Madden,6.526886,10,10,7,1982,1993,7291
42184,Richard Netemeyer,6.332098,10,8,6,1989,1993,7291
42249,Robert Pitts,6.697668,10,14,5,1977,1993,7291
42455,George Szybillo,7.039917,10,9,4,1973,1979,7291
42411,William Motes,6.978737,10,7,5,1979,1992,7291
42592,Franklin Houston,6.975445,10,8,6,1974,1987,7291
45250,George John,6.562414,10,9,3,1982,1993,7291
45630,Louis Boone,7.486419,10,8,5,1971,1989,7291
44272,Patrick Murphy,6.413717,10,11,5,1978,1993,7291
44040,Alan Sawyer,5.91893,10,13,5,1971,1991,7291
44738,John Lynch,6.568861,10,16,2,1982,1993,7291
44618,Paul Peter,6.322496,10,7,4,1975,1993,7291
44653,Kenneth Coney,7.080795,10,8,5,1974,1988,7291
44514,Sanford Grossbart,6.824554,10,12,6,1975,1991,7291
44358,Peter Bloch,6.337311,9,8,7,1983,1993,7291
44674,William Wilkie,6.062002,9,10,3,1973,1989,7291
44620,James Shanteau,7.429766,9,7,2,1975,1992,7291
44739,Leigh Mcalister,6.033196,9,10,4,1982,1993,7291
44769,Richard Petty,9.404938,9,13,2,1983,1993,7291
44084,Hugh Guffey,6.644581,9,13,5,1972,1993,7291
44242,Jerry Olson,6.533607,9,9,4,1978,1992,7291
44232,James Donnelly,6.120164,9,7,5,1972,1992,7291
43872,Brian Toyne,7.035939,9,12,2,1977,1993,7291
43936,Lawrence Crosby,6.642935,9,9,5,1981,1991,7291
43790,Rowland Moriarty,6.594375,9,12,5,1982,1992,7291
43834,Robert Dwyer,6.683127,9,11,4,1978,1992,7291
45462,Wesley Patton,7.597256,9,5,5,1985,1992,7291
45020,William Boulding,5.931412,9,13,5,1988,1993,7291
44817,Irwin Levin,6.816323,9,15,4,1983,1993,7291
42581,Michael Ray,6.508779,9,7,3,1971,1992,7291
42404,Linda Golden,6.257201,9,11,8,1974,1992,7291
42430,James Leigh,6.436762,9,9,7,1984,1992,7291
42141,Robert Smith,6.600685,9,6,5,1976,1993,7291
42286,John Rossiter,6.846776,9,5,7,1974,1992,7291
42298,Sharon Beatty,7.288888,9,7,4,1986,1991,7291
42334,Rajeev Batra,6.349931,9,7,5,1986,1991,7291
42385,William Lundstrom,6.359122,9,9,6,1976,1991,7291
42343,Mary Gilly,6.475582,9,9,6,1982,1991,7291
41729,Lawrence Marks,7.342798,9,7,4,1986,1992,7291
41600,Robert Jacobson,6.186968,9,7,5,1981,1993,7291
42032,Abhijit Biswas,6.775994,9,11,6,1991,1993,7291
42118,Laczniak Russell,7.127434,9,5,4,1988,1993,7291
42100,Richard Pollay,6.657064,9,13,7,1968,1993,7291
43424,Claude Martin,6.905212,9,5,4,1974,1987,7291
43361,Charles Schaninger,6.60096,9,10,6,1980,1993,7291
43152,Darral Clarke,6.054732,9,12,4,1972,1992,7291
43275,Jeffrey Arpan,7.036625,9,9,2,1974,1986,7291
42861,Terry Childers,6.355555,9,8,4,1979,1992,7291
38119,Jeffrey Miller,7.568175,9,18,5,1975,1992,7291
38209,Anthony Pecotich,6.552949,9,10,5,1981,1993,7291
38018,William James,6.012482,9,11,6,1981,1993,7291
37469,Erich Joachimsthaler,6.121536,9,14,5,1984,1992,7291
39054,Durvasula Srinivas,5.915089,9,8,5,1985,1993,7291
38911,Wilbur Lewellen,10.482304,9,9,5,1972,1987,7291
38787,Daniel Robey,7.656241,9,5,4,1977,1989,7291
38387,Slocum John,6.952949,9,8,7,1975,1993,7291
38347,Thomas Morton,8.098353,9,10,2,1974,1993,7291
39138,Diamantopoulos Adamantios,8.850617,9,8,4,1986,1993,7291
39739,Bronislaw Verhage,6.791358,9,12,5,1981,1991,7291
40435,Jeffrey Sager,6.424691,9,7,3,1982,1992,7291
40419,James Wills,7.189711,9,7,5,1977,1993,7291
40177,George Lucas,6.304252,9,12,5,1984,1991,7291
39928,Ronald Michaels,6.205898,9,11,5,1981,1993,7291
39894,Grove Stephen,7.474485,9,9,5,1991,1993,7291
40179,James Narus,8.602469,9,5,6,1984,1991,7291
40149,Michael Harvey,6.447599,9,6,5,1974,1988,7291
40675,Jeen Lim,6.816049,9,9,6,1984,1993,7291
40576,Kenneth Teas,7.313031,9,8,5,1979,1992,7291
41177,P Raj,6.974485,9,6,6,1985,1992,7291
41496,Mark Parry,6.314128,9,7,6,1990,1993,7291
41257,Edward Russo,6.271604,9,11,7,1975,1993,7291
41268,John Claxton,6.850754,9,7,5,1971,1990,7291
48002,Cynthia Montgomery,7.229903,9,6,3,1981,1992,7291
47993,Awi Federgruen,10.973113,9,8,1,1980,1993,7291
47823,Tushman Michael,7.466941,9,6,5,1979,1992,7291
47829,Hausman Warren,8.268724,9,11,2,1972,1991,7291
47580,Stanley Zionts,7.30919,9,13,1,1972,1992,7291
47525,Paul Schoemaker,6.886556,9,5,6,1980,1993,7291
47227,Richard Morey,7.051577,9,10,2,1972,1991,7291
48465,James Emshoff,7.819067,9,6,3,1975,1980,7291
48466,Ralph Kilmann,7.754183,9,8,3,1975,1986,7291
48660,Richard Cosier,7.965157,9,5,5,1977,1990,7291
52089,Edward Lawler,10.270644,9,8,4,1971,1992,7291
52309,Richard Robinson,8.438545,9,8,3,1981,1992,7291
52349,John Pearce,8.43882,9,6,2,1983,1992,7291
53152,George Lodge,10.654869,9,17,2,1982,1992,7291
51563,James Davis,8.291495,9,14,2,1979,1990,7291
50769,Edwin Locke,8.757475,9,14,2,1980,1991,7291
53483,William Abernathy,7.893964,9,7,3,1971,1988,7291
69214,Miles Pamela,7.843621,9,4,4,1985,1992,7291
65755,Hanssens Dominique,6.564746,9,13,6,1980,1991,7291
64395,Marc Weinberger,6.594513,9,7,5,1977,1992,7291
56759,Daniel Batson,9.281344,9,23,1,1986,1991,7291
56005,Bruce Grady,7.232784,8,5,4,1970,1991,7291
56605,Park Bernadette,9.26406,8,5,1,1986,1992,7291
64184,Andrew Harvey,8.98299,8,4,4,1976,1993,7291
70534,Carlson Les,7.191495,8,8,4,1989,1993,7291
69092,Jack Herbert,7.384362,8,6,5,1976,1992,7291
62657,Steven Lysonski,6.474622,8,9,8,1983,1993,7291
53619,Yves Doz,8.026748,8,6,5,1980,1992,7291
54041,Peter Lorange,9.623182,8,6,3,1974,1987,7291
50741,Terry Beehr,11.270233,8,6,2,1978,1985,7291
50854,Charles Gettys,11.461316,8,10,1,1973,1993,7291
50898,Wood Robert,9.905624,8,7,4,1980,1991,7291
51600,Melvin Manis,9.686419,8,9,2,1978,1993,7291
53052,Gary Hamel,8.122633,8,3,2,1983,1993,7291
52508,Hoskisson Robert,8.224142,8,6,2,1987,1993,7291
51645,Richard Hackman,9.310425,8,9,2,1971,1990,7291
48474,Van Andrew,7.983813,8,8,3,1976,1993,7291
48782,John Mcclain,6.59561,8,11,2,1975,1993,7291
47350,James Taylor,8.231001,8,7,7,1972,1991,7291
47868,Gerald Brown,9.358573,8,8,1,1977,1987,7291
46100,Moshe Givon,6.1631,8,8,4,1978,1990,7291
45861,Roger Heeler,6.488477,8,11,3,1971,1980,7291
41294,Michael Johnson,6.130041,8,7,4,1987,1993,7291
41231,Youjae Yi,6.431824,8,4,6,1988,1992,7291
