ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
44059,Sidney Levy,9.354005,4,3,3,1969,1979,1162
44272,Patrick Murphy,9.020671,4,4,3,1978,1979,1162
43668,Douglas Tigert,8.844099,3,5,2,1967,1973,1162
44687,Alan Andreasen,12.14987,3,3,3,1977,1980,1162
44676,John Hauser,9.884582,3,4,3,1979,1980,1162
44776,Lee Cooper,8.4031,3,4,1,1972,1974,1162
44972,Robert Westbrook,9.430663,3,3,2,1978,1979,1162
44715,Lynn Phillips,8.555555,3,2,2,1977,1977,1162
42833,Ivan Preston,10.783807,3,4,1,1976,1980,1162
42867,Greenberg Marshall,8.238587,3,3,2,1978,1979,1162
41464,William Dillon,10.491817,3,4,2,1978,1979,1162
43182,Richard Teach,10.32472,3,3,3,1970,1976,1162
42878,Robert Wilkes,16.313522,3,2,3,1974,1980,1162
42884,Paul Shaman,11.140396,3,1,2,1980,1980,1162
42992,K Johansson,9.57192,3,3,3,1976,1979,1162
39037,Alladi Venkatesh,11.323858,3,2,3,1976,1979,1162
39187,Robert Spekman,8.144702,3,3,3,1977,1980,1162
39684,Hans Thorelli,9.514211,3,3,3,1973,1980,1162
39639,Schul Patrick,9.904392,3,1,2,1978,1980,1162
40809,Harsharanjeet Jagpal,10.294573,3,3,3,1975,1979,1162
40575,Donald Michie,9.354005,3,3,1,1979,1979,1162
40594,David Rink,9.070628,3,3,2,1978,1980,1162
41012,William Swinyard,8.465977,3,3,3,1977,1979,1162
41017,Michael Ryan,9.685615,3,3,2,1976,1980,1162
38795,Dennis Sweeney,10.806201,3,4,2,1976,1978,1162
38797,John Wiginton,11.688199,3,2,3,1976,1979,1162
37875,James Jucker,15.281653,3,4,2,1973,1979,1162
37519,Larry Ritzman,9.035314,3,3,2,1976,1979,1162
38493,John Hershey,13.293712,3,5,3,1971,1980,1162
51112,Kendrith Rowland,10.074935,3,3,3,1973,1980,1162
45413,Murphy Sewall,11.470284,3,2,2,1976,1979,1162
46070,Neil Beckwith,9.418604,3,1,1,1973,1976,1162
46582,Charles King,10.323858,3,2,2,1970,1980,1162
47120,Ronald Stiff,13.003445,3,4,2,1976,1977,1162
47297,Stephen Cosmas,10.203273,3,2,2,1980,1980,1162
48947,Bunn Derek,15.086132,3,2,2,1976,1978,1162
56274,Eugene Klippel,11.270456,3,3,2,1974,1976,1162
56360,Lange Irene,11.063738,3,2,2,1977,1977,1162
55833,Austin Larry,18.294573,3,5,3,1976,1980,1162
55061,James Stafford,11.875107,3,3,2,1969,1972,1162
55992,Kollat David,10.073212,3,3,1,1967,1970,1162
56133,Halbert Michael,8.102497,3,2,1,1965,1966,1162
55920,Fohn Monoky,11.48751,3,4,3,1972,1977,1162
60261,Maurice Joy,12.550387,3,2,2,1978,1980,1162
71609,Arun Jain,7.337639,3,6,1,1977,1979,1162
71077,Ansary El,8.9354,3,3,3,1972,1975,1162
64297,Neil Miller,9.783807,2,3,1,1974,1976,1162
60260,Larry Meeker,13.549526,2,1,1,1980,1980,1162
61628,Nathaniel Leff,9.900947,2,1,1,1980,1980,1162
56110,Perloff Robert,12.421188,2,3,1,1967,1970,1162
55993,Engel James,9.591731,2,3,1,1970,1970,1162
54925,Carl Bellas,11.063738,2,2,2,1971,1976,1162
55663,Balaji Chakravarthy,13.304909,2,1,1,1979,1979,1162
55715,Hans Thamhain,13.315245,2,1,1,1975,1977,1162
60173,Roman Weil,9.832041,2,2,1,1974,1974,1162
56267,Zey Mary,11.364341,2,1,1,1977,1980,1162
56317,Longman Douglas,9.440137,2,2,1,1974,1977,1162
56154,E Fothergill,14.093884,2,1,1,1965,1965,1162
56186,Henderson Steuart,8.431524,2,2,2,1965,1974,1162
56218,Guerrero Jose,10.860465,2,1,1,1971,1971,1162
48383,Joseph Svestka,11.138673,2,2,1,1973,1979,1162
47680,Jeremy Shapiro,11.594315,2,3,2,1976,1980,1162
47030,Edwin Neave,12.685615,2,2,1,1976,1980,1162
46656,H Mattheiss,14.808785,2,2,2,1977,1977,1162
46182,Charles Strain,8.245478,2,2,1,1970,1972,1162
46761,Edward Smith,9.996554,2,3,2,1970,1973,1162
46098,Alan Flaschner,10.875968,2,5,2,1974,1977,1162
46113,William Davenport,9.416881,2,1,2,1974,1976,1162
45981,Jeffrey Gandz,9.334194,2,1,2,1977,1980,1162
45984,Leonard Felder,10.273901,2,1,1,1977,1977,1162
46008,Arnold Barnett,11.593453,2,3,2,1976,1979,1162
45632,Robert Hisrich,9.634797,2,3,2,1972,1974,1162
45769,Matthew Goldstein,11.485788,2,2,1,1978,1978,1162
45865,Cynthia Frey,12.224806,2,1,1,1979,1979,1162
45881,Peter Hermann,10.760551,2,1,2,1977,1979,1162
45887,Mary Harrison,11.319552,2,1,1,1979,1979,1162
45892,Shelby Mcintyre,9.534883,2,2,1,1977,1979,1162
45916,Martin Starr,10.490094,2,4,2,1978,1980,1162
45918,John Tollefson,11.557278,2,1,1,1971,1978,1162
45919,Frederick Winter,9.079242,2,2,2,1978,1980,1162
45466,Benton Cocanougher,11.452196,2,2,2,1971,1978,1162
45492,William Lazer,14.0913,2,2,1,1977,1978,1162
45843,Don Panton,11.552971,2,3,2,1978,1980,1162
45406,David Weinstein,9.395348,2,2,2,1975,1980,1162
45524,Jac Goldstucker,9.947459,2,2,2,1977,1978,1162
45692,Richard Sauter,9.583979,2,1,2,1972,1974,1162
53695,Robert Banks,11.353143,2,2,2,1979,1979,1162
50588,Kenneth Gaver,10.881136,2,3,1,1977,1980,1162
50122,Marcel Corstjens,10.405684,2,2,2,1979,1980,1162
38512,David Mackay,10.325581,2,1,1,1976,1977,1162
38462,Arthur Keown,15.07838,2,2,2,1978,1979,1162
38081,Jimmy Hilliard,13.801894,2,3,2,1974,1980,1162
38667,Laurence Moore,15.080103,2,1,2,1977,1980,1162
38717,James Pappas,10.006029,2,2,2,1972,1977,1162
41181,Guy Banville,9.352282,2,2,2,1973,1974,1162
41061,Alice Courtney,9.332472,2,2,2,1971,1980,1162
40657,Mary Lippitt,9.945736,2,1,1,1979,1980,1162
40890,Roger Jerman,9.514211,2,2,2,1978,1979,1162
39620,Lampert Shlomo,9.310077,2,2,2,1975,1977,1162
39036,Kjell Gronhaug,11.453919,2,2,2,1978,1978,1162
40042,Edgar Crane,11.455641,2,1,2,1975,1977,1162
39993,Robert Cooper,10.502153,2,2,2,1977,1979,1162
42932,Michael Mills,9.94832,2,2,2,1980,1980,1162
43190,Laurence Feldman,12.83807,2,1,2,1975,1976,1162
43175,James Rothe,11.337639,2,2,2,1973,1974,1162
43215,Dov Izraeli,12.581395,2,3,2,1976,1977,1162
43282,James Clokey,7.888888,2,3,2,1971,1974,1162
43290,Gordon Wise,11.395348,2,3,2,1974,1975,1162
43311,Peter Riesz,13.596037,2,1,2,1974,1975,1162
43360,Richard Cardozo,9.448751,2,2,2,1971,1973,1162
41400,Eitan Muller,7.422049,2,2,2,1978,1979,1162
42384,Christie Paksoy,9.690783,2,3,2,1977,1979,1162
42347,Dale Spencer,12.868217,2,3,1,1980,1980,1162
42133,Miniard Paul,10.939707,2,2,2,1978,1979,1162
42203,Jimmy Barnes,11.900086,2,2,2,1976,1977,1162
42206,David Furse,10.715762,2,1,1,1975,1975,1162
42210,Richard Lutz,9.982773,2,2,2,1972,1979,1162
42218,John Murphy,10.313522,2,3,2,1975,1979,1162
42221,Dean Krugman,10.86391,2,2,2,1978,1978,1162
42628,Roger Tremblay,11.157622,2,1,1,1975,1975,1162
42632,Robert Burnkrant,9.720068,2,2,1,1975,1977,1162
41601,Johny Johansson,8.88975,2,3,1,1976,1977,1162
42532,Irene Rosenfeld,8.711455,2,1,1,1977,1977,1162
42576,Wayne Delozier,9.416881,2,1,2,1976,1976,1162
42479,Charles Lachance,12.481481,2,2,1,1977,1977,1162
42398,Myron Gable,14.809646,2,2,1,1974,1979,1162
42410,Timothy Mcbrayer,11.844099,2,1,1,1978,1979,1162
42425,Arnold Barban,10.378983,2,2,2,1964,1978,1162
45362,Thomas Buesing,9.522825,2,3,2,1978,1980,1162
44616,T Ahtola,9.711455,2,3,2,1972,1975,1162
44681,Manoj Agarwal,7.851851,2,3,2,1978,1980,1162
44691,Carol Scott,8.374677,2,2,2,1976,1980,1162
44636,Michel Zins,9.612403,2,1,1,1977,1979,1162
44593,Terrence O'brien,9.416881,2,2,2,1974,1976,1162
44600,Donald Speller,11.48751,2,1,2,1974,1974,1162
44605,Harry Davis,9.650301,2,2,2,1972,1974,1162
44515,David Reid,9.416881,2,1,2,1975,1976,1162
44430,Michael Matteson,13.402239,2,1,2,1978,1979,1162
44183,Edward Stafford,9.049095,1,2,1,1979,1979,1162
44312,Michael O'neill,10.916451,1,1,1,1980,1980,1162
43774,Roy Howell,10.873385,1,2,1,1979,1979,1162
43802,Joel Goldhar,8.146425,1,2,1,1978,1978,1162
43897,Kanti Prasad,10.898363,1,1,1,1976,1976,1162
43344,Stephen Hollander,11.48751,1,1,1,1973,1973,1162
43531,Betty Diener,9.785529,1,1,1,1978,1978,1162
44435,Bill Fortune,9.901808,1,2,1,1978,1978,1162
44576,William Sargent,8.937984,1,1,1,1974,1974,1162
44480,Girish Punj,10.699397,1,1,1,1978,1978,1162
44606,David Mackay,9.44186,1,1,1,1975,1975,1162
44657,Sandon Steinberg,9.059431,1,1,1,1978,1978,1162
44658,Terry Gleason,9.105081,1,2,1,1979,1979,1162
44695,Eric Goldstein,11.080103,1,3,1,1980,1980,1162
44700,Bruce Hutton,10.161929,1,1,1,1980,1980,1162
44680,Deanna Kuhn,9.984496,1,1,1,1980,1980,1162
44661,Robert Wright,9.353143,1,2,1,1979,1979,1162
44645,Pradeen Kakkar,9.612403,1,1,1,1977,1977,1162
45232,Karl Boedecker,16.34453,1,1,1,1980,1980,1162
45251,Charles Ingene,9.192075,1,1,1,1980,1980,1162
44997,Leonard Lodish,10.521102,1,1,1,1978,1978,1162
45040,James Jaccard,11.486649,1,2,1,1979,1979,1162
44788,Jean Leonardi,9.443583,1,1,1,1976,1976,1162
44876,Marian Burke,9.984496,1,1,1,1980,1980,1162
44905,Michael Rothschild,10.403962,1,1,1,1980,1980,1162
44758,Dipankar Chakravarti,10.698535,1,2,1,1979,1979,1162
44759,Jerrold Katz,9.368647,1,2,1,1978,1978,1162
45365,Karen Fox,9.627906,1,1,1,1980,1980,1162
45379,Raimar Richers,8.919035,1,2,1,1980,1980,1162
45383,Tiffany Meyer,9.69509,1,1,1,1980,1980,1162
45296,Jean Larreche,8.966408,1,1,1,1977,1977,1162
45325,Donna Darden,10.887166,1,2,1,1978,1978,1162
45350,Abel Jeuland,9.503875,1,1,1,1976,1976,1162
42496,Robert Leone,11.495262,1,1,1,1980,1980,1162
42577,Ronald Hartenbaum,11.440137,1,1,1,1976,1976,1162
42533,Martin Horn,10.372954,1,1,1,1977,1977,1162
42563,Jb Wilkinson,9.863049,1,1,1,1977,1977,1162
42778,Martin Lautman,11.096468,1,2,1,1978,1978,1162
41701,Parameswaran Ravi,10.47459,1,2,1,1979,1979,1162
41759,Ronkainen Ilkka,9.416881,1,1,1,1978,1978,1162
42348,Don Webb,12.869078,1,2,1,1980,1980,1162
41542,Peter Farquhar,9.084409,1,1,1,1976,1976,1162
42393,Gary Wilcox,11.3118,1,2,1,1979,1979,1162
42302,Ronald Earl,10.406546,1,1,1,1980,1980,1162
41462,Alain Jolibert,8.45478,1,1,1,1976,1976,1162
43393,Philip Harvey,9.900947,1,1,1,1972,1972,1162
43403,Stephanie Kohan,10.080964,1,2,1,1972,1972,1162
43322,Fred Zufryden,9.059431,1,1,1,1980,1980,1162
43303,Edward Mazze,12.170542,1,1,1,1974,1974,1162
43284,Robert Joselyn,10.687338,1,1,1,1974,1974,1162
43245,Gerald Waddle,9.416881,1,1,1,1975,1975,1162
43056,Deborah Johnson,11.875107,1,1,1,1978,1978,1162
43107,R Black,9.900947,1,1,1,1977,1977,1162
43129,Jack Pingry,10.477174,1,1,1,1977,1977,1162
42885,Julian Simon,11.455641,1,1,1,1980,1980,1162
42979,Robert Berger,11.440137,1,1,1,1979,1979,1162
42993,Robert Redinger,10.571059,1,1,1,1979,1979,1162
40288,Michael Hutt,10.806201,1,2,1,1980,1980,1162
40311,Steven Skinner,11.38329,1,1,1,1980,1980,1162
40394,Lowell Crow,9.391042,1,2,1,1980,1980,1162
40486,Barbara Coe,8.566752,1,1,1,1980,1980,1162
40022,Dov Israeli,14.56503,1,1,1,1978,1978,1162
40041,Benzion Barlev,10.309216,1,1,1,1977,1977,1162
39285,Michael Baker,9.849267,1,1,1,1977,1977,1162
38929,Keith Howard,11.226528,1,1,1,1972,1972,1162
39866,Arieh Goldman,10.571059,1,1,1,1978,1978,1162
40813,Tibor Karpati,9.41602,1,2,1,1978,1978,1162
40814,Dubravko Kakarigi,9.41602,1,2,1,1978,1978,1162
40653,Daniel Sherrell,9.416881,1,1,1,1980,1980,1162
40611,Alvin Williams,9.976744,1,1,1,1980,1980,1162
41072,Roger Brucker,11.397932,1,1,1,1976,1976,1162
41073,Gary Girkscheit,10.782084,1,1,1,1976,1976,1162
41148,James Anderson,10.806201,1,2,1,1980,1980,1162
41158,E Kiser,9.976744,1,1,1,1975,1975,1162
41127,Pradeep Korgaonkar,10.477174,1,1,1,1980,1980,1162
40894,Roger More,12.498708,1,1,1,1978,1978,1162
41043,Bern Gunter,13.362618,1,1,1,1976,1976,1162
41046,James Coaker,12.837209,1,1,1,1976,1976,1162
38747,Ephraim Smith,13.820844,1,1,1,1977,1977,1162
38737,Harold Bierman,11.070628,1,1,1,1977,1977,1162
38829,Ted Anthony,15.080103,1,1,1,1976,1976,1162
38685,David Monarchi,12.217054,1,1,1,1977,1977,1162
37997,Schmenner Roger,12.322997,1,1,1,1978,1978,1162
38062,Gary Koehler,10.07838,1,1,1,1980,1980,1162
38216,Pradeep Kedia,8.102497,1,2,1,1980,1980,1162
37553,Prakash Abad,11.80534,1,1,1,1976,1976,1162
38463,Calvin Duncan,16.077519,1,1,1,1979,1979,1162
38365,David Upton,10.081826,1,1,1,1980,1980,1162
50127,E Huckfeldt,12.137812,1,1,1,1973,1973,1162
50254,Gary Lilian,11.54608,1,1,1,1972,1972,1162
49851,S Subratta,10.521102,1,1,1,1974,1974,1162
49634,Yoram Kingberg,11.54608,1,1,1,1975,1975,1162
49522,Roy Shanker,11.691645,1,1,1,1975,1975,1162
51720,Randall Schuler,17.333333,1,1,1,1977,1977,1162
51436,Rabindra Kanungo,12.931955,1,1,1,1980,1980,1162
50622,Robert Pratt,8.105081,1,1,1,1971,1971,1162
50653,John Golanty,10.520241,1,1,1,1978,1978,1162
53696,Steven Wheelright,12.352282,1,1,1,1979,1979,1162
53041,Paul Hertz,9.200689,1,1,1,1976,1976,1162
52145,Christopher Martin,11.226528,1,1,1,1979,1979,1162
52573,Robert Atkin,9.178294,1,2,1,1977,1977,1162
54035,Roy Adler,10.24031,1,1,1,1976,1976,1162
54227,Robert Goldstein,13.315245,1,1,1,1975,1975,1162
54306,Sidney Schoeffler,11.0913,1,1,1,1974,1974,1162
54323,Cyrus Gibson,13.315245,1,1,1,1974,1974,1162
54458,Harold Leavitt,9.900947,1,1,1,1968,1968,1162
54652,Walker Jr,12.280792,1,2,1,1980,1980,1162
54668,Richard Haney,12.830318,1,2,1,1979,1979,1162
45603,Frank Osmanski,10.436692,1,1,1,1975,1975,1162
45665,Oscar Kramer,9.933677,1,2,1,1973,1973,1162
45670,Lawrence Gibson,10.329026,1,1,1,1973,1973,1162
45684,D English,9.785529,1,2,1,1972,1972,1162
45802,Stephen Calvert,10.646856,1,2,1,1980,1980,1162
45805,Mary Kriewall,13.298018,1,1,1,1980,1980,1162
45806,Joan Zielinski,9.503875,1,1,1,1980,1980,1162
45819,Walter Dolde,10.698535,1,2,1,1980,1980,1162
45820,Tsu Yao,10.698535,1,2,1,1980,1980,1162
45835,Young Jr,11.844099,1,2,1,1980,1980,1162
45836,W Forrest,11.844099,1,2,1,1980,1980,1162
45849,Frank Koppelman,10.88372,1,1,1,1979,1979,1162
45862,Solomon Jr,10.878552,1,3,1,1979,1979,1162
45787,Jr Hiram,11.844099,1,2,1,1980,1980,1162
45790,Gerald Salamon,11.670973,1,1,1,1980,1980,1162
45520,Norman Toy,9.407407,1,1,1,1977,1977,1162
45505,Christine Urban,8.732988,1,1,1,1977,1977,1162
45477,Brian Harris,10.947459,1,1,1,1980,1980,1162
45427,Paul Sendak,9.520241,1,2,1,1979,1979,1162
45455,William Mindak,9.627906,1,1,1,1978,1978,1162
45548,Robert Dodd,9.334194,1,1,1,1976,1976,1162
45555,Linda Combs,9.074074,1,1,1,1976,1976,1162
45557,Oriye Agodo,8.937984,1,1,1,1976,1976,1162
45577,J Claycamp,8.147286,1,1,1,1976,1976,1162
45578,H Dash,12.48062,1,1,1,1976,1976,1162
45581,G Topel,10.437553,1,1,1,1976,1976,1162
45585,Constance Small,11.48751,1,1,1,1975,1975,1162
45921,Irving Roshwalb,9.23428,1,2,1,1978,1978,1162
45957,Joseph Kadane,10.042204,1,2,1,1977,1977,1162
45962,William Whitmore,11.288544,1,1,1,1977,1977,1162
46022,Janice Adkinson,9.877691,1,1,1,1976,1976,1162
46025,Robert Showmaker,10.699397,1,1,1,1976,1976,1162
45996,Samuel Craign,8.732988,1,1,1,1976,1976,1162
46175,K Jain,8.010335,1,2,1,1973,1973,1162
46177,J Kearney,8.354866,1,2,1,1973,1973,1162
46090,Christopher Chatfield,15.0913,1,1,1,1975,1975,1162
47376,Stutts Jr,9.718346,1,2,1,1979,1979,1162
47403,Milan Smiljanic,10.253229,1,1,1,1973,1973,1162
46768,James Robinson,13.111111,1,1,1,1973,1973,1162
46693,Ira Dolich,14.29285,1,2,1,1971,1971,1162
46710,Robert Collings,9.849267,1,1,1,1975,1975,1162
46747,Delbert Hawkins,14.534883,1,1,1,1974,1974,1162
46517,Melanie Wallendorf,9.950043,1,1,1,1980,1980,1162
46574,Michael Pommer,8.949181,1,2,1,1980,1980,1162
46584,Ronald Stampfl,9.950043,1,1,1,1980,1980,1162
46605,Michael Hansen,8.744186,1,1,1,1979,1979,1162
46610,Bruce Mattson,9.945736,1,1,1,1979,1979,1162
48208,John Muckstadt,11.070628,1,1,1,1980,1980,1162
48440,Donald Drury,10.505598,1,1,1,1979,1979,1162
47415,Magnanti Thomas,12.593453,1,1,1,1976,1976,1162
47346,Pressley Jr,11.404823,1,2,1,1980,1980,1162
47969,Takehiko Matsuda,11.48751,1,3,1,1980,1980,1162
48098,Edward Petersen,13.684754,1,1,1,1980,1980,1162
47863,P Winkofsky,11.804478,1,2,1,1978,1978,1162
49188,Thomas Russell,9.116279,1,2,1,1980,1980,1162
48797,Paul Speer,11.427217,1,1,1,1978,1978,1162
48868,Kenneth Shachmut,8.744186,1,1,1,1978,1978,1162
56223,White Tod,12.223944,1,1,1,1964,1964,1162
56232,Wernick Sarah,10.33161,1,1,1,1971,1971,1162
56238,Nell Elaine,14.29285,1,2,1,1971,1971,1162
56248,Blake Brian,12.424633,1,2,1,1970,1970,1162
56253,Connole Robert,14.997416,1,2,1,1977,1977,1162
56261,Alford Charles,9.692506,1,2,1,1976,1976,1162
56183,Schott Barbara,10.241171,1,1,1,1972,1972,1162
56195,Geiger Frank,9.652024,1,1,1,1972,1972,1162
56166,Fishbein Martin,10.409991,1,2,1,1972,1972,1162
56177,Resek Robert,10.981912,1,1,1,1972,1972,1162
56336,Copley Thomas,11.557278,1,1,1,1974,1974,1162
56350,Izraell Dafna,13.572782,1,2,1,1977,1977,1162
56273,Nierenberg Arthur,19.291989,1,3,1,1976,1976,1162
56291,Johnson Barry,11.00689,1,2,1,1975,1975,1162
56296,Brown Thomas,12.316968,1,1,1,1975,1975,1162
56298,Binkert Christopher,12.864771,1,2,1,1975,1975,1162
56275,Clapper James,9.141257,1,2,1,1976,1976,1162
56284,Anderson Beverlee,11.557278,1,1,1,1976,1976,1162
56209,Matell Michael,11.48751,1,1,1,1971,1971,1162
61381,Stan Reid,8.354866,1,2,1,1979,1979,1162
60257,Robert Avery,11.595176,1,2,1,1980,1980,1162
60258,Albert Madansky,8.574504,1,2,1,1980,1980,1162
60206,Jerry Weygandt,12.024117,1,1,1,1977,1977,1162
58048,Joseph Newman,10.699397,1,1,1,1972,1972,1162
59809,David Cook,10.406546,1,1,1,1980,1980,1162
56403,Desalvia Donald,14.310938,1,1,1,1977,1977,1162
56409,Lillen Gary,11.596899,1,1,1,1976,1976,1162
55717,William Gregor,9.627906,1,1,1,1977,1977,1162
55835,Cox Myron,11.39621,1,2,1,1975,1975,1162
55858,Mogg Jack,12.869939,1,1,1,1974,1974,1162
55897,Bent Stidsen,9.099913,1,1,1,1968,1968,1162
55918,Michael Slagle,12.274763,1,1,1,1977,1977,1162
56096,Polli Rolando,8.245478,1,2,1,1967,1967,1162
56001,Gluck Donald,9.012058,1,1,1,1970,1970,1162
55778,Terry Bibbens,9.299741,1,1,1,1974,1974,1162
55798,Rodney Plimpton,9.739018,1,1,1,1972,1972,1162
55817,Reed Herbert,11.153316,1,3,1,1976,1976,1162
56112,Favell Alice,8.336778,1,2,1,1974,1974,1162
56124,Sieber Harry,7.763996,1,2,1,1967,1967,1162
56106,Tamashiro Richard,12.894056,1,1,1,1974,1974,1162
56136,Maurizi Alex,13.828596,1,1,1,1973,1973,1162
56153,Scheibelhut John,11.393626,1,1,1,1973,1973,1162
