ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
44603,William Brandt,7.315789,1,1,1,1974,1974,77
56028,Liddy Lucien,5.671052,1,1,1,1969,1969,77
56014,Maheshwari Arun,4.631578,1,1,1,1970,1970,77
56001,Gluck Donald,4.710526,1,1,1,1970,1970,77
55897,Bent Stidsen,5.565789,1,1,1,1968,1968,77
56120,Denny Joseph,4.486842,1,1,1,1974,1974,77
56121,William Devenport,5.960526,1,1,1,1974,1974,77
56124,Sieber Harry,4.039473,1,2,1,1967,1967,77
56338,Diane Janice,5.763157,1,1,1,1974,1974,77
56221,Becknell James,4.118421,1,2,1,1971,1971,77
56235,Karash Richard,6.723684,1,1,1,1971,1971,77
56247,Miller Bill,5.144736,1,1,1,1970,1970,77
56195,Geiger Frank,6.671052,1,1,1,1972,1972,77
41367,Frank Bass,3.971428,6,5,2,1967,1972,36
56005,Bruce Grady,6.6,5,3,1,1970,1972,36
44434,Edgar Pessemier,5,5,5,2,1967,1973,36
43668,Douglas Tigert,4.371428,3,5,2,1967,1973,36
44674,William Wilkie,5.857142,3,3,2,1973,1974,36
45468,M Venkatesan,4.371428,3,3,1,1968,1973,36
45417,Robert Buzzell,5.514285,3,4,2,1965,1974,36
41182,Ronald Dornoff,5.685714,3,4,2,1972,1973,36
43152,Darral Clarke,4.714285,3,2,1,1972,1973,36
39027,Jagdish Sheth,4.142857,3,3,2,1968,1973,36
56006,Witt Robert,7.571428,3,1,1,1970,1972,36
56068,Lonsdale Ronald,4.6,3,3,1,1966,1968,36
41045,Ronald Tatham,6.542857,2,2,2,1973,1974,36
44443,Wayne Talarzyk,4.028571,2,2,1,1972,1972,36
40522,Thomas Hustad,5.971428,2,1,1,1973,1973,36
41181,Guy Banville,6.6,2,2,2,1973,1974,36
42600,Jerome Kernan,5.742857,2,3,1,1972,1972,36
40337,Philip Burger,5.114285,2,3,1,1967,1972,36
45632,Robert Hisrich,5.114285,2,3,2,1972,1974,36
45633,Michael Peters,4.714285,2,2,2,1973,1974,36
43158,Ronald Bush,7.457142,2,2,2,1974,1974,36
56073,Haaland Gordon,5.342857,1,1,1,1968,1968,36
56139,Vass Frank,5.571428,1,1,1,1966,1966,36
54306,Sidney Schoeffler,6.485714,1,1,1,1974,1974,36
47403,Milan Smiljanic,5.114285,1,1,1,1973,1973,36
45646,Robert Gwinner,8.428571,1,1,1,1974,1974,36
45675,Paul Root,5.971428,1,1,1,1973,1973,36
45466,Benton Cocanougher,7.571428,1,1,1,1971,1971,36
39520,David Gardner,6.828571,1,1,1,1974,1974,36
42394,Barbara Pletcher,7.571428,1,1,1,1974,1974,36
40848,James Ginter,4.942857,1,1,1,1972,1972,36
41881,Arnold Stephen,5.342857,1,1,1,1973,1973,36
71617,Frank Bass,6.828571,1,1,1,1973,1973,36
56171,Kolin Marshall,6.457142,1,2,1,1965,1965,36
56172,Murphy Malcolm,6.457142,1,2,1,1965,1965,36
56183,Schott Barbara,6.085714,1,1,1,1972,1972,36
43415,William Cunningham,2.105263,6,6,5,1972,1974,20
39738,Robert Green,2.631578,5,5,3,1972,1974,20
41476,Wilton Anderson,2.631578,5,5,3,1972,1974,20
44614,Peter Bennett,3.368421,3,3,1,1969,1974,20
45645,Russell Moore,2.947368,2,2,2,1971,1974,20
39740,Isabella Cunningham,2.315789,2,2,2,1973,1974,20
41074,William Crissy,2.947368,2,2,2,1967,1972,20
45590,Eric Langeard,3.526315,2,2,1,1974,1974,20
45793,Eli Cox,3.526315,2,2,1,1974,1974,20
56162,Sharpe Louis,3.578947,1,1,1,1972,1972,20
45684,D English,3,1,2,1,1972,1972,20
40636,Gilbert Harrell,4.315789,1,1,1,1974,1974,20
54985,Christopher Korth,3.578947,1,1,1,1974,1974,20
45682,D Pruden,3,1,2,1,1972,1972,20
56029,Mandell Robert,4.315789,1,1,1,1969,1969,20
55902,Jr Cox,3.894736,1,1,1,1967,1967,20
56104,Fulcher David,3.526315,1,2,1,1974,1974,20
56112,Favell Alice,3.526315,1,2,1,1974,1974,20
63413,Hillman Richard,3.894736,1,1,1,1971,1971,20
41089,Robert Peterson,1.461538,8,8,4,1969,1974,14
42103,Mark Alpert,2.230769,3,2,2,1972,1974,14
56207,Pruden Henry,2.076923,2,3,2,1971,1974,14
43354,James Cagley,2.076923,2,2,1,1971,1973,14
43360,Richard Cardozo,2.846153,2,2,2,1971,1973,14
73726,L Wood,2.307692,1,2,1,1972,1972,14
43359,Martin Lehman,3.76923,1,1,1,1973,1973,14
45640,Jon Bidd,3.153846,1,1,1,1974,1974,14
42781,Kelly Shuptrine,2.923076,1,2,1,1974,1974,14
42942,Ivan Ross,2.384615,1,1,1,1972,1972,14
56044,Pennington Allan,2.384615,1,1,1,1969,1969,14
73725,Wm Rudelius,2.307692,1,2,1,1972,1972,14
40375,John Swan,2.384615,1,1,1,1974,1974,14
56317,Longman Douglas,2.923076,1,2,1,1974,1974,14
39885,William Darden,2.3,8,4,4,1971,1974,11
43405,James Myers,1.5,6,5,2,1968,1972,11
42169,Fred Reynolds,3.2,5,1,2,1971,1974,11
40463,Thomas Robertson,2,5,3,2,1968,1974,11
38669,Hiram Barksdale,1.9,4,4,2,1971,1974,11
39517,Coskun Samli,1.8,4,4,2,1969,1974,11
41173,Warren French,2,2,2,2,1972,1974,11
44084,Hugh Guffey,2.4,2,3,2,1972,1974,11
46796,Larry French,2.7,1,1,1,1971,1971,11
46748,Ernest Uhr,2.7,1,1,1,1974,1974,11
46098,Alan Flaschner,3.2,1,1,1,1974,1974,11
43403,Stephanie Kohan,2.3,1,2,1,1972,1972,11
45681,Ered Reynolds,3.2,1,1,1,1972,1972,11
38081,Jimmy Hilliard,3.2,1,2,1,1974,1974,11
42286,John Rossiter,2.9,1,1,1,1974,1974,11
56067,Gregory Warner,2.4,1,1,1,1968,1968,11
43404,Mille De,2.3,1,2,1,1972,1972,11
45625,William George,2.8,1,1,1,1974,1974,11
54925,Carl Bellas,2.7,1,1,1,1971,1971,11
71575,Bill Darden,2.8,1,1,1,1971,1971,11
56085,Kennedy James,2.9,1,1,1,1968,1968,11
55851,C Berksdale,3.2,1,2,1,1974,1974,11
39832,Asc Ehrenberg,1.25,10,6,2,1965,1973,9
56449,Sloan Alfred,1.125,6,7,1,1972,1972,9
38208,Gilbert Churchill,1.25,6,6,2,1968,1974,9
44599,John Summers,1.5,4,4,2,1970,1974,9
45262,Gerald Goodhardt,2.125,4,1,1,1967,1970,9
43967,Neil Ford,1.375,4,5,1,1970,1974,9
43968,Orville Walker,1.5,4,4,2,1972,1974,9
47306,Monroe Bird,1.5,3,4,3,1970,1973,9
56012,Ozanne Urban,2,3,2,1,1970,1971,9
56447,Brice Edward,1.625,2,3,1,1972,1972,9
56154,E Fothergill,2.125,2,1,1,1965,1965,9
44623,Donald Granbois,1.75,2,3,2,1973,1973,9
42004,Frederic Kraft,1.625,2,4,1,1973,1973,9
38161,Richard Olshavsky,2.125,2,2,2,1972,1974,9
43373,P Charlton,2.125,2,1,2,1973,1973,9
45692,Richard Sauter,2.375,2,1,2,1972,1974,9
46582,Charles King,2.375,2,1,1,1970,1971,9
56448,M Candidate,1.75,1,2,1,1972,1972,9
64297,Neil Miller,1.875,1,3,1,1974,1974,9
46768,James Robinson,2.375,1,1,1,1973,1973,9
47393,Ford Jr,1.875,1,3,1,1974,1974,9
46132,Sauter Jr,2.375,1,1,1,1974,1974,9
46157,B Granbois,2.375,1,2,1,1973,1973,9
43636,Gerald Hills,2.625,1,1,1,1973,1973,9
37851,Clayton Edward,2.375,1,1,1,1973,1973,9
37765,Howard Thomas,2.125,1,1,1,1971,1971,9
59416,Donald Houlihan,2.375,1,2,1,1973,1973,9
55990,C Channon,1.75,1,2,1,1970,1970,9
42356,John Miller,3,1,1,1,1972,1972,9
55891,A Gilbert,2.125,1,1,1,1968,1968,9
55800,Gordon Bloom,2,1,1,1,1972,1972,9
56418,Zannetos Zenon,2,1,1,1,1972,1972,9
56450,Zannelos Zenon,2,1,1,1,1972,1972,9
56453,Sloan Alfed,2.5,1,1,1,1972,1972,9
56454,Menezes Victor,2,1,1,1,1972,1972,9
56455,Lay Colin,2,1,1,1,1972,1972,9
43358,Richard Staelin,1.428571,7,4,3,1971,1973,8
43805,Louis Stern,1.142857,5,6,2,1971,1974,8
42748,Wells William,2.142857,4,3,1,1965,1967,8
41421,Dennis Gensch,1.714285,4,3,3,1972,1974,8
41557,Samuel Craig,1.857142,4,2,3,1973,1974,8
44592,Brian Sternthal,1.857142,4,2,3,1973,1974,8
43357,Joseph Newman,2,4,2,3,1971,1974,8
46151,Richard Heslin,2.285714,3,3,1,1970,1973,8
43201,Michael Perry,1.857142,3,3,2,1969,1974,8
45489,Edward Cundiff,2.142857,3,3,1,1964,1971,8
56098,Lo Leonard,1.857142,3,2,1,1966,1967,8
46150,Richard Werbel,2.857142,2,1,2,1973,1974,8
43312,Abe Shuchman,2.428571,2,2,2,1969,1974,8
71077,Ansary El,1.571428,2,3,2,1972,1973,8
56110,Perloff Robert,1.857142,2,3,1,1967,1970,8
42455,George Szybillo,3.142857,2,1,1,1973,1973,8
49523,Ronald Turner,2.285714,2,1,1,1973,1973,8
46215,I Adel,1.571428,2,3,2,1972,1973,8
56033,Curtis Hamm,1.857142,2,2,1,1969,1969,8
43311,Peter Riesz,3.285714,1,1,1,1974,1974,8
43202,Arno Perry,2.714285,1,1,1,1974,1974,8
44576,William Sargent,2,1,1,1,1974,1974,8
40934,Larry Rosenberg,2,1,1,1,1971,1971,8
56130,Gubar George,3,1,1,1,1966,1966,8
42425,Arnold Barban,3,1,1,1,1964,1964,8
58048,Joseph Newman,2.285714,1,1,1,1972,1972,8
45665,Oscar Kramer,2.285714,1,2,1,1973,1973,8
46097,B Ranganathan,2.571428,1,1,1,1974,1974,8
49220,V Balachandran,2.571428,1,1,1,1974,1974,8
56248,Blake Brian,2.428571,1,2,1,1970,1970,8
56214,Morris George,3,1,1,1,1971,1971,8
56178,Chinsky Jack,3,1,1,1,1965,1965,8
42626,Michael Etzel,1.333333,6,4,5,1972,1974,7
38625,John Ivancevich,1.333333,4,4,3,1970,1974,7
46775,Joseph Mason,1.333333,4,4,2,1968,1973,7
44232,James Donnelly,1.666666,3,2,2,1972,1974,7
37465,Abraham Charnes,1.166666,3,5,1,1972,1973,7
47829,Hausman Warren,1.333333,3,4,1,1972,1973,7
64372,George Kozmetsky,1.666666,2,3,1,1972,1973,7
41054,Bruce Walker,2.166666,2,1,2,1973,1974,7
37466,William Cooper,1.333333,2,4,1,1973,1973,7
46761,Edward Smith,1.5,2,3,2,1970,1973,7
49980,O Kortanek,1.333333,2,4,1,1973,1973,7
50167,Wallace Crowston,1.333333,2,4,1,1973,1973,7
46527,Morris Mayer,2.166666,1,1,1,1972,1972,7
50216,T Ruefli,1.833333,1,2,1,1972,1972,7
49981,V Soden,2.166666,1,1,1,1973,1973,7
49998,Richard Sides,2.166666,1,1,1,1973,1973,7
50068,C Colantoni,1.5,1,3,1,1973,1973,7
50112,R Kampe,1.666666,1,2,1,1973,1973,7
46762,Barr Mason,2.166666,1,2,1,1973,1973,7
38376,B Wilkinson,2.166666,1,2,1,1973,1973,7
49017,Michael Wagner,2,1,2,1,1973,1973,7
50168,Jack Williams,2,1,2,1,1973,1973,7
50374,Rei Peterson,2.166666,1,1,1,1972,1972,7
55088,James Baker,2.166666,1,1,1,1971,1971,7
41128,Danny Bellenger,2.166666,1,1,1,1973,1973,7
55995,Donnely James,2.166666,1,1,1,1970,1970,7
56069,Thomas Charles,2.166666,1,1,1,1968,1968,7
56324,Johnson Keith,2.166666,1,1,1,1974,1974,7
42591,Jacob Jacoby,1,6,5,3,1971,1974,6
42346,Ben Enis,1.2,4,4,3,1969,1974,6
38720,Del Hawkins,1.2,4,4,3,1972,1974,6
44773,Joel Cohen,1.2,3,4,1,1970,1972,6
44469,Gerald Albaum,1.4,3,3,1,1973,1974,6
42806,Richard Hansen,1.4,3,3,3,1972,1974,6
56043,Willett Ronald,1.8,3,2,1,1967,1969,6
55992,Kollat David,1.4,3,3,1,1967,1970,6
55061,James Stafford,1.4,3,3,2,1969,1972,6
44600,Donald Speller,1.8,2,1,2,1974,1974,6
40149,Michael Harvey,1.8,2,2,1,1974,1974,6
55967,Charles Phillips,1.2,2,4,1,1941,1954,6
40426,Thomas Barry,1.8,2,2,2,1973,1974,6
43655,Marvin Goldberg,1.6,2,2,2,1970,1974,6
46794,Roger Blackwell,1.6,2,3,1,1970,1970,6
55993,Engel James,1.6,2,3,1,1970,1970,6
56179,Alderson Wroe,1.2,2,4,2,1941,1965,6
45693,Bento Cocanougher,2,1,1,1,1972,1972,6
43344,Stephen Hollander,1.8,1,1,1,1973,1973,6
43253,Keith Cox,1.6,1,2,1,1972,1972,6
44653,Kenneth Coney,2,1,1,1,1974,1974,6
44616,T Ahtola,1.8,1,2,1,1972,1972,6
44801,Michael Houston,2,1,1,1,1972,1972,6
44595,Gerald Gorn,2.4,1,1,1,1974,1974,6
44598,Carol Berning,1.8,1,1,1,1974,1974,6
38684,Jean Weber,2.2,1,1,1,1972,1972,6
40520,Ronald Stephenson,2.6,1,1,1,1969,1969,6
56153,Scheibelhut John,2.2,1,1,1,1973,1973,6
55858,Mogg Jack,2,1,1,1,1974,1974,6
41168,Betsy Gelb,2,1,1,1,1973,1973,6
41191,Roger Best,1.6,1,2,1,1974,1974,6
40687,Roger Kerin,2.6,1,1,1,1974,1974,6
55994,Spence Homer,2.2,1,2,1,1970,1970,6
56148,Kyner David,1.8,1,1,1,1973,1973,6
55937,J Albright,1.4,1,3,1,1941,1941,6
55938,W Huegy,1.4,1,3,1,1941,1941,6
55968,James Crutchfield,2,1,1,1,1954,1954,6
55060,Donald Domm,2.2,1,1,1,1972,1972,6
56209,Matell Michael,1.8,1,1,1,1971,1971,6
56166,Fishbein Martin,1.8,1,2,1,1972,1972,6
56180,Martin Miles,2,1,1,1,1965,1965,6
65998,Michael Harvey,2.6,1,1,1,1974,1974,6
43274,David Ricks,1,5,4,2,1971,1974,5
44587,Joseph Fry,1,5,4,4,1970,1974,5
42746,Robert Settle,1,4,4,2,1972,1974,5
45690,Edward Mazze,1.25,4,3,2,1972,1974,5
52089,Edward Lawler,1,4,4,2,1971,1974,5
50702,Robert Pritchard,1,4,4,1,1973,1974,5
53980,Raymond Bauer,1.25,3,3,2,1966,1973,5
54105,John Shank,1,3,4,1,1973,1974,5
43330,Allan Greenberg,1,3,4,2,1965,1973,5
43898,James Taylor,1.25,3,3,2,1966,1974,5
43302,Paul Hamelman,1.5,3,2,3,1972,1974,5
40479,Scott Armstrong,1.25,3,3,2,1970,1974,5
56097,Hardin David,1.5,2,2,1,1967,1971,5
56274,Eugene Klippel,1.5,2,2,2,1974,1974,5
55920,Fohn Monoky,1.25,2,3,2,1972,1974,5
56147,Holloway Robert,1.25,2,3,1,1964,1966,5
41268,John Claxton,1.75,2,1,2,1971,1974,5
47580,Stanley Zionts,1.25,2,3,1,1972,1973,5
44723,Michael Mazis,1.5,2,2,1,1973,1973,5
43673,Thomas Kinnear,2,2,1,2,1973,1974,5
40985,Lee Mathews,1.75,2,2,2,1972,1974,5
40538,David Wilson,1.75,2,2,2,1972,1974,5
41962,Saeed Saimee,1.75,2,1,1,1974,1974,5
42629,Raymond Marquardt,1.25,2,3,1,1965,1967,5
38258,Sang Lee,1,2,4,2,1973,1974,5
45637,Alan Shapiro,1.5,2,2,2,1974,1974,5
44496,Robert Ferber,1.5,2,2,2,1974,1974,5
43866,Lawrence Wortzel,1.5,2,2,2,1966,1974,5
45965,Seymour Sudman,1.25,2,3,1,1965,1974,5
46821,Chen Andrew,1.25,2,3,2,1972,1974,5
49049,Lanzenauer Von,1.75,2,1,1,1973,1973,5
56388,Bruce Gibby,1.75,1,1,1,1972,1972,5
52043,Douglas Hall,1.75,1,1,1,1974,1974,5
52090,Lloyd Suttle,1.75,1,1,1,1973,1973,5
52124,Bernard Karasick,1.75,1,1,1,1973,1973,5
54405,T Sandalls,1.5,1,2,1,1973,1973,5
54408,Dan Fenn,2,1,1,1,1973,1973,5
54340,John Calfee,1.75,1,1,1,1973,1973,5
49944,Jr Southwick,2,1,1,1,1973,1973,5
49048,David Rutenberg,2.25,1,1,1,1974,1974,5
46030,Gary Mullet,1.25,1,3,1,1973,1973,5
45730,Johnson Richard,2.25,1,1,1,1971,1971,5
43331,Charles Suttoni,1.75,1,1,1,1973,1973,5
43303,Edward Mazze,2.25,1,1,1,1974,1974,5
43081,Sy Collins,1.75,1,1,1,1966,1966,5
44704,Gordon Mcdougall,1.75,1,1,1,1974,1974,5
45409,Dunfee Thomas,1.75,1,1,1,1971,1971,5
44495,Lucy Lee,2.25,1,1,1,1974,1974,5
45649,Roy Nicely,1.75,1,1,1,1974,1974,5
45656,Jr Jensen,2,1,1,1,1973,1973,5
45626,John Frisbie,2.25,1,1,1,1974,1974,5
45558,Lee Adler,1.5,1,2,1,1965,1965,5
42404,Linda Golden,1.75,1,1,1,1974,1974,5
43275,Jeffrey Arpan,1.75,1,1,1,1974,1974,5
55987,Siller Frederick,1.75,1,1,1,1970,1970,5
56173,Greeley Andrew,1.75,1,2,1,1965,1965,5
56190,Makens James,1.75,1,2,1,1965,1965,5
51496,Lawrence Peters,1.75,1,1,1,1974,1974,5
51645,Richard Hackman,1.75,1,1,1,1971,1971,5
51854,Leo De,1.75,1,1,1,1974,1974,5
52077,Michael Curtis,1.75,1,1,1,1973,1973,5
54324,Michael Burnell,1.75,1,1,1,1974,1974,5
45963,Terry Overton,2,1,1,1,1971,1971,5
54404,G Niblock,1.5,1,2,1,1973,1973,5
56078,Wilding John,2,1,1,1,1968,1968,5
56102,Hamelaman Paul,2,1,1,1,1974,1974,5
56132,Leslie Dennis,1.5,1,2,1,1973,1973,5
56143,Murray Tracy,1.25,1,3,1,1973,1973,5
56144,Hamilton Kenneth,1.25,1,3,1,1973,1973,5
56146,Anderson Lee,1.5,1,2,1,1966,1966,5
56223,White Tod,2,1,1,1,1964,1964,5
56250,Andress James,2,1,1,1,1970,1970,5
56191,Larzelere Henry,1.75,1,2,1,1965,1965,5
56157,Lucas Darrell,1.5,1,2,1,1965,1965,5
56174,Pinto Leonard,1.75,1,2,1,1965,1965,5
60250,Frank Jen,1.5,1,2,1,1972,1972,5
63379,Boewadt Robert,2.25,1,1,1,1974,1974,5
63382,Arpan Jeffery,1.75,1,1,1,1974,1974,5
60165,James Boness,2,1,1,1,1974,1974,5
46197,W Granger,1,4,3,1,1970,1972,4
53483,William Abernathy,1,4,3,3,1971,1974,4
53218,Richard Nolan,1,3,3,1,1973,1974,4
46780,Norman French,1,3,3,2,1971,1972,4
43254,Ambar Rao,1,3,3,1,1972,1974,4
44642,Stewart Bither,1,3,3,1,1971,1973,4
38127,Fred Glover,1,3,3,1,1972,1974,4
40659,Marvin Jolson,1,3,3,2,1971,1974,4
38449,Parker Lessig,1,3,3,2,1971,1974,4
55779,Gerald Pogue,1,3,3,1,1972,1974,4
55883,Glenn Merry,1,3,3,1,1949,1953,4
56444,Baloff Nicholas,1.333333,3,2,2,1971,1973,4
56211,Uhl Kenneth,1,2,3,1,1964,1970,4
55998,Sowter Anthony,1.333333,2,2,1,1970,1971,4
56052,Swinth Robert,1.333333,2,2,2,1969,1971,4
39230,John Ryans,1,2,3,2,1968,1974,4
55944,Albert Blankenship,1,2,3,2,1940,1973,4
52160,Frank Andrews,1,2,3,2,1972,1974,4
38306,Albert Wildt,1.333333,2,2,1,1968,1974,4
42100,Richard Pollay,1.333333,2,2,1,1968,1969,4
40331,Lester Neidell,1.333333,2,2,2,1971,1974,4
43182,Richard Teach,1.333333,2,2,2,1970,1974,4
42862,Robert Grass,1,2,3,1,1972,1974,4
42793,Albert Bruno,1.333333,2,2,2,1974,1974,4
46198,A Billson,1.666666,2,1,1,1972,1972,4
49745,Michael Maher,1.333333,2,2,1,1973,1974,4
49964,Boyd Harnden,1.333333,2,2,1,1973,1973,4
52044,Thomas Mahoney,1,2,3,2,1972,1974,4
46169,Peter Wright,1.666666,2,1,1,1973,1973,4
55996,Gabor Andre,1.333333,2,2,1,1970,1971,4
56182,Chance William,1.666666,1,1,1,1972,1972,4
56079,Mcclure Peter,1.666666,1,1,1,1968,1968,4
56016,Andrus Roman,1.333333,1,2,1,1970,1970,4
46693,Ira Dolich,1.333333,1,2,1,1971,1971,4
50254,Gary Lilian,1.666666,1,1,1,1972,1972,4
52045,Peter Frost,1.666666,1,1,1,1974,1974,4
50194,J Annon,1.333333,1,2,1,1972,1972,4
53137,Robert Hayes,1.666666,1,1,1,1974,1974,4
51233,James Morgan,1.333333,1,2,1,1974,1974,4
54269,Kenneth Wayne,1.666666,1,1,1,1974,1974,4
54323,Cyrus Gibson,1.666666,1,1,1,1974,1974,4
49962,M Tinic,2,1,1,1,1973,1973,4
48654,Melvin Shakun,1.666666,1,1,1,1974,1974,4
46769,Walter Spath,1.666666,1,1,1,1973,1973,4
46488,George Farris,1.666666,1,1,1,1972,1972,4
46798,Robert Lynn,1.666666,1,1,1,1971,1971,4
46781,John Williams,1.666666,1,1,1,1972,1972,4
47410,F Barker,1.666666,1,1,1,1973,1973,4
48059,Yoram Kinberg,1.666666,1,1,1,1974,1974,4
48177,Francis Tuggle,2,1,1,1,1971,1971,4
46133,Alfred Falthzik,1.666666,1,1,1,1974,1974,4
45918,John Tollefson,1.666666,1,1,1,1971,1971,4
43386,W Bartges,1.333333,1,2,1,1972,1972,4
43387,L Piech,1.333333,1,2,1,1972,1972,4
43281,H Wallace,1.666666,1,1,1,1974,1974,4
38349,Albert Rubenstein,2,1,1,1,1974,1974,4
38493,John Hershey,1.333333,1,2,1,1971,1971,4
38663,George Milkovich,1.333333,1,2,1,1972,1972,4
41060,Thomas Whipple,2,1,1,1,1971,1971,4
40577,James Horrell,1.666666,1,1,1,1974,1974,4
56087,Berey Lewis,2,1,1,1,1968,1968,4
56210,Allison Ralph,1.666666,1,1,1,1964,1964,4
56319,Lawrence Bergin,1.333333,1,2,1,1974,1974,4
56336,Copley Thomas,1.666666,1,1,1,1974,1974,4
56465,Coase Ronald,1,1,3,1,1971,1971,4
49710,Darwin Klingman,1.666666,1,1,1,1972,1972,4
49853,T Klastorin,1.666666,1,1,1,1974,1974,4
49919,D Karney,1.666666,1,1,1,1974,1974,4
55970,Harold Merry,1.666666,1,1,1,1953,1953,4
54341,John Dearden,1.666666,1,1,1,1973,1973,4
55778,Terry Bibbens,2,1,1,1,1974,1974,4
55878,Archibald Crossley,1,1,3,1,1949,1949,4
55881,Everett Smith,1,1,3,1,1949,1949,4
56017,Poulsen Lance,1.333333,1,2,1,1970,1970,4
56080,Schooler Robert,2,1,1,1,1968,1968,4
56103,Messenger Robert,1.333333,1,2,1,1974,1974,4
55945,Lawrence Lockley,1.333333,1,2,1,1940,1940,4
55946,Edwin Ghiselli,1.333333,1,2,1,1940,1940,4
55969,Theodore Smith,1.666666,1,1,1,1953,1953,4
55879,Dale Houghton,1,1,3,1,1949,1949,4
55880,E Robinson,1,1,3,1,1949,1949,4
55882,Oscar Owen,1.666666,1,1,1,1949,1949,4
55780,Kishor Lall,1.666666,1,1,1,1974,1974,4
55803,Ralph Bussard,1.666666,1,1,1,1972,1972,4
56318,Van't Willem,1.333333,1,2,1,1974,1974,4
56238,Nell Elaine,1.333333,1,2,1,1971,1971,4
56208,Rossow Gerald,1.666666,1,1,1,1971,1971,4
64977,Gore John,2,1,1,1,1970,1970,4
56430,Lall Kishore,1.666666,1,1,1,1974,1974,4
56464,Bell Daniel,1,1,3,1,1971,1971,4
56466,Greenberger Martin,1,1,3,1,1971,1971,4
56467,Parker Everett,1,1,3,1,1971,1971,4
55889,Jr Penn,1,11,2,1,1963,1974,3
63110,Schaninger William,1.5,9,1,1,1964,1974,3
