ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
39299,Vitell Scott,5.976818,22,28,8,1991,2004,18550
41496,Mark Parry,5.730821,22,8,10,1990,2000,18550
41246,Emin Babakus,5.746994,22,33,11,1987,2004,18550
41178,David Wilemon,6.389131,22,15,7,1970,2002,18550
40382,Karande Kiran,5.850396,22,25,11,1991,2005,18550
40200,John Tanner,5.658526,22,31,9,1986,2005,18550
40518,John Ford,6.049975,22,26,11,1985,2005,18550
40659,Marvin Jolson,5.772171,22,19,9,1971,1997,18550
42190,George Moschis,6.025176,22,16,11,1977,2005,18550
42081,Deborah Macinnis,5.659766,22,21,9,1986,2005,18550
41086,Darrel Muehling,5.922206,22,16,9,1983,2004,18550
65755,Hanssens Dominique,5.593778,22,28,10,1980,2005,18550
50974,Lee Beach,6.011483,22,30,2,1976,1999,18550
49857,Will Mitchell,6.655237,22,23,5,1986,2005,18550
44933,Robert Wyer,5.893902,22,27,4,1986,2005,18550
42893,Christine Moorman,5.426384,22,21,9,1988,2005,18550
39333,Saunders John,6.745215,22,14,11,1985,2005,18550
40311,Steven Skinner,5.67292,22,17,8,1980,1999,18550
40380,Marshall Greg,5.628174,22,26,4,1992,2005,18550
41239,Arvind Rangaswamy,5.13095,22,41,7,1986,2005,18550
41422,Greg Allenby,5.552859,22,28,4,1991,2005,18550
66701,David Schmittlein,5.296889,22,15,8,1980,2003,18550
67178,David Bell,5.254083,21,42,10,1975,2005,18550
66586,Douglas Susan,5.805164,21,15,7,1967,2005,18550
41551,Sunil Gupta,5.058601,21,39,7,1988,2004,18550
41609,Lakshman Krishnamurthi,5.558844,21,16,7,1982,2004,18550
41724,James Gentry,6.119736,21,29,11,1975,2005,18550
40170,Tomas Hult,5.944363,21,21,11,1995,2004,18550
39894,Grove Stephen,6.19753,21,19,9,1991,2005,18550
37681,Joel Steckel,5.028788,21,50,10,1985,2005,18550
37530,Gregory Northcraft,6.552536,21,16,3,1984,1999,18550
43805,Louis Stern,5.59173,21,21,5,1971,2001,18550
44599,John Summers,5.76651,21,16,5,1970,2002,18550
44649,Brian Ratchford,5.533883,21,24,9,1976,2005,18550
49287,N Venkatraman,6.422933,21,15,4,1984,2005,18550
53272,Davenport Thomas,6.167286,21,30,3,1989,2005,18550
56707,Oliver John,7.177152,21,32,1,1986,2005,18550
56491,Dunning David,5.694269,21,31,3,1989,2005,18550
41062,Robert Hite,6.532697,21,9,9,1985,1992,18550
42496,Robert Leone,5.45873,21,17,7,1980,2003,18550
40433,John Mentzer,5.89746,21,24,5,1980,2005,18550
41254,Hans Baumgartner,5.506927,21,18,10,1989,2005,18550
39213,James Hulbert,5.535662,21,14,12,1971,2003,18550
38185,Mitchell Terence,6.889158,21,13,3,1976,2002,18550
44677,Glen Urban,5.585638,21,20,7,1970,2005,18550
44886,Joseph Alba,5.076284,21,34,6,1985,2005,18550
43493,Babin Barry,6.383201,21,14,7,1991,2005,18550
43274,David Ricks,6.038708,21,19,5,1971,1994,18550
44997,Leonard Lodish,5.148148,20,33,9,1978,2004,18550
44813,Robert Meyer,5.247344,20,45,5,1971,2005,18550
44595,Gerald Gorn,5.693352,20,17,9,1974,2004,18550
45189,Zeelenberg Marcel,5.74101,20,22,7,1996,2005,18550
39496,Nigel Piercy,6.2936,20,12,9,1982,2005,18550
38669,Hiram Barksdale,5.956547,20,22,8,1971,2003,18550
41343,Dipak Jain,5.70311,20,15,7,1989,2005,18550
40801,Souder Wm,5.705536,20,22,4,1976,2001,18550
51505,Leigh Thompson,5.854816,20,27,4,1987,2005,18550
55228,Taylor Shirley,6.282171,20,24,5,1986,2005,18550
57326,Swann William,6.937786,20,21,2,1987,2004,18550
50935,Gilbert Daniel,6.925764,20,25,2,1986,2005,18550
44910,Rakesh Sarin,5.740363,20,15,4,1979,2005,18550
44817,Irwin Levin,5.302711,20,47,4,1983,2005,18550
45266,Bernard Jaworski,5.605693,20,16,7,1986,2004,18550
37765,Howard Thomas,6.858968,20,18,7,1971,1996,18550
38568,Ronald Anderson,5.828723,20,15,10,1977,2005,18550
39110,Stanley Slater,6.232249,20,10,9,1989,2005,18550
40286,Lawrence Soley,5.775836,20,13,7,1980,1994,18550
41192,Lynn Kahle,6.15025,20,12,10,1985,2002,18550
41014,Ajay Kohli,5.561701,20,20,11,1986,2005,18550
41623,David Montgomery,5.503585,20,20,10,1970,2005,18550
41882,Steven Wheelwright,6.376731,20,13,6,1976,1995,18550
42133,Miniard Paul,5.683055,20,17,9,1978,2004,18550
41883,Kim Clark,7.005229,19,11,5,1980,1997,18550
41809,Peter Buckley,7.593401,19,19,3,1975,2005,18550
41600,Robert Jacobson,5.742196,19,13,6,1981,2004,18550
41698,K Sivakumar,5.746024,19,18,10,1995,2005,18550
41173,Warren French,5.751037,19,21,11,1972,1997,18550
41314,Venkatram Ramaswamy,5.266914,19,36,10,1990,2003,18550
40229,James Barnes,5.801983,19,32,11,1980,1998,18550
40104,Barry Bayus,5.443581,19,23,11,1985,2004,18550
39854,Michael Czinkota,6.058601,19,11,7,1979,2003,18550
39871,Jule Gassenheimer,5.782683,19,20,8,1987,2004,18550
37731,Mabert Vincent,7.249663,19,18,4,1972,2002,18550
37806,Moskowitz Herbert,6.200657,19,22,3,1972,2005,18550
45250,George John,5.779395,19,17,5,1982,2005,18550
44625,Robert Blattberg,5.741279,19,17,7,1970,2004,18550
65756,Dekimpe Marnik,5.632055,19,28,9,1991,2005,18550
42600,Jerome Kernan,5.776106,19,15,8,1972,1995,18550
42240,Morgan Robert,6.16982,19,15,10,1991,2005,18550
42340,Joel Urbany,5.257102,19,19,8,1983,2005,18550
42398,Myron Gable,6.547522,19,19,6,1974,1996,18550
41229,Gary Gaeth,5.386759,19,27,9,1984,2002,18550
39656,Goldsmith Ronald,6.567416,19,17,7,1987,2005,18550
39304,Kelley Scott,6.164105,19,16,7,1989,2005,18550
39864,John Hill,6.167286,19,12,11,1984,2000,18550
44270,Gregory Gundlach,5.688015,19,15,7,1992,2005,18550
66204,Frances Mary,5.44811,19,17,6,1996,2004,18550
70534,Carlson Les,5.982586,19,16,8,1989,2005,18550
62737,Dennis Pitta,6.680575,18,19,3,1990,2005,18550
44160,Chakravarthi Narasimhan,5.587686,18,27,6,1983,2005,18550
43142,Robert Shoemaker,5.639764,18,15,10,1975,2004,18550
44770,John Cacioppo,6.349129,18,25,3,1983,2003,18550
45800,Peter Fader,5.402609,18,19,6,1986,2005,18550
45975,Tang Christopher,5.954768,18,16,4,1992,2004,18550
45706,Hua Teck,5.367782,18,35,4,1996,2005,18550
46415,Venkatesh Padmanabhan,5.670763,18,19,7,1993,2004,18550
39807,Bodo Schlegelmilch,6.516146,18,20,6,1986,2005,18550
39992,Elko Kleinschmidt,6.609952,18,7,5,1985,2004,18550
40007,Chatrathi Rao,5.968138,18,22,12,1974,2002,18550
38093,Abba Krieger,5.816755,18,11,10,1985,2003,18550
39371,Evans Kenneth,5.81848,18,21,7,1982,2005,18550
38720,Del Hawkins,6.263679,18,11,8,1972,1989,18550
37986,Robert Winkler,5.743058,18,24,2,1972,2005,18550
38077,Ian Mitroff,7.531241,18,8,7,1973,2003,18550
40352,Johnson Jean,5.975524,18,24,9,1990,2005,18550
42140,Ronald Hill,6.109062,18,24,7,1989,2001,18550
42146,Abernethy Avery,6.28918,18,13,6,1986,2005,18550
42156,Michael Kamins,5.828616,18,16,10,1987,2004,18550
41895,Karen Machleit,5.880316,18,15,8,1989,2005,18550
42589,David Tse,5.822254,18,23,6,1988,2005,18550
41094,Daniel Smith,6.04356,18,14,11,1987,2005,18550
40808,Charles Taylor,5.609412,18,20,6,1991,2005,18550
51998,Arie Kruglanski,5.652757,18,30,3,1987,2005,18550
51563,James Davis,6.472208,18,22,4,1979,2000,18550
44674,William Wilkie,5.561647,18,16,5,1973,2005,18550
44949,Jeffrey Inman,5.323629,18,25,7,1990,2005,18550
42861,Terry Childers,5.638201,18,17,9,1979,2003,18550
47558,Donald Hambrick,6.905224,18,10,5,1980,2005,18550
48102,Robert Kaplan,8.481858,18,8,4,1979,2005,18550
45868,Rajiv Lal,5.65583,18,17,7,1984,2004,18550
37974,Douglas Carroll,5.787751,18,11,6,1978,1997,18550
39904,Laurence Jacobs,6.557118,18,16,8,1977,2003,18550
39160,Linda Price,5.994069,18,13,9,1987,2005,18550
38999,Lemmink Jos,7.259259,18,17,9,1989,2004,18550
40538,David Wilson,6.129063,18,17,9,1972,2003,18550
41257,Edward Russo,5.178769,18,37,11,1975,2005,18550
41718,Gary Frazier,5.609952,18,16,6,1979,2001,18550
41431,Rohit Deshpande,5.703973,18,16,9,1982,2005,18550
42191,Elizabeth Hirschman,5.77244,18,16,8,1978,2000,18550
42334,Rajeev Batra,5.441425,18,18,10,1986,2004,18550
42343,Mary Gilly,5.884737,18,14,10,1982,2004,18550
52021,Dale Griffin,6.141624,18,20,3,1990,2005,18550
56499,Sedikides Constantine,6.617607,18,34,1,1989,2005,18550
56524,Bargh John,6.029597,18,30,2,1986,2004,18550
56750,Andrew Elliot,7.24384,18,16,1,1993,2004,18550
56759,Daniel Batson,7.719553,18,44,1,1986,2002,18550
56843,Holmes John,6.949323,17,27,1,1986,2005,18550
56617,David Kenny,6.392743,17,27,2,1986,2002,18550
56633,Russell Spears,6.090624,17,25,2,1986,2005,18550
52904,Scott Shane,6.91703,17,13,6,1996,2004,18550
50798,M Henk,6.485956,17,16,3,1988,2005,18550
49737,Renee Mauborgne,7.792872,17,1,6,1991,2005,18550
42325,Mackenzie Scott,5.672435,17,25,9,1986,2005,18550
42135,Randall Rose,5.730551,17,14,7,1990,2001,18550
42118,Laczniak Russell,6.053533,17,16,6,1988,2005,18550
41082,Manohar Kalwani,5.476791,17,17,6,1977,1998,18550
41115,William Pride,5.772386,17,17,9,1977,1995,18550
41506,William Cron,5.400237,17,20,9,1979,2005,18550
41539,Abbie Griffin,5.60952,17,22,9,1991,2005,18550
42032,Abhijit Biswas,5.83557,17,20,9,1991,2005,18550
41148,James Anderson,6.783007,17,9,9,1980,2003,18550
39694,Leckenby John,6.093158,17,19,4,1973,2002,18550
39659,Jagdip Singh,5.700469,17,25,8,1990,2005,18550
40848,James Ginter,5.407407,17,17,12,1972,1998,18550
39036,Kjell Gronhaug,6.400452,17,14,7,1978,2004,18550
38966,Raymond Laforge,5.507035,17,21,9,1982,2005,18550
39420,Paul Patterson,6.205347,17,14,9,1988,2005,18550
37941,Hu Michael,6.275594,17,17,9,1987,2003,18550
43973,Ravi Dhar,5.514205,17,14,7,1992,2005,18550
47993,Awi Federgruen,7.014771,17,14,1,1980,2005,18550
45417,Robert Buzzell,5.500404,17,19,7,1965,1995,18550
43774,Roy Howell,5.520081,17,23,8,1979,2000,18550
44040,Alan Sawyer,4.947274,17,40,8,1971,2005,18550
44758,Dipankar Chakravarti,5.08491,17,41,7,1979,2005,18550
44641,Bobby Calder,5.799881,17,14,7,1977,2005,18550
71246,Ewing Mike,6.344546,17,17,9,1999,2005,18550
65079,Gilovich Thomas,6.479702,17,14,1,1988,2005,18550
52089,Edward Lawler,7.880101,17,16,5,1971,2005,18550
53137,Robert Hayes,6.565475,17,14,3,1974,1998,18550
56605,Park Bernadette,7.321958,17,14,1,1986,2002,18550
57295,Daniel Wegner,7.781767,17,24,1,1987,2004,18550
41087,Lance Brouthers,6.351016,17,8,5,1996,2003,18550
41979,Griffith David,5.835408,17,22,6,1998,2005,18550
41345,Wansink Brian,5.684565,17,16,10,1992,2005,18550
41387,Amitava Chattopadhyay,5.234244,17,34,9,1985,2005,18550
38687,Richard Durand,5.853091,17,16,8,1975,1988,18550
39005,Anderson Rolph,5.872931,17,13,8,1980,2004,18550
37825,Bernard Taylor,7.441371,17,12,4,1976,1989,18550
38209,Anthony Pecotich,6.148202,17,20,12,1981,2005,18550
45424,Andris Zoltners,5.42509,17,19,5,1976,2005,18550
44820,Joel Brockner,6.359803,17,37,3,1984,2005,18550
45129,Randolph Bucklin,5.309881,17,24,5,1989,2005,18550
43559,James Boles,5.813682,17,21,5,1991,2004,18550
44161,Subrata Sen,5.774489,16,22,8,1973,2005,18550
43216,Philip Kotler,6.000215,16,15,7,1969,1999,18550
42866,Frank Ronald,5.769583,16,13,2,1964,2000,18550
45020,William Boulding,5.490053,16,16,6,1988,2003,18550
44936,Levy Meyers,6.20648,16,6,4,1989,2005,18550
46118,Eitan Gerstner,5.852498,16,11,6,1986,2005,18550
45906,Chris Janiszewski,5.203191,16,27,4,1989,2005,18550
39882,Daniel Bello,5.785433,16,16,9,1983,2005,18550
39900,Joseph Sirgy,5.841662,16,17,6,1982,2005,18550
39190,Gordon Greenley,6.101514,16,16,5,1983,2005,18550
39254,Ian Wilkinson,6.211709,16,17,7,1984,2005,18550
39572,Wetzels Martin,7.148741,16,11,8,1996,2005,18550
37833,Wassenhove Van,6.424982,16,22,5,1983,2002,18550
41177,P Raj,5.905924,16,12,8,1985,2005,18550
41421,Dennis Gensch,5.850827,16,12,8,1972,1995,18550
41546,Kevin Keller,5.508544,16,18,12,1987,2005,18550
41552,Kamel Jedidi,5.328535,16,25,8,1991,2005,18550
40669,Kasturi Rangan,5.564828,16,21,8,1986,2004,18550
40710,Joseph Hair,6.115046,16,24,9,1976,2002,18550
40576,Kenneth Teas,6.509137,16,12,10,1979,2004,18550
42045,Debra Scammon,6.907218,16,12,4,1981,2002,18550
42132,Manning Kenneth,5.983287,16,9,7,1993,2004,18550
42313,Peracchio Laura,6.38002,16,6,5,1992,2005,18550
40918,James Wilcox,5.873632,16,21,9,1974,2005,18550
42507,Nan Zhou,6.014178,16,22,8,1986,2005,18550
56837,Trope Yaacov,5.470699,16,28,2,1987,2005,18550
48814,Danny Miller,7.340503,16,12,6,1978,2002,18550
44723,Michael Mazis,5.644616,16,19,4,1973,2001,18550
44257,David Mazursky,5.691411,16,12,9,1983,2005,18550
45024,Vicki Morwitz,5.260714,16,22,6,1992,2005,18550
44892,Srinivasan Ratneshwar,5.603051,16,19,8,1987,2005,18550
47823,Tushman Michael,6.331284,16,14,6,1979,2004,18550
38122,Albert Page,5.891746,16,13,8,1971,2002,18550
38305,Terry Connolly,6.264973,16,16,4,1977,2003,18550
38309,Germain Richard,6.607256,16,8,8,1989,2005,18550
39612,George Avlonitis,6.792765,16,15,6,1982,2005,18550
39913,Roderick Brodie,5.582241,16,23,10,1984,2003,18550
39818,Zou Shaoming,5.990026,16,18,7,1993,2005,18550
39344,Abratt Russell,6.722141,16,15,5,1985,2004,18550
40738,Thomas Wotruba,5.902474,16,20,5,1976,2003,18550
40916,Gerald Zaltman,5.783708,16,9,5,1974,2001,18550
41240,Andrews Rick,5.851528,16,10,6,1991,2005,18550
40413,Benedetto Di,5.963124,16,13,8,1987,2002,18550
41657,Pascale Quester,6.685643,16,17,8,1997,2005,18550
42125,Bettina Cornwell,6.387675,16,20,10,1991,2005,18550
42286,John Rossiter,6.41986,16,14,8,1974,2004,18550
50306,David Budescu,6.372904,16,19,2,1983,2005,18550
48461,Jagmohan Raju,5.472586,16,17,4,1990,2005,18550
52815,Paul Beamish,6.606016,16,14,3,1987,2005,18550
52661,Singh Harbir,6.924955,16,16,6,1984,2004,18550
56590,Mccrae Robert,8.376677,16,16,1,1987,2005,18550
56675,Miller Dale,6.322443,16,18,2,1987,2005,18550
56915,Jeffry Simpson,7.816162,15,23,1,1990,2005,18550
55163,Dahlstrom Robert,6.130411,15,15,9,1991,2003,18550
52615,Lubatkin Michael,6.486063,15,20,4,1986,2005,18550
50681,Baron Jonathan,6.488813,15,9,3,1988,2004,18550
50122,Marcel Corstjens,6.440347,15,10,9,1979,2003,18550
42268,Melvin Crask,5.889913,15,12,8,1977,2005,18550
42169,Fred Reynolds,6.030298,15,9,6,1971,1991,18550
42208,George Franke,5.913741,15,18,8,1982,2004,18550
42487,Doyle Weiss,5.95865,15,9,4,1970,1995,18550
41631,Dan Horsky,5.470537,15,28,6,1978,2005,18550
41540,Henry Robben,6.317267,15,18,4,1990,2004,18550
41550,Carl Mela,5.112081,15,38,6,1995,2005,18550
41476,Wilton Anderson,5.871044,15,11,9,1972,1996,18550
42026,Soman Dilip,5.488328,15,21,7,1995,2005,18550
40671,Elizabeth Wilson,5.953905,15,10,7,1985,2002,18550
41373,Daniel Howard,5.375599,15,15,11,1988,2005,18550
40931,Alvin Burns,5.888781,15,16,9,1977,2005,18550
38834,Frederick Russ,6.057631,15,11,9,1975,2002,18550
39762,Susan Hart,6.079141,15,19,5,1988,2004,18550
