ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
37701,William Moore,5.469779,29,27,11,1979,2002,15355
39779,Claes Fornell,5.407711,29,22,9,1978,1997,15355
39230,John Ryans,6.199361,29,32,14,1968,2000,15355
40811,Jesse Teel,5.893317,29,19,10,1976,1995,15355
40226,Joseph Bellizzi,6.436563,29,20,8,1980,2001,15355
41213,Rajan Varadarajan,5.602383,29,26,8,1985,2002,15355
42591,Jacob Jacoby,5.757913,29,30,7,1971,2002,15355
44909,Barbara Kahn,5.208219,29,50,6,1986,2002,15355
43214,Robert Lusch,5.69871,29,24,10,1976,2001,15355
44592,Brian Sternthal,5.86935,28,20,5,1973,2002,15355
41688,John Quelch,5.757978,28,26,8,1981,2000,15355
41168,Betsy Gelb,6.138791,28,21,9,1973,2002,15355
40281,Lawrence Chonko,5.897876,28,26,8,1983,2002,15355
39929,Kotabe Masaaki,5.746124,28,23,11,1989,2002,15355
39832,Asc Ehrenberg,6.832551,28,19,10,1965,2002,15355
38597,William Perreault,5.705353,28,23,11,1975,1999,15355
53053,K Prahalad,6.343167,28,10,5,1976,2002,15355
56839,Diener Ed,6.89475,28,29,1,1986,2002,15355
39138,Diamantopoulos Adamantios,6.566432,27,28,8,1986,2002,15355
40220,Thomas Ingram,5.742933,27,28,10,1982,2002,15355
40178,Alan Bush,5.994203,27,19,12,1983,2002,15355
42184,Richard Netemeyer,5.992249,27,20,12,1989,2002,15355
44676,John Hauser,5.410577,27,25,8,1979,2002,15355
43254,Ambar Rao,5.748729,27,32,6,1972,2002,15355
43968,Orville Walker,6.112218,27,20,8,1972,2002,15355
42376,Naveen Donthu,5.747362,26,22,12,1986,2002,15355
42704,Winer Russell,5.226195,26,35,10,1979,2002,15355
41557,Samuel Craig,5.865246,26,14,10,1973,2001,15355
41569,John Graham,5.863423,26,36,16,1983,2001,15355
42064,David Stewart,5.92979,26,22,9,1981,2002,15355
40175,Donald Jackson,6.267226,26,29,11,1975,2002,15355
66528,Weitz Barton,5.597368,26,25,9,1977,2002,15355
40287,Leonard Reid,6.348052,25,20,8,1976,1999,15355
40244,James Lumpkin,6.424514,25,18,9,1982,1998,15355
40453,Paul Herbig,6.449589,25,18,5,1990,1997,15355
41128,Danny Bellenger,5.88446,25,24,10,1973,1997,15355
41018,Whan Park,5.729712,25,24,7,1977,2002,15355
41554,Kannan Srinivasan,5.625504,25,29,9,1990,2001,15355
42477,Stephen Brown,6.001563,25,27,11,1976,2002,15355
39350,David Shipley,6.824345,25,22,9,1985,2001,15355
39027,Jagdish Sheth,5.672202,25,23,11,1968,2002,15355
38725,Peter Dickson,5.42484,25,26,12,1978,2002,15355
37734,Droge Cornelia,6.157743,25,19,10,1985,2002,15355
44469,Gerald Albaum,5.802592,25,19,12,1973,2002,15355
45270,Leonard Berry,5.922886,25,18,8,1976,2002,15355
49759,Hau Lee,6.259671,25,22,4,1985,2002,15355
56874,Jeff Greenberg,8.70646,24,25,1,1986,2002,15355
44746,John Payne,5.649211,24,15,6,1978,2001,15355
39123,Graham Hooley,6.867396,24,24,10,1984,2002,15355
39233,Erdener Kaynak,6.416959,24,22,9,1981,2002,15355
42486,Gerard Tellis,5.800508,24,17,9,1981,2002,15355
42597,Richard Oliver,5.378207,24,21,10,1977,2000,15355
41041,George Day,5.484173,24,23,10,1971,2000,15355
41133,Noel Capon,5.816073,24,15,9,1972,1996,15355
41296,Naresh Malhotra,5.408036,24,32,9,1979,2002,15355
41228,V Kumar,5.482154,24,19,12,1988,2002,15355
65984,Wayne Hoyer,5.646606,24,26,9,1982,2002,15355
41436,Sh Peter,6.10831,23,23,7,1982,2002,15355
40964,Subhash Sharma,5.383027,23,33,8,1980,2002,15355
40469,Michael Latour,6.330532,23,23,9,1988,2002,15355
40620,Fred Morgan,6.48033,23,17,9,1979,1999,15355
39240,Jobber David,7.067799,23,20,9,1979,2002,15355
39993,Robert Cooper,6.17129,23,10,7,1977,1999,15355
40075,Raaij Van,6.5381,23,13,7,1981,1998,15355
39670,Doyle Peter,6.662107,23,14,12,1975,2001,15355
39495,Constantine Katsikeas,6.405822,23,22,8,1991,2002,15355
38375,Barry Mason,6.210108,23,25,10,1975,1995,15355
38161,Richard Olshavsky,5.892992,23,23,9,1972,1997,15355
44769,Richard Petty,7.022274,23,24,4,1983,2002,15355
45100,Birger Wernerfelt,5.612478,23,17,6,1985,2000,15355
44184,Joel Huber,5.203595,23,44,7,1979,2002,15355
46169,Peter Wright,6.345447,23,22,7,1973,2002,15355
45892,Shelby Mcintyre,6.004949,23,20,8,1977,2002,15355
51000,Tory Higgins,6.837566,23,31,2,1986,2002,15355
50974,Lee Beach,6.181255,22,30,2,1976,1999,15355
52535,Christopher Bartlett,7.203725,22,5,6,1981,2002,15355
56718,Mikulincer Mario,9.056662,22,24,1,1986,2002,15355
47634,Neale Margaret,6.536212,22,21,1,1985,1998,15355
43537,Monroe Kent,5.907841,22,23,8,1975,2002,15355
44738,John Lynch,5.403347,22,38,7,1982,2002,15355
44795,Allan Shocker,5.286244,22,36,8,1973,2000,15355
44812,Eric Johnson,5.327276,22,30,6,1984,2002,15355
38042,Dalton Dan,7.511983,22,11,6,1979,2002,15355
39360,Moncrief William,5.962615,22,30,7,1985,2002,15355
39433,Rajshekhar Javalgi,5.998502,22,25,10,1987,2002,15355
38708,John Mowen,5.813794,22,25,13,1980,2002,15355
40570,Michael Levy,5.676566,22,15,8,1980,2000,15355
40659,Marvin Jolson,6.004038,22,19,9,1971,1997,15355
40420,Arun Sharma,5.700338,22,19,7,1990,2002,15355
40426,Thomas Barry,5.912921,22,19,8,1973,2002,15355
40311,Steven Skinner,5.919499,22,17,8,1980,1999,15355
41066,Rajendra Srivastava,5.315748,22,26,11,1979,2002,15355
41400,Eitan Muller,5.51296,22,26,8,1978,2002,15355
41178,David Wilemon,6.657157,22,15,7,1970,2002,15355
41486,Hubert Gatignon,5.672463,22,19,9,1984,2002,15355
41496,Mark Parry,5.919109,22,8,10,1990,2000,15355
41512,Stephen Hoch,5.819135,21,23,8,1986,2002,15355
41062,Robert Hite,6.679366,21,9,9,1985,1992,15355
41086,Darrel Muehling,6.18093,21,15,9,1983,1998,15355
39299,Vitell Scott,6.164322,21,26,8,1991,2002,15355
39439,Ugur Yavas,6.114628,21,19,9,1977,2001,15355
38185,Mitchell Terence,7.08571,21,13,3,1976,2002,15355
37530,Gregory Northcraft,6.760257,21,16,3,1984,1999,15355
44703,Alice Tybout,5.619252,21,16,6,1974,2002,15355
44599,John Summers,5.909013,21,16,5,1970,2002,15355
43805,Louis Stern,5.764556,21,21,5,1971,2001,15355
43274,David Ricks,6.248664,21,19,5,1971,1994,15355
43151,Scott Neslin,5.586557,21,30,8,1983,2001,15355
42868,David Reibstein,5.52032,21,25,10,1979,2001,15355
50671,Frank Yates,7.089488,21,24,1,1975,2002,15355
66701,David Schmittlein,5.467239,21,15,8,1980,2000,15355
49287,N Venkatraman,6.745603,20,14,4,1984,2001,15355
48785,Amnon Rapoport,5.79927,20,33,6,1984,2002,15355
53132,Nohria Nitin,7.25902,20,20,5,1991,2002,15355
56729,Baumeister Roy,7.905952,20,27,1,1986,2002,15355
44660,Paul Bloom,6.328318,20,21,9,1973,2001,15355
44921,Itamar Simonson,5.386935,20,25,6,1988,2002,15355
45676,Ian Macmillan,6.169662,20,16,7,1982,1998,15355
37765,Howard Thomas,7.155529,20,18,7,1971,1996,15355
37788,Charles Judd,7.579523,20,22,3,1987,2002,15355
38578,Pradeep Chintagunta,5.679953,20,23,8,1991,2002,15355
40038,Valarie Zeithaml,5.567474,20,14,8,1984,2002,15355
40891,William Locander,6.132799,20,21,9,1975,2002,15355
41192,Lynn Kahle,6.36186,20,12,10,1985,2002,15355
40286,Lawrence Soley,5.968737,20,13,7,1980,1994,15355
40382,Karande Kiran,6.02527,20,22,11,1991,2002,15355
40335,Earl Honeycutt,6.172332,20,25,5,1989,2002,15355
40801,Souder Wm,5.905692,20,22,4,1976,2001,15355
40518,John Ford,6.234922,20,24,10,1985,2001,15355
41589,Erin Anderson,5.670379,20,17,9,1986,2002,15355
41882,Steven Wheelwright,6.495896,20,13,6,1976,1995,15355
42496,Robert Leone,5.576592,20,17,7,1980,2002,15355
42190,George Moschis,6.221505,20,15,10,1977,2001,15355
42398,Myron Gable,6.727302,19,19,6,1974,1996,15355
42337,Donald Lichtenstein,5.982024,19,14,9,1984,1999,15355
42600,Jerome Kernan,5.894229,19,15,8,1972,1995,15355
41883,Kim Clark,7.107919,19,11,5,1980,1997,15355
41609,Lakshman Krishnamurthi,5.886088,19,15,7,1982,1999,15355
41551,Sunil Gupta,5.234661,19,37,7,1988,2002,15355
41518,Russell Belk,6.008662,19,22,5,1980,1998,15355
41724,James Gentry,6.313729,19,26,10,1975,2001,15355
40433,John Mentzer,6.17598,19,22,5,1980,2002,15355
40229,James Barnes,6.182883,19,32,11,1980,1998,15355
40170,Tomas Hult,6.139116,19,19,11,1995,2002,15355
41173,Warren French,5.861078,19,21,11,1972,1997,15355
41229,Gary Gaeth,5.552233,19,27,9,1984,2002,15355
41311,Rik Pieters,5.743324,19,20,13,1988,2002,15355
41014,Ajay Kohli,5.856063,19,17,10,1986,2002,15355
39864,John Hill,6.314641,19,12,11,1984,2000,15355
39726,Laroche Michel,6.431027,19,23,10,1980,2001,15355
39213,James Hulbert,5.700143,19,14,11,1971,2002,15355
37731,Mabert Vincent,7.461443,19,18,4,1972,2002,15355
37649,Michael Hitt,6.464048,19,15,4,1982,2001,15355
44933,Robert Wyer,6.059007,19,25,2,1986,2002,15355
45266,Bernard Jaworski,5.8192,19,15,6,1986,2002,15355
44677,Glen Urban,5.80155,19,18,7,1970,2000,15355
44595,Gerald Gorn,5.941774,19,16,9,1974,2002,15355
44813,Robert Meyer,5.478767,19,36,5,1971,2002,15355
43981,Frank Kardes,5.463266,19,36,7,1986,2002,15355
50935,Gilbert Daniel,8.465481,19,23,2,1986,2002,15355
49857,Will Mitchell,7.712908,18,21,5,1986,2001,15355
49736,Chan Kim,6.979744,18,4,5,1988,2002,15355
51563,James Davis,6.661912,18,22,4,1979,2000,15355
56759,Daniel Batson,7.922691,18,44,1,1986,2002,15355
56491,Dunning David,6.96496,18,19,1,1989,2002,15355
43590,Christian Homburg,6.052233,18,17,9,1988,2002,15355
44817,Irwin Levin,5.689527,18,37,4,1983,2002,15355
44625,Robert Blattberg,5.952846,18,16,7,1970,1996,15355
45250,George John,6.007164,18,17,5,1982,2000,15355
44910,Rakesh Sarin,5.935,18,13,4,1979,1997,15355
44997,Leonard Lodish,5.389996,18,27,7,1978,1996,15355
37681,Joel Steckel,5.233098,18,36,10,1985,2002,15355
37806,Moskowitz Herbert,6.474599,18,20,3,1972,2000,15355
37974,Douglas Carroll,5.926794,18,11,6,1978,1997,15355
38669,Hiram Barksdale,6.168555,18,19,8,1971,2001,15355
39333,Saunders John,7.3545,18,10,11,1985,2001,15355
38720,Del Hawkins,6.434675,18,11,8,1972,1989,15355
39451,Pierre Berthon,5.922821,18,13,11,1996,2002,15355
39571,Ruyter De Ko,7.566562,18,12,7,1993,2002,15355
39854,Michael Czinkota,6.218119,18,11,7,1979,2000,15355
39894,Grove Stephen,6.417415,18,16,9,1991,2002,15355
40007,Chatrathi Rao,6.154292,18,22,12,1974,2002,15355
41314,Venkatram Ramaswamy,5.449264,18,36,9,1990,2001,15355
41343,Dipak Jain,5.881659,18,13,7,1989,1999,15355
41246,Emin Babakus,6.059398,18,25,10,1987,2000,15355
41254,Hans Baumgartner,5.775758,18,15,8,1989,2002,15355
41294,Michael Johnson,5.700729,18,21,6,1987,2002,15355
40200,John Tanner,6.133906,18,24,7,1986,2002,15355
41718,Gary Frazier,5.80168,18,16,6,1979,2001,15355
41962,Saeed Saimee,6.06057,18,16,7,1974,2002,15355
42140,Ronald Hill,6.314185,18,24,7,1989,2001,15355
42133,Miniard Paul,5.937801,18,16,8,1978,2001,15355
42340,Joel Urbany,5.43513,18,18,7,1983,2000,15355
42191,Elizabeth Hirschman,5.963527,18,16,8,1978,2000,15355
42298,Sharon Beatty,6.482024,18,17,6,1986,2002,15355
66586,Douglas Susan,5.983978,18,14,7,1967,2001,15355
67178,David Bell,5.455711,18,32,10,1975,2002,15355
65755,Hanssens Dominique,5.927445,18,22,8,1980,2002,15355
70534,Carlson Les,6.170118,18,15,8,1989,2002,15355
42156,Michael Kamins,6.41735,17,14,9,1987,2001,15355
42135,Randall Rose,5.897355,17,14,7,1990,2001,15355
42081,Deborah Macinnis,5.881398,17,19,8,1986,2002,15355
41623,David Montgomery,5.674612,17,18,8,1970,1999,15355
40538,David Wilson,6.393773,17,16,8,1972,2002,15355
41239,Arvind Rangaswamy,5.362771,17,28,7,1986,2002,15355
41082,Manohar Kalwani,5.651947,17,17,6,1977,1998,15355
41115,William Pride,5.943662,17,17,9,1977,1995,15355
40848,James Ginter,5.604142,17,17,12,1972,1998,15355
39992,Elko Kleinschmidt,6.772437,17,6,5,1985,2001,15355
39904,Laurence Jacobs,6.839846,17,14,7,1977,2001,15355
39694,Leckenby John,6.301159,17,19,4,1973,2002,15355
39304,Kelley Scott,6.381138,17,13,7,1989,2002,15355
38687,Richard Durand,6.040575,17,16,8,1975,1988,15355
38568,Ronald Anderson,6.04305,17,11,10,1977,2000,15355
38077,Ian Mitroff,7.708154,17,7,6,1973,1999,15355
38093,Abba Krieger,6.200078,17,8,9,1985,1998,15355
37986,Robert Winkler,5.901979,17,23,2,1972,2000,15355
37825,Bernard Taylor,7.690829,17,12,4,1976,1989,15355
44886,Joseph Alba,5.461247,17,23,6,1985,2002,15355
45417,Robert Buzzell,5.630975,17,19,7,1965,1995,15355
44649,Brian Ratchford,5.848964,17,21,7,1976,2002,15355
44270,Gregory Gundlach,5.901784,17,13,7,1992,2002,15355
43774,Roy Howell,5.759541,17,23,8,1979,2000,15355
44160,Chakravarthi Narasimhan,6.107659,17,17,6,1983,2001,15355
43493,Babin Barry,6.619187,17,9,6,1991,2001,15355
45868,Rajiv Lal,5.864204,17,15,6,1984,2000,15355
56605,Park Bernadette,7.621271,17,14,1,1986,2002,15355
56617,David Kenny,6.6031,17,27,2,1986,2002,15355
57326,Swann William,9.315097,17,20,1,1987,2001,15355
53137,Robert Hayes,6.696886,17,14,3,1974,1998,15355
52089,Edward Lawler,8.092223,16,16,5,1971,2002,15355
48814,Danny Miller,7.602904,16,12,6,1978,2002,15355
56707,Oliver John,7.842386,16,25,1,1986,2002,15355
46415,Venkatesh Padmanabhan,5.858017,16,18,7,1993,2002,15355
47558,Donald Hambrick,7.124853,16,9,5,1980,2001,15355
47993,Awi Federgruen,7.864986,16,13,1,1980,2001,15355
43216,Philip Kotler,6.223589,16,15,7,1969,1999,15355
42861,Terry Childers,5.822065,16,17,8,1979,2001,15355
42866,Frank Ronald,5.926338,16,13,2,1964,2000,15355
43142,Robert Shoemaker,5.836524,16,12,8,1975,1996,15355
44723,Michael Mazis,5.805132,16,19,4,1973,2001,15355
44770,John Cacioppo,7.326624,16,21,3,1983,2001,15355
44758,Dipankar Chakravarti,5.276214,16,40,7,1979,2002,15355
37833,Wassenhove Van,6.61821,16,22,5,1983,2002,15355
37941,Hu Michael,6.579783,16,17,8,1987,2000,15355
38122,Albert Page,6.127719,16,13,8,1971,2002,15355
39110,Stanley Slater,6.850983,16,6,9,1989,2002,15355
38966,Raymond Laforge,5.734466,16,18,9,1982,2002,15355
39656,Goldsmith Ronald,6.773674,16,15,7,1987,2001,15355
39496,Nigel Piercy,6.852872,16,11,8,1982,2002,15355
39871,Jule Gassenheimer,6.011658,16,18,8,1987,2002,15355
39807,Bodo Schlegelmilch,7.111762,16,17,5,1986,2002,15355
40916,Gerald Zaltman,6.030024,16,9,5,1974,2001,15355
41087,Lance Brouthers,6.604923,16,8,5,1996,2002,15355
41094,Daniel Smith,6.36694,16,12,10,1987,2002,15355
41257,Edward Russo,5.499088,16,27,11,1975,2002,15355
41148,James Anderson,6.998502,16,9,9,1980,2000,15355
41350,Currim Imran,5.717532,16,17,8,1981,2002,15355
41421,Dennis Gensch,6.104207,16,12,8,1972,1995,15355
40710,Joseph Hair,6.322652,16,24,9,1976,2002,15355
40413,Benedetto Di,6.28162,16,13,8,1987,2002,15355
41600,Robert Jacobson,6.012439,16,11,6,1981,2001,15355
42045,Debra Scammon,7.054708,16,12,4,1981,2002,15355
42032,Abhijit Biswas,6.117689,15,18,8,1991,2002,15355
42146,Abernethy Avery,6.515565,15,10,6,1986,2002,15355
42118,Laczniak Russell,6.273804,15,12,6,1988,2001,15355
41853,John Burnett,5.895206,15,13,10,1979,1996,15355
41872,A Nicholls,6.69604,15,11,7,1986,2002,15355
41506,William Cron,5.706786,15,15,8,1979,1998,15355
41476,Wilton Anderson,6.05028,15,11,9,1972,1996,15355
42169,Fred Reynolds,6.178911,15,9,6,1971,1991,15355
42334,Rajeev Batra,5.65579,15,16,8,1986,2000,15355
42343,Mary Gilly,6.058746,15,12,10,1982,2001,15355
42487,Doyle Weiss,6.099583,15,9,4,1970,1995,15355
42589,David Tse,6.088901,15,18,6,1988,2002,15355
42701,Assael Henry,6.34193,15,9,6,1972,2002,15355
40380,Marshall Greg,5.971929,15,19,3,1992,2002,15355
40384,Thomas Leigh,5.611697,15,23,9,1984,2002,15355
40223,Roger Dickinson,6.031327,15,17,10,1982,1999,15355
40671,Elizabeth Wilson,6.144066,15,10,7,1985,2002,15355
40738,Thomas Wotruba,6.109678,15,19,4,1976,2002,15355
40610,Tony Henthorne,6.768594,15,12,7,1992,2001,15355
41431,Rohit Deshpande,5.8672,15,12,7,1982,2001,15355
41127,Pradeep Korgaonkar,6.661912,15,11,7,1980,2001,15355
40808,Charles Taylor,5.820763,15,17,6,1991,2002,15355
39936,Gene Laczniak,6.247101,15,9,8,1977,1997,15355
39913,Roderick Brodie,5.79686,15,21,10,1984,2002,15355
39639,Schul Patrick,6.127719,15,16,8,1978,1998,15355
38746,Richard Hise,6.26638,15,13,9,1976,2000,15355
38834,Frederick Russ,6.194542,15,11,9,1975,2002,15355
39160,Linda Price,6.286049,15,12,8,1987,2002,15355
39344,Abratt Russell,6.915136,15,13,5,1985,2002,15355
38162,Franklin Acito,5.603881,15,18,8,1979,2000,15355
38305,Terry Connolly,6.461313,15,15,4,1977,2001,15355
38306,Albert Wildt,5.766966,15,16,10,1968,1996,15355
38653,John Stanton,6.953171,15,11,8,1974,2000,15355
38449,Parker Lessig,6.274456,15,14,7,1971,2000,15355
37527,William Berry,7.148234,15,16,2,1972,2000,15355
44801,Michael Houston,5.985345,15,12,5,1972,2002,15355
44641,Bobby Calder,6.015435,15,12,6,1977,1999,15355
45424,Andris Zoltners,5.812687,15,16,5,1976,2000,15355
45020,William Boulding,5.688419,15,16,6,1988,2001,15355
42893,Christine Moorman,5.848769,15,11,6,1988,2002,15355
44161,Subrata Sen,6.120815,15,13,8,1973,1997,15355
44040,Alan Sawyer,5.227693,15,28,8,1971,2000,15355
56750,Andrew Elliot,7.586036,15,16,1,1993,2002,15355
56843,Holmes John,7.938973,15,23,1,1986,2002,15355
57295,Daniel Wegner,8.073466,15,21,1,1987,1999,15355
53272,Davenport Thomas,6.438843,15,26,3,1989,2002,15355
51505,Leigh Thompson,6.081216,15,18,3,1987,2002,15355
65756,Dekimpe Marnik,6.040315,15,21,8,1991,2002,15355
66204,Frances Mary,5.692067,15,15,5,1996,2001,15355
63010,Snusorn Singhapakdi,6.484629,14,14,7,1991,2002,15355
52615,Lubatkin Michael,6.826038,14,18,4,1986,2002,15355
52661,Singh Harbir,7.304415,14,16,5,1984,2002,15355
50769,Edwin Locke,7.807542,14,20,3,1980,2001,15355
51362,Caryl Rusbult,7.427836,14,25,2,1981,2002,15355
50122,Marcel Corstjens,6.680734,14,9,9,1979,2000,15355
56675,Miller Dale,6.76143,14,14,2,1987,2002,15355
56499,Sedikides Constantine,6.833398,14,27,1,1989,2002,15355
56524,Bargh John,6.376774,14,23,1,1986,2001,15355
56559,David Hamilton,7.097303,14,22,1,1986,2002,15355
55228,Taylor Shirley,6.637293,14,15,5,1986,2002,15355
43944,Arthur Brief,6.325648,14,15,6,1975,2000,15355
42865,Arun Jain,5.717923,14,12,7,1972,2000,15355
42975,James Maclachlan,6.019017,14,13,4,1978,1996,15355
43489,Mark Johnston,5.888823,14,16,5,1987,2000,15355
43416,David Strutton,6.739416,14,7,6,1992,2002,15355
44998,William Ross,5.793148,14,13,6,1991,2002,15355
44878,Mita Sujan,6.062003,14,10,6,1986,2002,15355
44936,Levy Meyers,6.424449,14,5,4,1989,1999,15355
45129,Randolph Bucklin,5.646346,14,11,5,1989,1999,15355
45402,Robert Ruekert,5.765598,14,11,6,1984,2002,15355
44674,William Wilkie,5.720659,14,15,5,1973,2002,15355
48209,Joseph Thomas,6.58799,14,19,2,1977,1999,15355
47823,Tushman Michael,6.545265,14,13,5,1979,2002,15355
45587,Ram Rao,6.160935,14,15,7,1977,2002,15355
45975,Tang Christopher,6.205288,14,10,4,1992,2001,15355
37636,William King,7.942881,14,13,4,1973,1997,15355
38018,William James,5.819265,14,14,7,1981,2001,15355
38625,John Ivancevich,6.780187,14,9,8,1970,1987,15355
38127,Fred Glover,7.417871,14,19,2,1972,1999,15355
39187,Robert Spekman,5.995245,14,13,9,1977,2002,15355
39037,Alladi Venkatesh,6.822782,14,8,9,1976,1995,15355
39529,Roslow Sydney,6.69604,14,11,6,1980,2002,15355
39900,Joseph Sirgy,6.311189,14,14,6,1982,2000,15355
40104,Barry Bayus,5.917155,14,14,8,1985,2002,15355
40918,James Wilcox,6.106226,14,17,9,1974,2000,15355
41422,Greg Allenby,6.293669,14,10,4,1991,2002,15355
41387,Amitava Chattopadhyay,5.554122,14,28,9,1985,2002,15355
41177,P Raj,6.327601,14,10,8,1985,1999,15355
40576,Kenneth Teas,6.760583,14,11,8,1979,2000,15355
40675,Jeen Lim,6.092288,14,13,7,1984,1998,15355
40166,Jean Chebat,6.398983,14,17,6,1985,2001,15355
40268,Peter Banting,7.590269,14,10,2,1973,2000,15355
40435,Jeffrey Sager,5.995375,14,13,4,1982,1999,15355
40479,Scott Armstrong,6.539403,14,12,7,1970,2001,15355
42221,Dean Krugman,5.838283,14,14,4,1978,2000,15355
42286,John Rossiter,6.563892,14,12,8,1974,2001,15355
42268,Melvin Crask,6.179562,14,10,7,1977,1995,15355
41552,Kamel Jedidi,5.537254,14,24,8,1991,2002,15355
41540,Henry Robben,6.858864,14,17,4,1990,2001,15355
41601,Johny Johansson,6.144262,14,14,8,1976,1994,15355
41631,Dan Horsky,5.940927,14,16,5,1978,1996,15355
41699,Van Wood,6.227237,14,15,8,1985,2000,15355
41900,Richard Fox,6.090139,14,15,6,1985,2002,15355
42037,Michael Solomon,6.541617,14,13,5,1985,2001,15355
42141,Robert Smith,6.353653,13,9,5,1976,1999,15355
42132,Manning Kenneth,6.248925,13,9,6,1993,2002,15355
42272,Chris Allen,5.70112,13,14,6,1980,1996,15355
42284,Hugh Cannon,6.548065,13,14,5,1979,2002,15355
42325,Mackenzie Scott,6.343298,13,17,6,1986,2001,15355
42465,Eric Reidenbach,6.240002,13,13,7,1981,1996,15355
42411,William Motes,6.634101,13,9,7,1979,2001,15355
42431,Anil Menon,6.0579,13,11,7,1986,2000,15355
42346,Ben Enis,6.233945,13,14,7,1969,1987,15355
42402,Surendra Singh,6.363944,13,13,6,1983,2000,15355
42596,Douglas Stayman,5.890126,13,10,5,1986,1994,15355
40285,William Rudelius,6.178585,13,18,9,1977,2001,15355
40733,Lucette Comer,6.125569,13,13,4,1985,2001,15355
40594,David Rink,6.593005,13,10,8,1978,1992,15355
41360,James Brown,6.044353,13,12,7,1981,2000,15355
41373,Daniel Howard,5.613455,13,12,11,1988,2001,15355
41345,Wansink Brian,6.054578,13,12,7,1992,2002,15355
41323,Piet Abeele,6.119708,13,19,8,1980,1997,15355
40931,Alvin Burns,6.088641,13,14,9,1977,1998,15355
39971,Joseph Cronin,5.957926,13,11,7,1984,2002,15355
39899,Weeks William,6.139312,13,11,6,1987,2000,15355
39928,Ronald Michaels,5.848117,13,13,8,1981,2001,15355
39882,Daniel Bello,5.932134,13,12,9,1983,2002,15355
