ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
40811,Jesse Teel,5.864562,29,19,10,1976,1995,16289
42591,Jacob Jacoby,5.732379,29,30,7,1971,2002,16289
41554,Kannan Srinivasan,5.556176,29,32,9,1990,2003,16289
41688,John Quelch,5.688298,29,27,8,1981,2003,16289
37701,William Moore,5.437438,29,27,11,1979,2002,16289
39779,Claes Fornell,5.391699,29,22,9,1978,1997,16289
43214,Robert Lusch,5.682833,29,24,10,1976,2001,16289
43254,Ambar Rao,5.703401,28,34,7,1972,2003,16289
43968,Orville Walker,6.091908,28,20,8,1972,2003,16289
44592,Brian Sternthal,5.834786,28,20,5,1973,2002,16289
44676,John Hauser,5.374017,28,26,8,1979,2003,16289
39832,Asc Ehrenberg,6.806176,28,19,10,1965,2002,16289
37734,Droge Cornelia,6.120211,28,20,10,1985,2003,16289
38597,William Perreault,5.705181,28,23,11,1975,1999,16289
41569,John Graham,5.823612,27,37,16,1983,2003,16289
42477,Stephen Brown,5.939096,27,29,11,1976,2003,16289
42184,Richard Netemeyer,5.957146,27,20,12,1989,2002,16289
42376,Naveen Donthu,5.735265,27,23,12,1986,2003,16289
41018,Whan Park,5.711628,27,25,7,1977,2003,16289
41128,Danny Bellenger,5.826068,27,28,11,1973,2003,16289
40220,Thomas Ingram,5.706777,27,28,10,1982,2002,16289
40178,Alan Bush,5.951805,27,19,12,1983,2002,16289
66528,Weitz Barton,5.546537,27,27,10,1977,2003,16289
40175,Donald Jackson,6.22538,26,29,11,1975,2002,16289
41228,V Kumar,5.4604,26,21,13,1988,2003,16289
41296,Naresh Malhotra,5.378683,26,32,10,1979,2003,16289
42064,David Stewart,5.8812,26,22,9,1981,2002,16289
42704,Winer Russell,5.198735,26,35,10,1979,2002,16289
41557,Samuel Craig,5.825515,26,14,10,1973,2001,16289
39123,Graham Hooley,6.73815,26,26,10,1984,2003,16289
39027,Jagdish Sheth,5.658521,26,24,11,1968,2003,16289
44469,Gerald Albaum,5.756262,26,20,13,1973,2003,16289
45270,Leonard Berry,5.853388,26,19,8,1976,2003,16289
51000,Tory Higgins,6.773882,26,35,2,1986,2003,16289
49759,Hau Lee,6.184737,25,22,4,1985,2002,16289
43537,Monroe Kent,5.821647,25,26,8,1975,2003,16289
38725,Peter Dickson,5.409688,25,26,12,1978,2002,16289
38708,John Mowen,5.786222,25,26,13,1980,2003,16289
39350,David Shipley,6.782232,25,22,9,1985,2001,16289
39495,Constantine Katsikeas,6.239071,25,25,9,1991,2003,16289
42486,Gerard Tellis,5.784258,25,18,9,1981,2003,16289
41041,George Day,5.431053,25,25,10,1971,2003,16289
40244,James Lumpkin,6.416257,25,18,9,1982,1998,16289
40287,Leonard Reid,6.326436,25,20,8,1976,1999,16289
40453,Paul Herbig,6.402013,25,18,5,1990,1997,16289
40420,Arun Sharma,5.682404,25,21,7,1990,2003,16289
40469,Michael Latour,6.255279,24,24,10,1988,2003,16289
40570,Michael Levy,5.662082,24,17,9,1980,2003,16289
40964,Subhash Sharma,5.342583,24,34,9,1980,2003,16289
41133,Noel Capon,5.789599,24,15,9,1972,1996,16289
41066,Rajendra Srivastava,5.263138,24,29,12,1979,2003,16289
42597,Richard Oliver,5.362905,24,21,10,1977,2000,16289
39451,Pierre Berthon,5.701805,24,18,11,1996,2003,16289
39233,Erdener Kaynak,6.338285,24,22,9,1981,2002,16289
38042,Dalton Dan,7.485019,24,11,6,1979,2003,16289
43151,Scott Neslin,5.545248,24,32,8,1983,2003,16289
44746,John Payne,5.616773,24,15,6,1978,2001,16289
44769,Richard Petty,6.983423,24,24,4,1983,2003,16289
56874,Jeff Greenberg,8.390348,24,25,1,1986,2002,16289
65984,Wayne Hoyer,5.624508,24,26,9,1982,2002,16289
56718,Mikulincer Mario,8.888445,23,25,1,1986,2003,16289
56729,Baumeister Roy,7.837364,23,31,1,1986,2003,16289
50671,Frank Yates,7.053229,23,28,1,1975,2003,16289
52535,Christopher Bartlett,7.169449,23,5,6,1981,2003,16289
44738,John Lynch,5.371132,23,40,7,1982,2003,16289
44812,Eric Johnson,5.288801,23,30,7,1984,2003,16289
45100,Birger Wernerfelt,5.582944,23,17,6,1985,2000,16289
44184,Joel Huber,5.163924,23,44,7,1979,2002,16289
45892,Shelby Mcintyre,5.982134,23,20,8,1977,2002,16289
46169,Peter Wright,6.311886,23,22,7,1973,2002,16289
47634,Neale Margaret,6.399864,23,22,2,1985,2003,16289
38161,Richard Olshavsky,5.873403,23,23,9,1972,1997,16289
38375,Barry Mason,6.194069,23,25,10,1975,1995,16289
39240,Jobber David,7.042853,23,20,9,1979,2002,16289
39360,Moncrief William,5.924238,23,31,7,1985,2003,16289
39433,Rajshekhar Javalgi,5.957637,23,26,10,1987,2003,16289
39670,Doyle Peter,6.596451,23,14,12,1975,2001,16289
39993,Robert Cooper,6.124877,23,10,7,1977,1999,16289
42298,Sharon Beatty,6.415459,23,23,8,1986,2003,16289
41436,Sh Peter,6.055992,23,23,7,1982,2002,16289
40620,Fred Morgan,6.472495,23,17,9,1979,1999,16289
40075,Raaij Van,6.472679,23,13,7,1981,1998,16289
40311,Steven Skinner,5.874447,22,17,8,1980,1999,16289
40659,Marvin Jolson,5.962978,22,19,9,1971,1997,16289
40426,Thomas Barry,5.87328,22,19,8,1973,2002,16289
41178,David Wilemon,6.57527,22,15,7,1970,2002,16289
41311,Rik Pieters,5.68928,22,22,15,1988,2003,16289
41400,Eitan Muller,5.489685,22,26,8,1978,2002,16289
41486,Hubert Gatignon,5.644339,22,19,9,1984,2002,16289
41496,Mark Parry,5.90011,22,8,10,1990,2000,16289
41962,Saeed Saimee,5.991895,22,19,8,1974,2003,16289
39726,Laroche Michel,6.36401,22,26,11,1980,2003,16289
39439,Ugur Yavas,6.073858,22,21,9,1977,2003,16289
44795,Allan Shocker,5.258042,22,36,8,1973,2000,16289
44921,Itamar Simonson,5.344732,22,25,6,1988,2003,16289
50974,Lee Beach,6.148514,22,30,2,1976,1999,16289
48785,Amnon Rapoport,5.730844,22,36,6,1984,2003,16289
66701,David Schmittlein,5.439526,22,15,8,1980,2003,16289
53132,Nohria Nitin,7.150294,21,22,5,1991,2003,16289
44703,Alice Tybout,5.589329,21,16,6,1974,2002,16289
44599,John Summers,5.897347,21,16,5,1970,2002,16289
43274,David Ricks,6.182772,21,19,5,1971,1994,16289
42868,David Reibstein,5.492264,21,25,10,1979,2001,16289
43805,Louis Stern,5.717215,21,21,5,1971,2001,16289
45676,Ian Macmillan,6.13691,21,17,7,1982,2003,16289
39299,Vitell Scott,6.13648,21,26,8,1991,2002,16289
39213,James Hulbert,5.673256,21,14,12,1971,2003,16289
38185,Mitchell Terence,7.05329,21,13,3,1976,2002,16289
37530,Gregory Northcraft,6.717215,21,16,3,1984,1999,16289
41512,Stephen Hoch,5.773268,21,23,8,1986,2002,16289
41518,Russell Belk,5.935842,21,24,5,1980,2003,16289
41589,Erin Anderson,5.609221,21,18,9,1986,2003,16289
42496,Robert Leone,5.550405,21,17,7,1980,2003,16289
41062,Robert Hite,6.642558,21,9,9,1985,1992,16289
41086,Darrel Muehling,6.151768,21,15,9,1983,1998,16289
40891,William Locander,6.103204,21,23,10,1975,2003,16289
40801,Souder Wm,5.882797,20,22,4,1976,2001,16289
41192,Lynn Kahle,6.329936,20,12,10,1985,2002,16289
40518,John Ford,6.221696,20,24,10,1985,2001,16289
40286,Lawrence Soley,5.95954,20,13,7,1980,1994,16289
40382,Karande Kiran,6.008042,20,22,11,1991,2002,16289
40335,Earl Honeycutt,6.13912,20,25,5,1989,2002,16289
40200,John Tanner,6.091048,20,26,9,1986,2003,16289
42190,George Moschis,6.213531,20,15,10,1977,2001,16289
41609,Lakshman Krishnamurthi,5.831348,20,15,7,1982,2003,16289
41724,James Gentry,6.249631,20,28,11,1975,2003,16289
41882,Steven Wheelwright,6.487598,20,13,6,1976,1995,16289
37765,Howard Thomas,7.136787,20,18,7,1971,1996,16289
37788,Charles Judd,7.260559,20,22,3,1987,2002,16289
38578,Pradeep Chintagunta,5.652197,20,23,8,1991,2002,16289
38669,Hiram Barksdale,6.075392,20,22,8,1971,2003,16289
40038,Valarie Zeithaml,5.546046,20,14,8,1984,2002,16289
39894,Grove Stephen,6.365115,20,19,9,1991,2003,16289
44660,Paul Bloom,6.303167,20,21,9,1973,2001,16289
44933,Robert Wyer,6.024619,20,26,3,1986,2003,16289
49287,N Venkatraman,6.702603,20,14,4,1984,2001,16289
49736,Chan Kim,6.946156,20,4,5,1988,2003,16289
56707,Oliver John,7.696954,20,28,1,1986,2003,16289
56491,Dunning David,6.892436,19,20,1,1989,2003,16289
50935,Gilbert Daniel,8.304764,19,23,2,1986,2002,16289
53272,Davenport Thomas,6.386173,19,29,3,1989,2003,16289
44910,Rakesh Sarin,5.898452,19,14,4,1979,2003,16289
44886,Joseph Alba,5.399864,19,24,6,1985,2003,16289
44997,Leonard Lodish,5.31428,19,31,8,1978,2003,16289
44813,Robert Meyer,5.443086,19,36,5,1971,2002,16289
45266,Bernard Jaworski,5.784995,19,15,6,1986,2002,16289
44649,Brian Ratchford,5.775171,19,22,8,1976,2003,16289
44677,Glen Urban,5.770874,19,18,7,1970,2000,16289
44595,Gerald Gorn,5.883411,19,16,9,1974,2002,16289
43981,Frank Kardes,5.414108,19,36,7,1986,2002,16289
43590,Christian Homburg,6.044818,19,17,9,1988,2003,16289
39854,Michael Czinkota,6.175834,19,11,7,1979,2003,16289
39864,John Hill,6.293037,19,12,11,1984,2000,16289
39571,Ruyter De Ko,7.491711,19,12,7,1993,2003,16289
37731,Mabert Vincent,7.437131,19,18,4,1972,2002,16289
37649,Michael Hitt,6.423993,19,15,4,1982,2001,16289
41883,Kim Clark,7.094977,19,11,5,1980,1997,16289
41551,Sunil Gupta,5.210952,19,37,7,1988,2002,16289
42337,Donald Lichtenstein,5.91638,19,14,9,1984,1999,16289
42398,Myron Gable,6.697077,19,19,6,1974,1996,16289
42600,Jerome Kernan,5.871746,19,15,8,1972,1995,16289
40170,Tomas Hult,6.102529,19,19,11,1995,2002,16289
40229,James Barnes,6.126227,19,32,11,1980,1998,16289
40433,John Mentzer,6.108177,19,22,5,1980,2002,16289
41173,Warren French,5.849643,19,21,11,1972,1997,16289
41314,Venkatram Ramaswamy,5.424545,19,36,10,1990,2003,16289
41350,Currim Imran,5.690446,19,17,8,1981,2003,16289
41294,Michael Johnson,5.68707,19,21,7,1987,2003,16289
41229,Gary Gaeth,5.540888,19,27,9,1984,2002,16289
41254,Hans Baumgartner,5.757919,19,15,9,1989,2003,16289
41239,Arvind Rangaswamy,5.313973,19,30,7,1986,2003,16289
41246,Emin Babakus,6.000184,19,27,10,1987,2003,16289
41014,Ajay Kohli,5.837242,19,17,10,1986,2002,16289
66586,Douglas Susan,5.934737,19,14,7,1967,2003,16289
67178,David Bell,5.436149,19,32,10,1975,2003,16289
65755,Hanssens Dominique,5.888629,18,22,8,1980,2002,16289
70534,Carlson Les,6.132612,18,15,8,1989,2002,16289
41343,Dipak Jain,5.849521,18,13,7,1989,1999,16289
40538,David Wilson,6.259025,18,17,9,1972,2003,16289
42340,Joel Urbany,5.40582,18,18,7,1983,2000,16289
42191,Elizabeth Hirschman,5.916134,18,16,8,1978,2000,16289
42133,Miniard Paul,5.899496,18,16,8,1978,2001,16289
42140,Ronald Hill,6.27204,18,24,7,1989,2001,16289
41422,Greg Allenby,6.253499,18,13,4,1991,2003,16289
41718,Gary Frazier,5.791809,18,16,6,1979,2001,16289
41600,Robert Jacobson,5.892681,18,13,6,1981,2003,16289
37681,Joel Steckel,5.201559,18,36,10,1985,2002,16289
37806,Moskowitz Herbert,6.444928,18,20,3,1972,2000,16289
37974,Douglas Carroll,5.90717,18,11,6,1978,1997,16289
38077,Ian Mitroff,7.655083,18,8,7,1973,2003,16289
38093,Abba Krieger,5.941183,18,11,10,1985,2003,16289
39496,Nigel Piercy,6.765778,18,11,9,1982,2003,16289
39871,Jule Gassenheimer,5.943639,18,20,8,1987,2003,16289
40007,Chatrathi Rao,6.130218,18,22,12,1974,2002,16289
39904,Laurence Jacobs,6.779346,18,16,8,1977,2003,16289
39304,Kelley Scott,6.33939,18,15,7,1989,2003,16289
39333,Saunders John,7.297151,18,10,11,1985,2001,16289
38720,Del Hawkins,6.396426,18,11,8,1972,1989,16289
43493,Babin Barry,6.509025,18,11,6,1991,2003,16289
42861,Terry Childers,5.79273,18,17,9,1979,2003,16289
44625,Robert Blattberg,5.925527,18,16,7,1970,1996,16289
44270,Gregory Gundlach,5.873158,18,14,7,1992,2003,16289
45250,George John,5.946586,18,17,5,1982,2000,16289
44817,Irwin Levin,5.66024,18,37,4,1983,2002,16289
44770,John Cacioppo,7.230108,18,25,3,1983,2003,16289
51563,James Davis,6.625491,18,22,4,1979,2000,16289
49857,Will Mitchell,7.25663,18,21,5,1986,2001,16289
56759,Daniel Batson,7.88384,18,44,1,1986,2002,16289
57326,Swann William,8.901092,18,21,1,1987,2003,16289
56750,Andrew Elliot,7.520137,17,16,1,1993,2003,16289
56605,Park Bernadette,7.496684,17,14,1,1986,2002,16289
56617,David Kenny,6.537512,17,27,2,1986,2002,16289
53137,Robert Hayes,6.670861,17,14,3,1974,1998,16289
44160,Chakravarthi Narasimhan,6.080672,17,17,6,1983,2001,16289
42893,Christine Moorman,5.733853,17,12,6,1988,2003,16289
43142,Robert Shoemaker,5.786714,17,15,9,1975,2003,16289
43774,Roy Howell,5.73373,17,23,8,1979,2000,16289
45417,Robert Buzzell,5.596512,17,19,7,1965,1995,16289
45868,Rajiv Lal,5.826743,17,15,6,1984,2000,16289
39992,Elko Kleinschmidt,6.738027,17,6,5,1985,2001,16289
39807,Bodo Schlegelmilch,6.966048,17,17,6,1986,2003,16289
39694,Leckenby John,6.277504,17,19,4,1973,2002,16289
38687,Richard Durand,5.998096,17,16,8,1975,1988,16289
38568,Ronald Anderson,6.027811,17,11,10,1977,2000,16289
37986,Robert Winkler,5.868799,17,23,2,1972,2000,16289
37941,Hu Michael,6.529592,17,17,9,1987,2003,16289
37825,Bernard Taylor,7.656618,17,12,4,1976,1989,16289
41623,David Montgomery,5.648391,17,18,8,1970,1999,16289
42135,Randall Rose,5.881876,17,14,7,1990,2001,16289
42081,Deborah Macinnis,5.811824,17,19,8,1986,2002,16289
42156,Michael Kamins,6.380771,17,14,9,1987,2001,16289
42334,Rajeev Batra,5.611677,17,17,10,1986,2003,16289
42343,Mary Gilly,6.024496,17,13,10,1982,2003,16289
40104,Barry Bayus,5.756569,17,19,10,1985,2003,16289
41148,James Anderson,6.94898,17,9,9,1980,2003,16289
41087,Lance Brouthers,6.56956,17,8,5,1996,2003,16289
41082,Manohar Kalwani,5.62193,17,17,6,1977,1998,16289
41115,William Pride,5.907539,17,17,9,1977,1995,16289
40808,Charles Taylor,5.764796,17,18,6,1991,2003,16289
40848,James Ginter,5.57705,17,17,12,1972,1998,16289
66204,Frances Mary,5.674668,17,15,6,1996,2003,16289
40738,Thomas Wotruba,6.076129,16,20,5,1976,2003,16289
40916,Gerald Zaltman,5.961689,16,9,5,1974,2001,16289
41094,Daniel Smith,6.269769,16,12,10,1987,2002,16289
41257,Edward Russo,5.443148,16,27,11,1975,2002,16289
40166,Jean Chebat,6.320911,16,19,6,1985,2003,16289
40380,Marshall Greg,5.930378,16,19,4,1992,2003,16289
40413,Benedetto Di,6.236431,16,13,8,1987,2002,16289
40710,Joseph Hair,6.288985,16,24,9,1976,2002,16289
42240,Morgan Robert,6.428536,16,12,9,1991,2003,16289
42589,David Tse,5.96875,16,19,6,1988,2003,16289
41421,Dennis Gensch,6.049238,16,12,8,1972,1995,16289
41431,Rohit Deshpande,5.845162,16,13,8,1982,2003,16289
42045,Debra Scammon,7.015655,16,12,4,1981,2002,16289
37833,Wassenhove Van,6.55194,16,22,5,1983,2002,16289
38122,Albert Page,6.103757,16,13,8,1971,2002,16289
38305,Terry Connolly,6.410117,16,16,4,1977,2003,16289
39656,Goldsmith Ronald,6.750429,16,15,7,1987,2001,16289
39913,Roderick Brodie,5.770997,16,23,10,1984,2003,16289
38966,Raymond Laforge,5.697752,16,18,9,1982,2002,16289
39160,Linda Price,6.186824,16,12,8,1987,2003,16289
39110,Stanley Slater,6.676755,16,6,9,1989,2002,16289
46415,Venkatesh Padmanabhan,5.831286,16,18,7,1993,2002,16289
47993,Awi Federgruen,7.806728,16,13,1,1980,2001,16289
47558,Donald Hambrick,7.090557,16,9,5,1980,2001,16289
43216,Philip Kotler,6.165152,16,15,7,1969,1999,16289
42866,Frank Ronald,5.903548,16,13,2,1964,2000,16289
44040,Alan Sawyer,5.196279,16,30,8,1971,2003,16289
44674,William Wilkie,5.698121,16,15,5,1973,2003,16289
44758,Dipankar Chakravarti,5.245579,16,40,7,1979,2002,16289
44723,Michael Mazis,5.778916,16,19,4,1973,2001,16289
45020,William Boulding,5.656618,16,16,6,1988,2003,16289
52904,Scott Shane,7.068271,16,13,6,1996,2003,16289
51505,Leigh Thompson,6.016331,16,20,4,1987,2003,16289
52021,Dale Griffin,7.306483,16,16,2,1990,2003,16289
52089,Edward Lawler,8.022102,16,16,5,1971,2002,16289
48814,Danny Miller,7.54138,16,12,6,1978,2002,16289
56843,Holmes John,7.85081,16,26,1,1986,2003,16289
55228,Taylor Shirley,6.484651,16,19,5,1986,2003,16289
57295,Daniel Wegner,8.022654,16,23,1,1987,2003,16289
55163,Dahlstrom Robert,6.24914,15,15,9,1991,2003,16289
56499,Sedikides Constantine,6.807342,15,28,1,1989,2003,16289
56524,Bargh John,6.320235,15,24,1,1986,2003,16289
50122,Marcel Corstjens,6.646365,15,10,9,1979,2003,16289
51998,Arie Kruglanski,7.49429,15,17,2,1987,2003,16289
44820,Joel Brockner,6.661529,15,35,3,1984,2003,16289
44801,Michael Houston,5.962733,15,12,5,1972,2002,16289
45129,Randolph Bucklin,5.615238,15,12,5,1989,2003,16289
44641,Bobby Calder,5.98637,15,12,6,1977,1999,16289
44161,Subrata Sen,6.062991,15,13,8,1973,1997,16289
43559,James Boles,5.957084,15,20,5,1991,2003,16289
47823,Tushman Michael,6.511542,15,13,5,1979,2003,16289
45424,Andris Zoltners,5.760498,15,16,5,1976,2000,16289
45587,Ram Rao,5.954076,15,17,7,1977,2003,16289
39344,Abratt Russell,6.870333,15,13,5,1985,2002,16289
39005,Anderson Rolph,6.132797,15,9,8,1980,2003,16289
38746,Richard Hise,6.223845,15,13,9,1976,2000,16289
38834,Frederick Russ,6.175466,15,11,9,1975,2002,16289
39936,Gene Laczniak,6.239747,15,9,8,1977,1997,16289
39639,Schul Patrick,6.091969,15,16,8,1978,1998,16289
38306,Albert Wildt,5.730844,15,16,10,1968,1996,16289
38162,Franklin Acito,5.581409,15,18,8,1979,2000,16289
38653,John Stanton,6.880771,15,11,8,1974,2000,16289
38449,Parker Lessig,6.263813,15,14,7,1971,2000,16289
37527,William Berry,7.119351,15,16,2,1972,2000,16289
42032,Abhijit Biswas,6.075208,15,18,8,1991,2002,16289
41872,A Nicholls,6.659258,15,11,7,1986,2002,16289
41853,John Burnett,5.886419,15,13,10,1979,1996,16289
41809,Peter Buckley,7.833497,15,16,3,1975,2003,16289
41552,Kamel Jedidi,5.498526,15,25,8,1991,2003,16289
41506,William Cron,5.688727,15,15,8,1979,1998,16289
41476,Wilton Anderson,6.030881,15,11,9,1972,1996,16289
42701,Assael Henry,6.306299,15,9,6,1972,2002,16289
42487,Doyle Weiss,6.075392,15,9,4,1970,1995,16289
42146,Abernethy Avery,6.480599,15,10,6,1986,2002,16289
42169,Fred Reynolds,6.170739,15,9,6,1971,1991,16289
42132,Manning Kenneth,6.217092,15,9,7,1993,2003,16289
42118,Laczniak Russell,6.24429,15,12,6,1988,2001,16289
40671,Elizabeth Wilson,6.107563,15,10,7,1985,2002,16289
40610,Tony Henthorne,6.768418,15,12,7,1992,2001,16289
40435,Jeffrey Sager,5.950884,15,14,4,1982,2003,16289
40384,Thomas Leigh,5.588838,15,23,9,1984,2002,16289
40223,Roger Dickinson,6.005279,15,17,10,1982,1999,16289
41127,Pradeep Korgaonkar,6.625245,15,11,7,1980,2001,16289
41177,P Raj,6.208067,15,11,8,1985,2003,16289
65756,Dekimpe Marnik,6.0062,15,21,8,1991,2002,16289
65079,Gilovich Thomas,7.036591,15,13,1,1988,2003,16289
62737,Dennis Pitta,6.891883,15,17,3,1990,2003,16289
62657,Steven Lysonski,6.201866,14,14,10,1983,2003,16289
63010,Snusorn Singhapakdi,6.447691,14,14,7,1991,2002,16289
60836,Birkinshaw Julian,7.104985,14,15,6,1995,2003,16289
41240,Andrews Rick,6.025663,14,9,6,1991,2003,16289
41345,Wansink Brian,6.009086,14,13,8,1992,2003,16289
41373,Daniel Howard,5.561886,14,14,11,1988,2003,16289
40918,James Wilcox,6.06956,14,17,9,1974,2000,16289
40352,Johnson Jean,6.238089,14,20,8,1990,2003,16289
40268,Peter Banting,7.482011,14,10,2,1973,2000,16289
40479,Scott Armstrong,6.507919,14,12,7,1970,2001,16289
40576,Kenneth Teas,6.755095,14,11,8,1979,2000,16289
40675,Jeen Lim,6.040459,14,13,7,1984,1998,16289
42208,George Franke,6.071156,14,18,8,1982,2003,16289
42221,Dean Krugman,5.8354,14,14,4,1978,2000,16289
42286,John Rossiter,6.545677,14,12,8,1974,2001,16289
42268,Melvin Crask,6.169695,14,10,7,1977,1995,16289
42272,Chris Allen,5.643479,14,16,7,1980,2003,16289
42325,Mackenzie Scott,6.325515,14,18,7,1986,2003,16289
41546,Kevin Keller,5.700577,14,14,10,1987,2003,16289
41540,Henry Robben,6.73815,14,17,4,1990,2001,16289
41387,Amitava Chattopadhyay,5.492018,14,28,9,1985,2002,16289
41601,Johny Johansson,6.075454,14,14,8,1976,1994,16289
41631,Dan Horsky,5.927676,14,16,5,1978,1996,16289
41699,Van Wood,6.193516,14,15,8,1985,2000,16289
42037,Michael Solomon,6.488641,14,13,5,1985,2001,16289
41895,Karen Machleit,6.123403,14,11,8,1989,2003,16289
41900,Richard Fox,6.077234,14,15,6,1985,2002,16289
37636,William King,7.819499,14,13,4,1973,1997,16289
38018,William James,5.793467,14,14,7,1981,2001,16289
38625,John Ivancevich,6.71967,14,9,8,1970,1987,16289
38127,Fred Glover,7.345469,14,19,2,1972,1999,16289
38309,Germain Richard,6.860694,14,7,8,1989,2003,16289
38209,Anthony Pecotich,6.276952,14,17,10,1981,2003,16289
39529,Roslow Sydney,6.659258,14,11,6,1980,2002,16289
39918,Hakan Hakansson,7.724275,14,15,7,1975,2003,16289
39818,Zou Shaoming,6.409381,14,14,6,1993,2003,16289
39882,Daniel Bello,5.879911,14,14,9,1983,2003,16289
39900,Joseph Sirgy,6.248956,14,14,6,1982,2000,16289
39054,Durvasula Srinivas,5.74693,14,10,8,1985,2003,16289
39036,Kjell Gronhaug,6.531618,14,12,6,1978,2003,16289
39037,Alladi Venkatesh,6.72096,14,8,9,1976,1995,16289
39187,Robert Spekman,5.968627,14,13,9,1977,2002,16289
45402,Robert Ruekert,5.727222,14,11,6,1984,2002,16289
46035,Morris Cohen,6.113027,14,15,3,1978,2003,16289
45975,Tang Christopher,6.170616,14,10,4,1992,2001,16289
46118,Eitan Gerstner,6.159933,14,9,6,1986,2003,16289
48209,Joseph Thomas,6.561333,14,19,2,1977,1999,16289
43655,Marvin Goldberg,6.09111,14,12,6,1970,2003,16289
43489,Mark Johnston,5.844486,14,16,5,1987,2000,16289
43416,David Strutton,6.727161,14,7,6,1992,2002,16289
43944,Arthur Brief,6.311087,14,15,6,1975,2000,16289
