ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
45286,Jehoshua Eliashberg,5.659609,27,26,5,1978,1997,10912
40796,C Ferrell,6.153148,27,26,8,1977,1997,10912
39230,John Ryans,6.557694,27,29,14,1968,1997,10912
40226,Joseph Bellizzi,6.618641,27,20,8,1980,1994,10912
38597,William Perreault,5.82733,27,22,11,1975,1992,10912
38722,Paul Farris,5.9967,26,18,8,1975,1997,10912
40687,Roger Kerin,5.441206,26,28,12,1974,1996,10912
39202,Shelby Hunt,6.092842,26,18,11,1972,1997,10912
39832,Asc Ehrenberg,7.113555,26,16,10,1965,1997,10912
41688,John Quelch,6.024195,26,23,8,1981,1997,10912
42094,Terence Shimp,6.00394,26,25,9,1976,1995,10912
42591,Jacob Jacoby,5.862249,26,27,7,1971,1997,10912
50263,Sumantra Ghoshal,9.04225,26,9,7,1986,1997,10912
41128,Danny Bellenger,5.993126,25,24,10,1973,1997,10912
40453,Paul Herbig,6.723765,25,18,5,1990,1997,10912
38546,Wesley Johnston,6.408853,24,17,9,1977,1997,10912
37701,William Moore,5.696178,24,21,10,1979,1997,10912
41133,Noel Capon,6.074328,24,15,9,1972,1996,10912
41213,Rajan Varadarajan,5.82348,24,21,8,1985,1995,10912
44592,Brian Sternthal,6.217853,24,17,3,1973,1996,10912
44676,John Hauser,5.856841,24,19,8,1979,1997,10912
66528,Weitz Barton,5.807258,24,23,9,1977,1997,10912
70520,Tamer Salih,6.778388,24,22,9,1979,1997,10912
41261,Wagner Kamakura,5.540005,23,34,10,1984,1997,10912
42597,Richard Oliver,5.557602,23,21,9,1977,1997,10912
42704,Winer Russell,5.464577,23,31,10,1979,1997,10912
43254,Ambar Rao,6.085784,23,26,6,1972,1997,10912
38161,Richard Olshavsky,6.045092,23,23,9,1972,1997,10912
38375,Barry Mason,6.355604,23,25,10,1975,1995,10912
40281,Lawrence Chonko,6.201356,23,21,8,1983,1997,10912
40287,Leonard Reid,6.58528,23,19,8,1976,1997,10912
40244,James Lumpkin,6.679131,22,13,8,1982,1995,10912
40175,Donald Jackson,6.590963,22,26,10,1975,1995,10912
40178,Alan Bush,6.279076,22,17,12,1983,1997,10912
40220,Thomas Ingram,6.046008,22,23,10,1982,1997,10912
39929,Kotabe Masaaki,6.068463,22,18,10,1989,1997,10912
40659,Marvin Jolson,6.160938,22,19,9,1971,1997,10912
43968,Orville Walker,6.269544,22,17,7,1972,1997,10912
41230,Richard Bagozzi,5.542938,22,23,10,1978,1994,10912
41557,Samuel Craig,6.053523,22,12,9,1973,1997,10912
45147,Morris Michael,6.369901,22,24,8,1984,1996,10912
45100,Birger Wernerfelt,5.94006,22,16,6,1985,1997,10912
53053,K Prahalad,7.159013,22,5,5,1976,1996,10912
56839,Diener Ed,10.240857,21,22,1,1986,1997,10912
44909,Barbara Kahn,5.515351,21,36,6,1986,1997,10912
44589,James Bettman,5.863715,21,15,6,1972,1996,10912
47634,Neale Margaret,7.004399,21,19,1,1985,1996,10912
41168,Betsy Gelb,6.737879,21,16,9,1973,1996,10912
41018,Whan Park,5.976995,21,22,6,1977,1996,10912
41041,George Day,5.673357,21,20,10,1971,1997,10912
41062,Robert Hite,6.871872,21,9,9,1985,1992,10912
43274,David Ricks,6.751443,21,19,5,1971,1994,10912
40620,Fred Morgan,7.002107,21,14,9,1979,1997,10912
40426,Thomas Barry,6.099349,21,18,8,1973,1993,10912
39993,Robert Cooper,6.559802,21,9,7,1977,1995,10912
40311,Steven Skinner,6.148748,21,16,8,1980,1997,10912
39670,Doyle Peter,7.001741,21,13,11,1975,1997,10912
39233,Erdener Kaynak,6.875996,21,20,9,1981,1997,10912
39027,Jagdish Sheth,5.894326,21,22,10,1968,1997,10912
39350,David Shipley,7.074511,20,21,7,1985,1996,10912
39439,Ugur Yavas,6.365044,20,18,8,1977,1995,10912
40286,Lawrence Soley,6.19714,20,13,7,1980,1994,10912
38725,Peter Dickson,5.704976,20,21,9,1978,1996,10912
37702,Louviere Jordan,5.628723,20,36,10,1981,1996,10912
37734,Droge Cornelia,6.486848,20,13,9,1985,1997,10912
37765,Howard Thomas,7.410411,20,18,7,1971,1996,10912
43805,Louis Stern,6.007332,20,20,5,1971,1995,10912
41086,Darrel Muehling,6.379616,20,15,9,1983,1997,10912
40964,Subhash Sharma,5.54248,20,28,6,1980,1995,10912
41178,David Wilemon,6.863257,20,13,7,1970,1997,10912
41569,John Graham,6.677664,20,29,13,1983,1996,10912
41486,Hubert Gatignon,5.836586,20,16,7,1984,1997,10912
42064,David Stewart,6.196957,20,18,6,1981,1992,10912
41882,Steven Wheelwright,6.630556,20,13,6,1976,1995,10912
46169,Peter Wright,6.716158,20,20,6,1973,1997,10912
44469,Gerald Albaum,6.044725,20,14,11,1973,1997,10912
44795,Allan Shocker,5.524974,20,27,8,1973,1996,10912
45270,Leonard Berry,6.46311,20,11,7,1976,1997,10912
50974,Lee Beach,6.81789,20,27,2,1976,1996,10912
50671,Frank Yates,7.786545,19,23,1,1975,1997,10912
45676,Ian Macmillan,6.367885,19,16,6,1982,1997,10912
44599,John Summers,6.4237,19,13,4,1970,1994,10912
45892,Shelby Mcintyre,6.229034,19,18,8,1977,1994,10912
41883,Kim Clark,7.288699,19,11,5,1980,1997,10912
42398,Myron Gable,7.013655,19,19,6,1974,1996,10912
41496,Mark Parry,6.151865,19,8,10,1990,1997,10912
41173,Warren French,6.008523,19,21,11,1972,1997,10912
42600,Jerome Kernan,6.036201,19,15,8,1972,1995,10912
42477,Stephen Brown,6.343598,19,17,9,1976,1993,10912
37530,Gregory Northcraft,7.117129,19,13,3,1984,1997,10912
40445,Scot Burton,6.454495,19,11,12,1987,1997,10912
40469,Michael Latour,6.600219,19,20,9,1988,1997,10912
40570,Michael Levy,5.998075,19,13,8,1980,1997,10912
52535,Christopher Bartlett,8.080377,19,4,6,1981,1997,10912
40075,Raaij Van,7.180185,18,9,5,1981,1997,10912
38967,David Cravens,6.400329,18,14,10,1973,1996,10912
39123,Graham Hooley,7.176152,18,21,8,1984,1996,10912
38185,Mitchell Terence,7.754926,18,12,2,1976,1995,10912
37974,Douglas Carroll,6.087892,18,11,6,1978,1997,10912
38720,Del Hawkins,6.639263,18,11,8,1972,1989,10912
42496,Robert Leone,5.790395,18,15,7,1980,1996,10912
42868,David Reibstein,5.629639,18,22,9,1979,1995,10912
41199,Michael Song,6.401888,18,14,8,1991,1997,10912
40891,William Locander,6.539272,18,16,8,1975,1994,10912
42190,George Moschis,6.346072,18,13,9,1977,1997,10912
41589,Erin Anderson,5.840344,18,15,9,1986,1997,10912
44625,Robert Blattberg,6.1877,18,16,7,1970,1996,10912
44677,Glen Urban,6.036293,18,17,6,1970,1997,10912
44703,Alice Tybout,5.827055,18,14,3,1974,1997,10912
44738,John Lynch,5.685088,18,34,5,1982,1997,10912
44769,Richard Petty,7.396114,18,18,4,1983,1996,10912
44910,Rakesh Sarin,6.146824,18,13,4,1979,1997,10912
44997,Leonard Lodish,5.524333,18,27,7,1978,1996,10912
45266,Bernard Jaworski,6.057464,17,14,5,1986,1997,10912
45417,Robert Buzzell,5.735954,17,19,7,1965,1995,10912
44812,Eric Johnson,5.641004,17,21,6,1984,1997,10912
44660,Paul Bloom,6.592063,17,20,8,1973,1997,10912
44595,Gerald Gorn,6.409586,17,15,8,1974,1997,10912
44184,Joel Huber,5.567409,17,24,6,1979,1997,10912
49287,N Venkatraman,7.103381,17,11,4,1984,1995,10912
41609,Lakshman Krishnamurthi,6.067271,17,14,7,1982,1997,10912
41718,Gary Frazier,6.046466,17,15,6,1979,1997,10912
42184,Richard Netemeyer,6.115296,17,12,9,1989,1997,10912
42337,Donald Lichtenstein,6.251031,17,12,8,1984,1997,10912
41115,William Pride,6.164971,17,17,9,1977,1995,10912
41248,Jan Steenkamp,6.130968,17,14,6,1989,1997,10912
41296,Naresh Malhotra,5.549078,17,27,8,1979,1996,10912
41518,Russell Belk,6.346347,17,20,5,1980,1997,10912
41400,Eitan Muller,5.667583,17,22,7,1978,1996,10912
38687,Richard Durand,6.155347,17,16,8,1975,1988,10912
37806,Moskowitz Herbert,6.800843,17,18,3,1972,1993,10912
37825,Bernard Taylor,8.246081,17,12,4,1976,1989,10912
39433,Rajshekhar Javalgi,6.328659,17,19,9,1987,1997,10912
39240,Jobber David,7.324168,17,16,8,1979,1994,10912
39864,John Hill,6.656493,17,9,11,1984,1996,10912
39854,Michael Czinkota,6.527999,17,11,7,1979,1997,10912
40038,Valarie Zeithaml,6.084685,17,9,7,1984,1996,10912
40229,James Barnes,6.600403,17,30,11,1980,1997,10912
40695,Grewal Dhruv,6.171844,17,23,10,1988,1997,10912
51563,James Davis,7.939235,17,19,3,1979,1997,10912
66701,David Schmittlein,5.721473,17,11,7,1980,1994,10912
65984,Wayne Hoyer,5.882412,17,18,8,1982,1996,10912
53137,Robert Hayes,6.893868,16,13,3,1974,1994,10912
56874,Jeff Greenberg,10.478599,16,18,1,1986,1997,10912
56759,Daniel Batson,8.488314,16,39,1,1986,1997,10912
40007,Chatrathi Rao,6.382549,16,21,11,1974,1997,10912
39904,Laurence Jacobs,7.226468,16,13,7,1977,1997,10912
39213,James Hulbert,6.036843,16,11,9,1971,1992,10912
39138,Diamantopoulos Adamantios,8.262945,16,16,5,1986,1997,10912
37986,Robert Winkler,6.193291,16,22,2,1972,1993,10912
38077,Ian Mitroff,8.055173,16,6,5,1973,1984,10912
38093,Abba Krieger,6.452112,16,7,9,1985,1996,10912
38669,Hiram Barksdale,6.357162,16,18,8,1971,1997,10912
38708,John Mowen,6.165795,16,19,9,1980,1997,10912
38568,Ronald Anderson,6.223994,16,10,9,1977,1993,10912
38811,Michel Wedel,5.971038,16,19,7,1989,1997,10912
41421,Dennis Gensch,6.34928,16,12,8,1972,1995,10912
41554,Kannan Srinivasan,5.855833,16,22,6,1990,1997,10912
41246,Emin Babakus,6.36761,16,25,10,1987,1996,10912
41192,Lynn Kahle,6.83512,16,8,10,1985,1991,10912
41082,Manohar Kalwani,5.844377,16,17,5,1977,1997,10912
42191,Elizabeth Hirschman,6.106681,16,14,7,1978,1997,10912
42486,Gerard Tellis,6.09165,16,12,8,1981,1997,10912
43142,Robert Shoemaker,5.963431,16,12,8,1975,1996,10912
43151,Scott Neslin,6.125836,16,18,8,1983,1996,10912
43774,Roy Howell,5.919072,16,20,8,1979,1996,10912
49759,Hau Lee,6.573549,16,17,4,1985,1997,10912
44649,Brian Ratchford,5.958115,16,19,6,1976,1997,10912
44813,Robert Meyer,5.874255,16,25,5,1971,1997,10912
44723,Michael Mazis,5.992209,15,18,4,1973,1994,10912
44161,Subrata Sen,6.392447,15,13,8,1973,1997,10912
43537,Monroe Kent,6.41811,15,14,7,1975,1996,10912
43216,Philip Kotler,6.533223,15,14,7,1969,1996,10912
42487,Doyle Weiss,6.30318,15,9,4,1970,1995,10912
42866,Frank Ronald,6.121253,15,13,2,1964,1979,10912
42156,Michael Kamins,7.255521,15,11,7,1987,1995,10912
42169,Fred Reynolds,6.341031,15,9,6,1971,1991,10912
41724,James Gentry,6.736321,15,21,10,1975,1997,10912
41853,John Burnett,6.013106,15,13,10,1979,1996,10912
40916,Gerald Zaltman,6.26652,15,8,4,1974,1995,10912
40848,James Ginter,5.790211,15,16,11,1972,1995,10912
41228,V Kumar,5.841811,15,13,9,1988,1997,10912
41229,Gary Gaeth,5.893043,15,22,9,1984,1997,10912
41512,Stephen Hoch,6.19659,15,17,7,1986,1997,10912
41476,Wilton Anderson,6.291265,15,11,9,1972,1996,10912
38306,Albert Wildt,5.974887,15,16,10,1968,1996,10912
38122,Albert Page,6.316469,15,12,7,1971,1996,10912
37731,Mabert Vincent,7.984877,15,16,4,1972,1996,10912
37681,Joel Steckel,5.469067,15,33,8,1985,1997,10912
37649,Michael Hitt,6.797452,15,12,4,1982,1997,10912
39299,Vitell Scott,6.548437,15,20,6,1991,1997,10912
39044,Pitt Leyland,7.070204,15,12,6,1985,1997,10912
39894,Grove Stephen,6.888277,15,13,9,1991,1997,10912
39992,Elko Kleinschmidt,6.980111,15,5,5,1985,1995,10912
39936,Gene Laczniak,6.371551,15,9,8,1977,1997,10912
40200,John Tanner,6.433232,15,19,5,1986,1996,10912
40710,Joseph Hair,6.476308,15,22,9,1976,1997,10912
40538,David Wilson,6.634772,14,14,7,1972,1997,10912
40420,Arun Sharma,6.311887,14,10,7,1990,1997,10912
39694,Leckenby John,6.622674,14,15,3,1973,1994,10912
39639,Schul Patrick,6.463202,14,14,7,1978,1995,10912
39037,Alladi Venkatesh,7.11887,14,8,9,1976,1995,10912
38966,Raymond Laforge,6.258729,14,16,9,1982,1996,10912
37636,William King,8.510035,14,13,4,1973,1997,10912
37527,William Berry,7.601594,14,16,2,1972,1997,10912
38162,Franklin Acito,5.731372,14,16,7,1979,1997,10912
38042,Dalton Dan,8.390431,14,6,4,1979,1996,10912
38449,Parker Lessig,6.51031,14,10,6,1971,1987,10912
38746,Richard Hise,6.713225,14,12,9,1976,1994,10912
38578,Pradeep Chintagunta,5.845751,14,19,8,1991,1997,10912
38625,John Ivancevich,6.913115,14,9,8,1970,1987,10912
41294,Michael Johnson,5.959857,14,15,6,1987,1996,10912
40801,Souder Wm,6.683713,14,15,3,1976,1997,10912
41148,James Anderson,7.17102,14,7,8,1980,1996,10912
41631,Dan Horsky,6.067821,14,16,5,1978,1996,10912
41601,Johny Johansson,6.285583,14,14,8,1976,1994,10912
42340,Joel Urbany,5.831087,14,15,7,1983,1997,10912
42268,Melvin Crask,6.336999,14,10,7,1977,1995,10912
42975,James Maclachlan,6.210796,14,13,4,1978,1996,10912
44933,Robert Wyer,7.356795,14,16,2,1986,1994,10912
45424,Andris Zoltners,6.031161,14,15,4,1976,1994,10912
45868,Rajiv Lal,6.088351,14,13,6,1984,1997,10912
47558,Donald Hambrick,7.365136,14,5,5,1980,1995,10912
50935,Gilbert Daniel,10.611034,14,14,1,1986,1996,10912
57295,Daniel Wegner,9.170011,14,20,1,1987,1996,10912
66586,Douglas Susan,6.132893,14,12,5,1967,1997,10912
70534,Carlson Les,6.564842,14,13,6,1989,1997,10912
56491,Dunning David,8.095958,13,14,1,1989,1997,10912
56605,Park Bernadette,8.628814,13,11,1,1986,1997,10912
56617,David Kenny,6.949408,13,22,2,1986,1997,10912
51000,Tory Higgins,7.546054,13,18,2,1986,1997,10912
49736,Chan Kim,7.264961,13,4,5,1988,1997,10912
49857,Will Mitchell,8.007423,13,16,5,1986,1997,10912
48785,Amnon Rapoport,7.782238,13,16,4,1984,1997,10912
47993,Awi Federgruen,10.431399,13,11,1,1980,1997,10912
45447,William Massy,6.522408,13,9,3,1964,1979,10912
45248,John Nevin,6.294473,13,10,5,1974,1996,10912
45250,George John,6.381999,13,12,5,1982,1997,10912
45020,William Boulding,5.889652,13,15,5,1988,1997,10912
44817,Irwin Levin,5.964256,13,31,4,1983,1997,10912
44801,Michael Houston,6.532123,13,10,3,1972,1993,10912
44746,John Payne,5.935477,13,13,4,1978,1997,10912
44641,Bobby Calder,6.278526,13,10,4,1977,1987,10912
42865,Arun Jain,5.840436,13,12,6,1972,1994,10912
42701,Assael Henry,6.79681,13,9,6,1972,1996,10912
42465,Eric Reidenbach,6.41646,13,13,7,1981,1996,10912
42596,Douglas Stayman,6.044908,13,10,5,1986,1994,10912
43673,Thomas Kinnear,6.265328,13,11,6,1973,1988,10912
43898,James Taylor,6.474475,13,11,5,1966,1994,10912
43944,Arthur Brief,6.541838,13,11,6,1975,1995,10912
44040,Alan Sawyer,5.460269,13,25,7,1971,1997,10912
42272,Chris Allen,6.077811,13,14,6,1980,1996,10912
42346,Ben Enis,6.560535,13,14,7,1969,1987,10912
42334,Rajeev Batra,5.987168,13,13,6,1986,1995,10912
42376,Naveen Donthu,6.038768,13,11,10,1986,1996,10912
42037,Michael Solomon,6.937036,13,11,5,1985,1996,10912
41600,Robert Jacobson,6.167262,13,8,6,1981,1997,10912
42045,Debra Scammon,7.318669,13,9,4,1981,1996,10912
41094,Daniel Smith,6.623224,13,10,9,1987,1996,10912
41066,Rajendra Srivastava,5.577857,13,15,7,1979,1997,10912
40918,James Wilcox,6.303363,13,15,8,1974,1997,10912
41314,Venkatram Ramaswamy,5.680505,13,30,7,1990,1997,10912
41257,Edward Russo,5.990926,13,15,9,1975,1996,10912
41323,Piet Abeele,6.275776,13,19,8,1980,1997,10912
41343,Dipak Jain,6.036293,13,9,6,1989,1995,10912
41239,Arvind Rangaswamy,5.559985,13,23,6,1986,1997,10912
41177,P Raj,6.729538,13,9,8,1985,1997,10912
41436,Sh Peter,6.465493,13,12,4,1982,1997,10912
41506,William Cron,5.831821,13,13,7,1979,1997,10912
41551,Sunil Gupta,5.511868,13,33,5,1988,1997,10912
38653,John Stanton,7.520483,13,9,7,1974,1992,10912
38739,Gabriel Bitran,7.478966,13,13,3,1977,1997,10912
38545,Thomas Bonoma,6.829346,13,7,7,1977,1989,10912
38305,Terry Connolly,7.208688,13,15,4,1977,1997,10912
38018,William James,6.062872,13,14,7,1981,1997,10912
37788,Charles Judd,9.597653,13,14,3,1987,1997,10912
37747,Cynthia Fraser,5.960131,13,10,8,1982,1991,10912
39333,Saunders John,7.793511,13,7,9,1985,1997,10912
39360,Moncrief William,6.356612,13,23,6,1985,1996,10912
39871,Jule Gassenheimer,6.343139,13,15,8,1987,1996,10912
40479,Scott Armstrong,6.839794,13,11,7,1970,1996,10912
40738,Thomas Wotruba,6.266061,13,15,4,1976,1996,10912
40675,Jeen Lim,6.589313,13,12,7,1984,1997,10912
40594,David Rink,6.783154,13,10,8,1978,1992,10912
40576,Kenneth Teas,7.013197,13,11,8,1979,1997,10912
40223,Roger Dickinson,6.210429,13,16,9,1982,1996,10912
40268,Peter Banting,8.057739,13,10,2,1973,1995,10912
40285,William Rudelius,6.37595,12,16,8,1977,1997,10912
39928,Ronald Michaels,6.000916,12,12,8,1981,1996,10912
40669,Kasturi Rangan,6.155164,12,18,7,1986,1997,10912
40671,Elizabeth Wilson,6.43534,12,9,6,1985,1997,10912
40433,John Mentzer,6.73742,12,13,4,1980,1997,10912
40435,Jeffrey Sager,6.33819,12,11,4,1982,1996,10912
40419,James Wills,6.885253,12,10,5,1977,1997,10912
39897,Kangun Norman,6.81679,12,11,7,1975,1997,10912
39899,Weeks William,6.46146,12,10,6,1987,1997,10912
39807,Bodo Schlegelmilch,9.26102,12,13,5,1986,1997,10912
39160,Linda Price,6.738245,12,11,7,1987,1995,10912
39036,Kjell Gronhaug,6.83347,12,10,5,1978,1993,10912
37465,Abraham Charnes,6.9517,12,18,4,1972,1992,10912
38127,Fred Glover,8.352213,12,15,2,1972,1997,10912
38160,Philippe Cattin,5.982769,12,11,5,1976,1989,10912
38376,B Wilkinson,6.96948,12,11,8,1973,1995,10912
38347,Thomas Morton,7.622857,12,14,2,1974,1996,10912
38493,John Hershey,7.094125,12,12,5,1971,1996,10912
38802,Larry Cummings,7.594812,12,16,5,1976,1989,10912
38567,Jack Engledow,6.629364,12,5,8,1977,1986,10912
41371,Thomas Reynolds,6.586564,12,9,6,1980,1995,10912
41350,Currim Imran,5.946109,12,12,8,1981,1994,10912
41254,Hans Baumgartner,6.158922,12,11,6,1989,1997,10912
40794,Luis Dominguez,6.612226,12,8,7,1971,1997,10912
41057,Jon Hawes,6.475483,12,13,6,1984,1996,10912
41014,Ajay Kohli,6.182384,12,10,7,1986,1997,10912
41127,Pradeep Korgaonkar,6.778113,12,10,6,1980,1997,10912
41962,Saeed Saimee,6.577673,12,11,6,1974,1994,10912
41623,David Montgomery,5.85235,12,16,7,1970,1996,10912
42135,Randall Rose,6.100082,12,13,6,1990,1997,10912
42133,Miniard Paul,6.143983,12,14,5,1978,1996,10912
42140,Ronald Hill,6.53863,12,17,6,1989,1997,10912
42221,Dean Krugman,6.180826,12,13,3,1978,1995,10912
42402,Surendra Singh,6.571075,12,9,6,1983,1996,10912
42411,William Motes,6.862707,12,9,7,1979,1995,10912
42414,Michael Etgar,6.088442,12,8,7,1976,1983,10912
43981,Frank Kardes,6.182934,12,16,6,1986,1997,10912
43967,Neil Ford,6.516267,12,9,4,1970,1996,10912
43655,Marvin Goldberg,6.718082,12,8,4,1970,1997,10912
43489,Mark Johnston,6.115113,12,16,4,1987,1997,10912
43273,John Howard,6.495188,12,9,9,1971,1988,10912
42626,Michael Etzel,6.315828,12,9,8,1972,1986,10912
42861,Terry Childers,6.110988,12,13,6,1979,1996,10912
43158,Ronald Bush,6.774906,12,10,6,1974,1993,10912
44650,John Mccann,6.047566,12,15,7,1977,1991,10912
44758,Dipankar Chakravarti,5.608193,12,21,6,1979,1993,10912
44770,John Cacioppo,7.964806,12,16,3,1983,1996,10912
44936,Levy Meyers,6.710567,12,4,2,1989,1997,10912
44878,Mita Sujan,6.296398,12,8,6,1986,1997,10912
44434,Edgar Pessemier,5.901292,12,14,5,1967,1987,10912
47823,Tushman Michael,7.365594,12,10,5,1979,1996,10912
48209,Joseph Thomas,6.874438,12,14,2,1977,1997,10912
50122,Marcel Corstjens,7.456878,12,7,7,1979,1990,10912
51061,Neal Schmitt,14.179268,12,14,2,1976,1996,10912
57326,Swann William,11.129319,12,14,1,1987,1997,10912
55228,Taylor Shirley,7.542113,12,12,4,1986,1997,10912
65755,Hanssens Dominique,6.280725,12,16,6,1980,1995,10912
64395,Marc Weinberger,6.291723,11,8,5,1977,1997,10912
68135,Wellington Fred,8.151131,11,4,3,1984,1997,10912
69092,Jack Herbert,6.940976,11,8,5,1976,1997,10912
55265,Shelly Chaiken,7.447255,11,16,1,1987,1996,10912
53052,Gary Hamel,8.099899,11,3,2,1983,1996,10912
51600,Melvin Manis,8.402896,11,12,2,1978,1997,10912
51680,Albert Bandura,9.593071,11,19,3,1986,1996,10912
52021,Dale Griffin,7.790853,11,13,2,1990,1997,10912
52089,Edward Lawler,10.053432,11,8,5,1971,1995,10912
57526,Nicholas Spanos,12.076161,11,17,1,1986,1993,10912
57559,David Funder,9.03556,11,7,1,1986,1996,10912
58081,Thomas Bradbury,11.104665,11,7,1,1987,1997,10912
51327,Doherty Michael,13.795069,11,15,1,1974,1997,10912
50926,Ilgen Daniel,8.094675,11,14,2,1974,1993,10912
50769,Edwin Locke,8.387773,11,18,2,1980,1997,10912
50854,Charles Gettys,10.847585,11,12,1,1973,1997,10912
50645,Bruce Buchanan,6.268353,11,10,5,1985,1995,10912
50702,Robert Pritchard,7.580515,11,12,1,1973,1991,10912
48756,David Schkade,5.884061,11,19,4,1983,1997,10912
44160,Chakravarthi Narasimhan,6.355971,11,11,5,1983,1997,10912
44886,Joseph Alba,6.021537,11,9,4,1985,1997,10912
44921,Itamar Simonson,5.845018,11,17,6,1988,1997,10912
44791,Peter Reingen,6.133626,11,14,3,1977,1996,10912
44851,Deborah John,6.341306,11,10,3,1986,1997,10912
45018,Alice Isen,6.068188,11,25,4,1983,1997,10912
45319,Alvin Silk,5.82733,11,13,5,1971,1993,10912
45402,Robert Ruekert,5.9989,11,9,5,1984,1995,10912
45442,Prakash Sethi,9.582623,11,10,6,1969,1993,10912
45587,Ram Rao,6.337365,11,12,6,1977,1997,10912
47580,Stanley Zionts,7.023829,11,16,1,1972,1997,10912
47525,Paul Schoemaker,6.703601,11,6,6,1980,1996,10912
46415,Venkatesh Padmanabhan,6.203739,11,12,6,1993,1997,10912
46517,Melanie Wallendorf,6.405279,11,7,6,1980,1994,10912
42793,Albert Bruno,6.433049,11,7,9,1974,1986,10912
42806,Richard Hansen,6.541196,11,7,6,1972,1985,10912
42727,Stephen Mcdaniel,6.421959,11,12,8,1980,1993,10912
42581,Michael Ray,6.249106,11,7,5,1971,1996,10912
42557,Ronald Faber,6.724223,11,12,6,1977,1996,10912
43415,William Cunningham,6.675923,11,9,7,1972,1988,10912
43866,Lawrence Wortzel,7.409586,11,11,8,1966,1997,10912
42431,Anil Menon,6.238108,11,9,6,1986,1997,10912
42455,George Szybillo,6.837595,11,9,5,1973,1995,10912
42404,Linda Golden,6.144074,11,13,9,1974,1997,10912
42382,Alan Resnik,6.827055,11,8,6,1977,1991,10912
42286,John Rossiter,6.763266,11,8,7,1974,1994,10912
42298,Sharon Beatty,6.945651,11,12,5,1986,1996,10912
42141,Robert Smith,6.5708,11,6,5,1976,1995,10912
42114,Bruce Stern,6.8562,11,8,6,1971,1991,10912
42118,Laczniak Russell,6.891577,11,7,4,1988,1996,10912
41699,Van Wood,6.411236,11,12,8,1985,1997,10912
42032,Abhijit Biswas,6.658601,11,12,7,1991,1994,10912
41900,Richard Fox,6.470809,11,12,5,1985,1997,10912
41042,Adrian Ryans,6.248464,11,6,7,1977,1995,10912
41028,Jan Johanson,7.916139,11,10,7,1976,1997,10912
40931,Alvin Burns,6.616992,11,13,8,1977,1997,10912
40934,Larry Rosenberg,6.38594,11,7,9,1971,1986,10912
40970,Charles Patti,7.045367,11,6,5,1979,1989,10912
40860,Gene Brown,6.507744,11,19,8,1987,1997,10912
41360,James Brown,6.256346,11,10,6,1981,1996,10912
41218,Benson Shapiro,6.850976,11,10,2,1976,1993,10912
41456,Gurumurthy Kalyanaram,5.616992,11,14,5,1990,1997,10912
38834,Frederick Russ,6.568508,11,7,8,1975,1996,10912
38443,Dale Achabal,6.039684,11,12,4,1980,1994,10912
38387,Slocum John,6.592338,11,10,9,1975,1997,10912
