ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
42868,David Reibstein,5.620347,19,24,9,1979,1998,11796
52535,Christopher Bartlett,8.075286,19,4,6,1981,1997,11796
66701,David Schmittlein,5.735057,18,11,7,1980,1998,11796
65984,Wayne Hoyer,5.868842,18,19,8,1982,1998,11796
42337,Donald Lichtenstein,6.263501,18,13,9,1984,1998,11796
43537,Monroe Kent,6.300127,18,18,7,1975,1998,11796
41192,Lynn Kahle,6.663247,18,11,10,1985,1998,11796
41296,Naresh Malhotra,5.552352,18,27,8,1979,1998,11796
41400,Eitan Muller,5.679016,18,22,7,1978,1998,11796
41589,Erin Anderson,5.812632,18,15,9,1986,1997,11796
41609,Lakshman Krishnamurthi,6.017549,18,15,7,1982,1998,11796
39240,Jobber David,7.358541,18,17,8,1979,1998,11796
39433,Rajshekhar Javalgi,6.171259,18,21,10,1987,1998,11796
38720,Del Hawkins,6.676642,18,11,8,1972,1989,11796
37974,Douglas Carroll,6.096651,18,11,6,1978,1997,11796
44769,Richard Petty,7.370919,18,18,4,1983,1996,11796
44738,John Lynch,5.668334,18,34,5,1982,1997,11796
44677,Glen Urban,6.011021,18,17,6,1970,1997,11796
44660,Paul Bloom,6.530139,18,20,8,1973,1998,11796
44625,Robert Blattberg,6.159983,18,16,7,1970,1996,11796
44703,Alice Tybout,5.828401,18,14,3,1974,1997,11796
44910,Rakesh Sarin,6.133107,18,13,4,1979,1997,11796
44812,Eric Johnson,5.590928,18,22,6,1984,1998,11796
44997,Leonard Lodish,5.528698,18,27,7,1978,1996,11796
49287,N Venkatraman,7.069351,18,12,4,1984,1998,11796
49759,Hau Lee,6.549639,18,17,4,1985,1998,11796
45266,Bernard Jaworski,6.061975,17,14,5,1986,1997,11796
45417,Robert Buzzell,5.744552,17,19,7,1965,1995,11796
44595,Gerald Gorn,6.381263,17,15,8,1974,1997,11796
44184,Joel Huber,5.552946,17,24,6,1979,1997,11796
37806,Moskowitz Herbert,6.736752,17,18,3,1972,1993,11796
37825,Bernard Taylor,8.000339,17,12,4,1976,1989,11796
38093,Abba Krieger,6.373548,17,8,9,1985,1998,11796
38687,Richard Durand,6.152776,17,16,8,1975,1988,11796
39138,Diamantopoulos Adamantios,8.272657,17,17,5,1986,1998,11796
39044,Pitt Leyland,6.86952,17,13,8,1985,1998,11796
40038,Valarie Zeithaml,6.074268,17,9,7,1984,1996,11796
39854,Michael Czinkota,6.47537,17,11,7,1979,1997,11796
39864,John Hill,6.63281,17,9,11,1984,1996,11796
41718,Gary Frazier,6.041712,17,15,6,1979,1997,11796
41512,Stephen Hoch,6.103264,17,19,8,1986,1998,11796
42191,Elizabeth Hirschman,6.113098,17,16,7,1978,1998,11796
41228,V Kumar,5.841203,17,15,10,1988,1998,11796
41115,William Pride,6.160661,17,17,9,1977,1995,11796
41082,Manohar Kalwani,5.860958,17,17,6,1977,1998,11796
40848,James Ginter,5.761424,17,17,12,1972,1998,11796
43151,Scott Neslin,6.098177,17,19,8,1983,1998,11796
42486,Gerard Tellis,6.099448,17,13,8,1981,1998,11796
53137,Robert Hayes,6.89699,17,14,3,1974,1998,11796
51563,James Davis,7.466214,17,19,3,1979,1997,11796
56874,Jeff Greenberg,10.427808,17,20,1,1986,1998,11796
56759,Daniel Batson,8.437388,16,39,1,1986,1997,11796
42340,Joel Urbany,5.723272,16,16,7,1983,1998,11796
43142,Robert Shoemaker,5.988554,16,12,8,1975,1996,11796
43774,Roy Howell,5.952098,16,20,8,1979,1996,11796
40801,Souder Wm,6.645019,16,17,3,1976,1998,11796
41066,Rajendra Srivastava,5.5571,16,19,8,1979,1998,11796
41229,Gary Gaeth,5.83103,16,23,9,1984,1998,11796
41246,Emin Babakus,6.348198,16,25,10,1987,1996,11796
42156,Michael Kamins,6.773039,16,12,8,1987,1998,11796
41421,Dennis Gensch,6.308096,16,12,8,1972,1995,11796
39904,Laurence Jacobs,7.125731,16,13,7,1977,1997,11796
40007,Chatrathi Rao,6.393895,16,21,11,1974,1997,11796
39213,James Hulbert,6.013988,16,11,9,1971,1992,11796
39299,Vitell Scott,6.507418,16,20,6,1991,1998,11796
39694,Leckenby John,6.616532,16,17,4,1973,1998,11796
38669,Hiram Barksdale,6.395082,16,18,8,1971,1997,11796
38578,Pradeep Chintagunta,5.845273,16,20,8,1991,1998,11796
38568,Ronald Anderson,6.234506,16,10,9,1977,1993,11796
38708,John Mowen,6.11844,16,19,9,1980,1997,11796
38077,Ian Mitroff,8.063501,16,6,5,1973,1984,11796
37986,Robert Winkler,6.192623,16,22,2,1972,1993,11796
37731,Mabert Vincent,7.917507,16,17,4,1972,1998,11796
37649,Michael Hitt,6.804408,16,13,4,1982,1998,11796
44813,Robert Meyer,5.83866,16,25,5,1971,1997,11796
44649,Brian Ratchford,5.986689,16,19,6,1976,1997,11796
44723,Michael Mazis,5.990165,15,18,4,1973,1994,11796
44746,John Payne,5.934294,15,15,4,1978,1998,11796
44933,Robert Wyer,6.39203,15,18,2,1986,1998,11796
44161,Subrata Sen,6.388384,15,13,8,1973,1997,11796
45868,Rajiv Lal,6.065621,15,13,6,1984,1998,11796
49857,Will Mitchell,8.022721,15,19,5,1986,1998,11796
37681,Joel Steckel,5.441797,15,33,8,1985,1997,11796
38042,Dalton Dan,8.422975,15,8,4,1979,1998,11796
38122,Albert Page,6.326409,15,12,7,1971,1996,11796
38306,Albert Wildt,5.931157,15,16,10,1968,1996,11796
39639,Schul Patrick,6.384061,15,16,8,1978,1998,11796
39992,Elko Kleinschmidt,6.963289,15,5,5,1985,1995,11796
39936,Gene Laczniak,6.404239,15,9,8,1977,1997,11796
39871,Jule Gassenheimer,6.283764,15,16,8,1987,1998,11796
39894,Grove Stephen,6.885799,15,13,9,1991,1997,11796
40200,John Tanner,6.43493,15,19,5,1986,1996,11796
41476,Wilton Anderson,6.244595,15,11,9,1972,1996,11796
41436,Sh Peter,6.314116,15,17,5,1982,1998,11796
41506,William Cron,5.857566,15,15,8,1979,1998,11796
41551,Sunil Gupta,5.435693,15,35,6,1988,1998,11796
41724,James Gentry,6.674607,15,21,10,1975,1997,11796
41623,David Montgomery,5.789317,15,18,8,1970,1998,11796
42169,Fred Reynolds,6.346502,15,9,6,1971,1991,11796
41853,John Burnett,6.036964,15,13,10,1979,1996,11796
41148,James Anderson,7.175413,15,7,8,1980,1998,11796
40710,Joseph Hair,6.512929,15,22,9,1976,1997,11796
40916,Gerald Zaltman,6.268842,15,8,4,1974,1995,11796
43216,Philip Kotler,6.484357,15,14,7,1969,1996,11796
42487,Doyle Weiss,6.317761,15,9,4,1970,1995,11796
42866,Frank Ronald,6.125137,15,13,2,1964,1979,11796
51000,Tory Higgins,7.473505,15,20,2,1986,1998,11796
50935,Gilbert Daniel,9.49682,15,18,1,1986,1998,11796
70534,Carlson Les,6.591013,15,13,6,1989,1998,11796
66586,Douglas Susan,6.136922,14,12,5,1967,1997,11796
52089,Edward Lawler,9.891309,14,13,5,1971,1998,11796
56707,Oliver John,9.987876,14,19,1,1986,1998,11796
56491,Dunning David,8.020517,14,15,1,1989,1998,11796
57295,Daniel Wegner,9.022212,14,20,1,1987,1996,11796
57326,Swann William,10.349978,14,15,1,1987,1998,11796
42975,James Maclachlan,6.152183,14,13,4,1978,1996,11796
42376,Naveen Donthu,6.039932,14,12,10,1986,1998,11796
42268,Melvin Crask,6.369563,14,10,7,1977,1995,11796
40675,Jeen Lim,6.501229,14,13,7,1984,1998,11796
41254,Hans Baumgartner,6.108944,14,11,7,1989,1998,11796
41257,Edward Russo,5.955065,14,15,10,1975,1998,11796
41294,Michael Johnson,5.9649,14,15,6,1987,1996,11796
41314,Venkatram Ramaswamy,5.647053,14,31,8,1990,1998,11796
41343,Dipak Jain,6.021195,14,11,7,1989,1998,11796
41962,Saeed Saimee,6.515557,14,12,6,1974,1998,11796
42135,Randall Rose,6.095294,14,13,7,1990,1998,11796
42140,Ronald Hill,6.521407,14,21,6,1989,1998,11796
41631,Dan Horsky,6.088512,14,16,5,1978,1996,11796
41601,Johny Johansson,6.302755,14,14,8,1976,1994,11796
40223,Roger Dickinson,6.169563,14,17,10,1982,1998,11796
40538,David Wilson,6.625349,14,14,7,1972,1997,11796
40420,Arun Sharma,6.283086,14,10,7,1990,1997,11796
39807,Bodo Schlegelmilch,9.270368,14,15,5,1986,1998,11796
39333,Saunders John,7.808308,14,8,10,1985,1998,11796
39037,Alladi Venkatesh,7.065366,14,8,9,1976,1995,11796
38966,Raymond Laforge,6.186011,14,16,9,1982,1996,11796
38449,Parker Lessig,6.535396,14,10,6,1971,1987,11796
38746,Richard Hise,6.67732,14,12,9,1976,1994,11796
38653,John Stanton,7.510131,14,10,7,1974,1998,11796
38625,John Ivancevich,6.906824,14,9,8,1970,1987,11796
38162,Franklin Acito,5.762102,14,16,7,1979,1997,11796
37636,William King,8.452649,14,13,4,1973,1997,11796
37527,William Berry,7.402967,14,16,2,1972,1997,11796
49736,Chan Kim,7.249512,14,4,5,1988,1998,11796
47558,Donald Hambrick,7.305637,14,5,5,1980,1995,11796
48785,Amnon Rapoport,7.56278,14,16,4,1984,1998,11796
44040,Alan Sawyer,5.411954,14,27,7,1971,1998,11796
44817,Irwin Levin,5.94735,14,32,4,1983,1998,11796
44801,Michael Houston,6.22128,14,11,4,1972,1998,11796
44641,Bobby Calder,6.241373,14,12,5,1977,1998,11796
45424,Andris Zoltners,5.958796,14,15,4,1976,1994,11796
45250,George John,6.369393,13,12,5,1982,1997,11796
45248,John Nevin,6.261636,13,10,5,1974,1996,11796
45020,William Boulding,5.902501,13,15,5,1988,1997,11796
44770,John Cacioppo,7.897414,13,19,3,1983,1998,11796
43981,Frank Kardes,6.111742,13,17,6,1986,1998,11796
43944,Arthur Brief,6.496905,13,11,6,1975,1995,11796
43898,James Taylor,6.512929,13,11,5,1966,1994,11796
45447,William Massy,6.498601,13,9,3,1964,1979,11796
48209,Joseph Thomas,6.888172,13,17,2,1977,1998,11796
47993,Awi Federgruen,10.430945,13,11,1,1980,1997,11796
37747,Cynthia Fraser,5.97075,13,10,8,1982,1991,11796
38127,Fred Glover,7.676473,13,17,2,1972,1998,11796
38018,William James,6.071216,13,14,7,1981,1997,11796
37788,Charles Judd,9.371682,13,14,3,1987,1997,11796
38545,Thomas Bonoma,6.710555,13,7,7,1977,1989,11796
38802,Larry Cummings,7.542602,13,16,5,1976,1998,11796
38739,Gabriel Bitran,7.346757,13,13,3,1977,1997,11796
38387,Slocum John,6.60958,13,12,10,1975,1998,11796
38305,Terry Connolly,7.192454,13,15,4,1977,1997,11796
38347,Thomas Morton,7.093938,13,16,2,1974,1998,11796
39360,Moncrief William,6.339805,13,23,6,1985,1996,11796
40435,Jeffrey Sager,6.332513,13,12,4,1982,1998,11796
40433,John Mentzer,6.580584,13,13,4,1980,1998,11796
40479,Scott Armstrong,6.817888,13,11,7,1970,1996,11796
40594,David Rink,6.791267,13,10,8,1978,1992,11796
40576,Kenneth Teas,6.993895,13,11,8,1979,1997,11796
40268,Peter Banting,7.971174,13,10,2,1973,1995,11796
40335,Earl Honeycutt,6.555743,13,16,5,1989,1998,11796
41600,Robert Jacobson,6.188469,13,8,6,1981,1997,11796
42133,Miniard Paul,6.138872,13,14,6,1978,1998,11796
42037,Michael Solomon,6.924629,13,11,5,1985,1996,11796
42045,Debra Scammon,7.285968,13,9,4,1981,1996,11796
41323,Piet Abeele,6.292072,13,19,8,1980,1997,11796
41239,Arvind Rangaswamy,5.514455,13,23,6,1986,1997,11796
41177,P Raj,6.687918,13,9,8,1985,1997,11796
41094,Daniel Smith,6.633573,13,10,9,1987,1996,11796
40738,Thomas Wotruba,6.301144,13,15,4,1976,1996,11796
40918,James Wilcox,6.337939,13,15,8,1974,1997,11796
40931,Alvin Burns,6.451971,13,14,9,1977,1998,11796
41014,Ajay Kohli,6.148707,13,12,7,1986,1998,11796
42272,Chris Allen,5.996354,13,14,6,1980,1996,11796
42221,Dean Krugman,6.183298,13,13,3,1978,1998,11796
42343,Mary Gilly,6.451038,13,11,9,1982,1998,11796
42334,Rajeev Batra,5.969393,13,13,6,1986,1995,11796
42346,Ben Enis,6.541585,13,14,7,1969,1987,11796
42465,Eric Reidenbach,6.402797,13,13,7,1981,1996,11796
42865,Arun Jain,5.855955,13,12,6,1972,1994,11796
42596,Douglas Stayman,6.05994,13,10,5,1986,1994,11796
42701,Assael Henry,6.59966,13,9,6,1972,1996,11796
43673,Thomas Kinnear,6.295294,13,11,6,1973,1988,11796
43493,Babin Barry,6.794913,13,7,6,1991,1998,11796
56605,Park Bernadette,8.514963,13,11,1,1986,1997,11796
56617,David Kenny,6.930394,13,22,2,1986,1997,11796
56729,Baumeister Roy,8.40178,13,20,1,1986,1998,11796
55228,Taylor Shirley,6.912929,13,14,4,1986,1998,11796
50769,Edwin Locke,8.369478,13,18,2,1980,1998,11796
65755,Hanssens Dominique,6.269944,13,17,6,1980,1998,11796
68135,Wellington Fred,7.824925,13,4,3,1984,1998,11796
50926,Ilgen Daniel,7.875879,12,16,2,1974,1998,11796
51061,Neal Schmitt,9.400423,12,14,2,1976,1996,11796
55265,Shelly Chaiken,7.300296,12,17,2,1987,1998,11796
57559,David Funder,8.196184,12,8,1,1986,1998,11796
43489,Mark Johnston,6.136668,12,16,4,1987,1997,11796
43655,Marvin Goldberg,6.69114,12,8,4,1970,1997,11796
43273,John Howard,6.490122,12,9,9,1971,1988,11796
43158,Ronald Bush,6.790419,12,10,6,1974,1993,11796
42626,Michael Etzel,6.317337,12,9,8,1972,1986,11796
42861,Terry Childers,6.085714,12,13,6,1979,1996,11796
42411,William Motes,6.871131,12,9,7,1979,1995,11796
42414,Michael Etgar,6.119881,12,8,7,1976,1983,11796
42402,Surendra Singh,6.594658,12,9,6,1983,1996,11796
42286,John Rossiter,6.7493,12,9,8,1974,1998,11796
42298,Sharon Beatty,6.793726,12,13,5,1986,1998,11796
40860,Gene Brown,6.519542,12,21,8,1987,1998,11796
40718,Patrick Kelly,6.904959,12,12,7,1975,1998,11796
40794,Luis Dominguez,6.621534,12,8,7,1971,1997,11796
40669,Kasturi Rangan,6.120474,12,18,7,1986,1997,11796
40671,Elizabeth Wilson,6.420178,12,9,6,1985,1997,11796
40610,Tony Henthorne,7.346078,12,8,6,1992,1998,11796
41057,Jon Hawes,6.452564,12,13,6,1984,1996,11796
41127,Pradeep Korgaonkar,6.795167,12,10,6,1980,1997,11796
41350,Currim Imran,5.961678,12,12,8,1981,1994,11796
41371,Thomas Reynolds,6.596693,12,9,6,1980,1995,11796
42118,Laczniak Russell,6.911996,12,8,4,1988,1998,11796
42141,Robert Smith,6.579652,12,7,5,1976,1998,11796
41900,Richard Fox,6.441966,12,12,5,1985,1998,11796
40285,William Rudelius,6.387452,12,16,8,1977,1997,11796
40518,John Ford,6.530224,12,15,9,1985,1998,11796
40419,James Wills,6.828486,12,10,5,1977,1997,11796
40413,Benedetto Di,6.702077,12,10,7,1987,1998,11796
39897,Kangun Norman,6.827214,12,11,7,1975,1997,11796
39899,Weeks William,6.403136,12,10,6,1987,1997,11796
39928,Ronald Michaels,6.015599,12,12,8,1981,1996,11796
40179,James Narus,7.984993,12,5,6,1984,1998,11796
39495,Constantine Katsikeas,7.200508,12,11,6,1991,1998,11796
39726,Laroche Michel,6.773039,12,14,8,1980,1998,11796
39656,Goldsmith Ronald,7.007884,12,13,6,1987,1998,11796
39304,Kelley Scott,6.595421,12,12,6,1989,1998,11796
39160,Linda Price,6.716405,12,11,7,1987,1995,11796
39036,Kjell Gronhaug,6.819075,12,10,5,1978,1993,11796
38376,B Wilkinson,6.971598,12,11,8,1973,1995,11796
38443,Dale Achabal,6.062484,12,12,5,1980,1998,11796
38493,John Hershey,7.038575,12,12,5,1971,1996,11796
38834,Frederick Russ,6.601271,12,8,8,1975,1998,11796
38567,Jack Engledow,6.652479,12,5,8,1977,1986,11796
38129,Auken Van,6.926155,12,7,4,1978,1998,11796
38160,Philippe Cattin,6.00568,12,11,5,1976,1989,11796
37465,Abraham Charnes,6.974226,12,18,4,1972,1992,11796
47823,Tushman Michael,7.342009,12,10,5,1979,1996,11796
50122,Marcel Corstjens,7.463077,12,7,7,1979,1990,11796
43967,Neil Ford,6.49309,12,9,4,1970,1996,11796
44160,Chakravarthi Narasimhan,6.341415,12,12,5,1983,1998,11796
44434,Edgar Pessemier,5.891394,12,14,5,1967,1987,11796
44758,Dipankar Chakravarti,5.610343,12,21,6,1979,1993,11796
44650,John Mccann,6.021704,12,15,7,1977,1991,11796
44851,Deborah John,6.376769,12,11,3,1986,1998,11796
44878,Mita Sujan,6.307418,12,8,6,1986,1997,11796
44936,Levy Meyers,6.693938,12,4,2,1989,1997,11796
44921,Itamar Simonson,5.82713,11,17,6,1988,1997,11796
44886,Joseph Alba,5.974141,11,9,4,1985,1997,11796
44674,William Wilkie,5.912081,11,12,4,1973,1998,11796
44739,Leigh Mcalister,5.783128,11,11,4,1982,1998,11796
44791,Peter Reingen,6.106824,11,14,3,1977,1996,11796
45018,Alice Isen,6.045103,11,25,4,1983,1997,11796
45031,John Little,5.629334,11,18,8,1976,1998,11796
45129,Randolph Bucklin,5.875964,11,9,4,1989,1998,11796
45251,Charles Ingene,6.358033,11,6,6,1980,1998,11796
45402,Robert Ruekert,5.992878,11,9,5,1984,1995,11796
45319,Alvin Silk,5.796015,11,13,5,1971,1993,11796
44270,Gregory Gundlach,6.14345,11,10,5,1992,1998,11796
44272,Patrick Murphy,6.410343,11,12,6,1978,1998,11796
43922,Bernd Schmitt,6.721831,11,9,8,1988,1998,11796
43866,Lawrence Wortzel,7.357185,11,11,8,1966,1997,11796
43872,Brian Toyne,6.848325,11,14,3,1977,1998,11796
45442,Prakash Sethi,9.521407,11,10,6,1969,1993,11796
45587,Ram Rao,6.35693,11,12,6,1977,1997,11796
46118,Eitan Gerstner,6.850614,11,5,5,1986,1998,11796
46415,Venkatesh Padmanabhan,6.210004,11,12,6,1993,1997,11796
46517,Melanie Wallendorf,6.332768,11,7,6,1980,1994,11796
50702,Robert Pritchard,7.594658,11,12,1,1973,1991,11796
50645,Bruce Buchanan,6.274777,11,10,5,1985,1995,11796
50306,David Budescu,7.684188,11,11,2,1983,1998,11796
48002,Cynthia Montgomery,6.952267,11,7,4,1981,1998,11796
47580,Stanley Zionts,6.963035,11,16,1,1972,1997,11796
47525,Paul Schoemaker,6.650445,11,6,6,1980,1996,11796
48756,David Schkade,5.855023,11,19,4,1983,1997,11796
48782,John Mcclain,6.445188,11,16,2,1975,1998,11796
37466,William Cooper,6.974311,11,17,4,1973,1992,11796
37429,Antonie Stam,6.270029,11,12,4,1988,1998,11796
