ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
65933,Bradlow Eric,4.978995,27,57,7,1999,2009,23091
65756,Dekimpe Marnik,5.378172,26,35,10,1991,2008,23091
66586,Douglas Susan,5.683802,26,16,7,1967,2009,23091
71246,Ewing Mike,5.982676,26,29,9,1999,2009,23091
41550,Carl Mela,4.908358,26,52,8,1995,2009,23091
44649,Brian Ratchford,5.276786,26,34,9,1976,2009,23091
56491,Dunning David,5.489086,26,37,4,1989,2009,23091
53272,Davenport Thomas,5.665872,26,34,3,1989,2009,23091
48785,Amnon Rapoport,5.384148,26,40,6,1984,2006,23091
41496,Mark Parry,5.57016,26,9,10,1990,2009,23091
41518,Russell Belk,5.550714,26,28,7,1980,2008,23091
40382,Karande Kiran,5.55851,26,31,13,1991,2008,23091
39439,Ugur Yavas,5.797011,26,22,10,1977,2008,23091
45906,Chris Janiszewski,5.03404,26,39,5,1989,2009,23091
44746,John Payne,5.281983,26,16,7,1978,2008,23091
44660,Paul Bloom,5.494846,26,32,11,1973,2009,23091
42081,Deborah Macinnis,5.385188,26,26,9,1986,2008,23091
43493,Babin Barry,5.874621,26,23,7,1991,2009,23091
45706,Hua Teck,5.190688,25,48,5,1996,2008,23091
39170,Verhoef Peter,5.126548,25,37,9,2000,2009,23091
39240,Jobber David,6.526894,25,22,9,1979,2004,23091
39572,Wetzels Martin,6.523386,25,18,11,1996,2009,23091
41294,Michael Johnson,5.31741,25,25,8,1987,2006,23091
41254,Hans Baumgartner,5.325552,25,22,10,1989,2008,23091
41246,Emin Babakus,5.613902,25,34,12,1987,2008,23091
42337,Donald Lichtenstein,5.156647,25,33,10,1984,2008,23091
42597,Richard Oliver,5.130402,25,22,10,1977,2006,23091
42589,David Tse,5.500433,25,31,7,1988,2008,23091
66204,Frances Mary,5.124252,25,29,8,1996,2009,23091
49857,Will Mitchell,6.46964,25,27,5,1986,2009,23091
56707,Oliver John,6.769597,25,37,1,1986,2009,23091
43973,Ravi Dhar,5.203074,25,23,9,1992,2009,23091
44933,Robert Wyer,5.697964,25,32,4,1986,2008,23091
44949,Jeffrey Inman,5.076916,25,33,7,1990,2008,23091
42868,David Reibstein,5.032265,25,33,12,1979,2009,23091
43981,Frank Kardes,5.044174,25,42,7,1986,2007,23091
41724,James Gentry,5.897184,25,34,13,1975,2009,23091
42032,Abhijit Biswas,5.354828,25,27,9,1991,2009,23091
39670,Doyle Peter,6.068124,25,17,12,1975,2006,23091
40311,Steven Skinner,5.557297,25,20,8,1980,2009,23091
40244,James Lumpkin,5.967475,25,18,9,1982,1998,23091
40453,Paul Herbig,6.079644,25,18,5,1990,1997,23091
39350,David Shipley,6.402598,25,22,9,1985,2001,23091
40038,Valarie Zeithaml,5.176353,25,18,11,1984,2006,23091
37788,Charles Judd,6.790385,25,30,3,1987,2009,23091
39110,Stanley Slater,5.914508,24,11,9,1989,2007,23091
41133,Noel Capon,5.44686,24,15,9,1972,1996,23091
41239,Arvind Rangaswamy,4.919402,24,45,7,1986,2008,23091
41350,Currim Imran,5.34582,24,24,8,1981,2008,23091
39612,George Avlonitis,6.58731,24,17,8,1982,2008,23091
41809,Peter Buckley,5.856084,24,25,3,1975,2009,23091
45751,John Zhang,5.109398,24,42,5,1995,2009,23091
47634,Neale Margaret,6.007189,24,25,2,1985,2008,23091
41436,Sh Peter,5.622693,24,24,7,1982,2009,23091
41360,James Brown,5.474577,24,22,10,1981,2009,23091
41343,Dipak Jain,5.488349,24,17,7,1989,2008,23091
41345,Wansink Brian,5.230879,24,28,11,1992,2008,23091
40200,John Tanner,5.423343,24,35,9,1986,2008,23091
40426,Thomas Barry,5.408878,24,23,8,1973,2006,23091
40433,John Mentzer,5.737592,24,28,6,1980,2009,23091
40469,Michael Latour,5.826634,24,24,10,1988,2003,23091
39496,Nigel Piercy,6.080597,24,14,9,1982,2009,23091
39299,Vitell Scott,5.740796,24,30,8,1991,2007,23091
45800,Peter Fader,5.205673,24,23,8,1986,2009,23091
45892,Shelby Mcintyre,5.627371,24,21,8,1977,2008,23091
44068,Grewal Rajdeep,5.183802,24,33,11,1998,2008,23091
42190,George Moschis,5.918406,24,16,11,1977,2008,23091
44677,Glen Urban,5.372672,24,22,7,1970,2009,23091
44703,Alice Tybout,5.283369,24,21,6,1974,2008,23091
44813,Robert Meyer,5.054915,24,58,5,1971,2008,23091
51505,Leigh Thompson,5.635729,24,31,4,1987,2007,23091
52535,Christopher Bartlett,6.802338,23,5,6,1981,2003,23091
49736,Chan Kim,6.713035,23,4,6,1988,2005,23091
50671,Frank Yates,6.648289,23,28,1,1975,2003,23091
57295,Daniel Wegner,7.028886,23,32,1,1987,2009,23091
44795,Allan Shocker,4.99974,23,37,8,1973,2004,23091
44886,Joseph Alba,4.948202,23,36,6,1985,2007,23091
40075,Raaij Van,6.05223,23,13,7,1981,1998,23091
38161,Richard Olshavsky,5.620528,23,23,9,1972,1997,23091
41237,Shankar Venkatesh,5.070766,23,43,11,1996,2009,23091
41086,Darrel Muehling,5.754958,23,17,9,1983,2007,23091
41512,Stephen Hoch,5.370333,23,25,8,1986,2005,23091
41486,Hubert Gatignon,5.336379,23,20,9,1984,2005,23091
42340,Joel Urbany,5.104027,23,24,10,1983,2008,23091
42496,Robert Leone,5.224382,23,21,9,1980,2007,23091
67591,Tomas M,5.562581,23,38,9,1998,2008,23091
62737,Dennis Pitta,6.39294,23,24,3,1990,2008,23091
50935,Gilbert Daniel,6.326678,23,29,2,1986,2008,23091
55228,Taylor Shirley,6.122217,23,29,6,1986,2008,23091
45100,Birger Wernerfelt,5.285578,23,17,6,1985,2000,23091
43822,Aradhna Krishna,5.094456,23,41,9,1989,2008,23091
42861,Terry Childers,5.495885,23,20,10,1979,2009,23091
42893,Christine Moorman,5.244391,23,23,9,1988,2008,23091
41600,Robert Jacobson,5.624079,23,14,8,1981,2008,23091
41539,Abbie Griffin,5.34673,23,32,10,1991,2009,23091
41014,Ajay Kohli,5.414854,23,23,11,1986,2009,23091
40620,Fred Morgan,6.208878,23,17,9,1979,1999,23091
39261,Shoham Aviv,5.759809,23,20,7,1995,2008,23091
39993,Robert Cooper,5.836336,23,10,7,1977,1999,23091
39818,Zou Shaoming,5.710307,23,26,9,1993,2009,23091
38375,Barry Mason,5.9165,23,25,10,1975,1995,23091
67178,David Bell,5.074144,23,44,10,1975,2009,23091
60836,Birkinshaw Julian,6.288393,23,27,6,1995,2009,23091
66701,David Schmittlein,5.17553,22,15,8,1980,2003,23091
37530,Gregory Northcraft,6.384322,22,17,3,1984,2008,23091
39894,Grove Stephen,6.075357,22,19,9,1991,2007,23091
39333,Saunders John,6.486227,22,14,11,1985,2005,23091
39160,Linda Price,5.76388,22,15,12,1987,2009,23091
41257,Edward Russo,4.998614,22,46,11,1975,2008,23091
41657,Pascale Quester,6.445734,22,23,9,1997,2007,23091
42133,Miniard Paul,5.565656,22,18,9,1978,2006,23091
48102,Robert Kaplan,8.277869,22,8,4,1979,2008,23091
56843,Holmes John,6.560112,22,34,1,1986,2009,23091
50974,Lee Beach,5.855695,22,30,2,1976,1999,23091
49287,N Venkatraman,6.275054,22,17,5,1984,2006,23091
52815,Paul Beamish,6.340753,22,23,4,1987,2009,23091
52904,Scott Shane,5.900822,22,25,6,1996,2008,23091
41178,David Wilemon,6.149501,22,15,7,1970,2002,23091
40659,Marvin Jolson,5.682026,22,19,9,1971,1997,23091
38669,Hiram Barksdale,5.801212,22,23,8,1971,2006,23091
39304,Kelley Scott,6.02932,22,20,9,1989,2009,23091
44997,Leonard Lodish,5.001472,22,36,10,1978,2009,23091
45154,Mittal Vikas,5.409831,22,28,9,1998,2009,23091
44595,Gerald Gorn,5.502165,22,21,9,1974,2008,23091
42140,Ronald Hill,5.988479,22,29,9,1989,2008,23091
46415,Venkatesh Padmanabhan,5.501385,22,23,7,1993,2009,23091
46059,Duncan Simester,5.323473,21,19,6,1994,2009,23091
46118,Eitan Gerstner,5.616673,21,16,6,1986,2009,23091
43274,David Ricks,5.91165,21,19,5,1971,1994,23091
45020,William Boulding,5.252273,21,19,7,1988,2009,23091
39190,Gordon Greenley,5.905326,21,20,6,1983,2008,23091
39213,James Hulbert,5.358077,21,14,12,1971,2003,23091
39882,Daniel Bello,5.505283,21,24,9,1983,2009,23091
37986,Robert Winkler,5.607492,21,28,2,1972,2009,23091
38185,Mitchell Terence,6.654395,21,13,3,1976,2002,23091
40352,Johnson Jean,5.56388,21,29,9,1990,2008,23091
41062,Robert Hite,6.411823,21,9,9,1985,1992,23091
42365,Rose Gregory,5.796405,21,22,9,1994,2009,23091
41387,Amitava Chattopadhyay,5.058986,21,40,9,1985,2009,23091
41546,Kevin Keller,5.149415,21,28,14,1987,2008,23091
51532,Diederik Stapel,6.323646,21,15,2,1996,2008,23091
51998,Arie Kruglanski,5.501472,21,31,4,1987,2007,23091
70534,Carlson Les,5.73443,21,18,8,1989,2008,23091
47558,Donald Hambrick,6.604634,21,15,5,1980,2007,23091
52021,Dale Griffin,5.769077,21,25,5,1990,2008,23091
48461,Jagmohan Raju,5.264183,21,23,6,1990,2009,23091
57326,Swann William,6.489216,21,25,2,1987,2009,23091
56675,Miller Dale,6.081896,21,24,3,1987,2009,23091
56633,Russell Spears,5.979255,21,33,2,1986,2008,23091
43805,Louis Stern,5.457644,21,21,5,1971,2001,23091
44817,Irwin Levin,5.152793,21,48,4,1983,2007,23091
44599,John Summers,5.690255,21,16,5,1970,2002,23091
44625,Robert Blattberg,5.416543,21,21,7,1970,2008,23091
42125,Bettina Cornwell,5.907059,21,28,12,1991,2009,23091
41698,K Sivakumar,5.329276,21,21,10,1995,2008,23091
41609,Lakshman Krishnamurthi,5.381247,21,16,7,1982,2004,23091
41192,Lynn Kahle,5.890255,21,14,11,1985,2009,23091
40991,Rajiv Dant,5.484105,21,16,8,1991,2009,23091
40170,Tomas Hult,5.788869,21,21,11,1995,2004,23091
39177,D'astous Alain,6.527284,21,21,8,1987,2008,23091
39871,Jule Gassenheimer,5.538977,21,23,8,1987,2007,23091
40104,Barry Bayus,5.25747,21,24,11,1985,2007,23091
39420,Paul Patterson,5.801559,21,20,10,1988,2009,23091
37681,Joel Steckel,4.875963,21,50,10,1985,2005,23091
37765,Howard Thomas,6.668384,20,18,7,1971,1996,23091
38568,Ronald Anderson,5.694846,20,15,10,1977,2005,23091
40286,Lawrence Soley,5.649501,20,13,7,1980,1994,23091
41082,Manohar Kalwani,5.312862,20,21,6,1977,2007,23091
41623,David Montgomery,5.352663,20,20,10,1970,2005,23091
41882,Steven Wheelwright,6.236076,20,13,6,1976,1995,23091
41883,Kim Clark,6.872802,20,11,5,1980,2006,23091
42026,Soman Dilip,5.210827,20,30,8,1995,2008,23091
42325,Mackenzie Scott,5.523949,20,30,10,1986,2007,23091
42343,Mary Gilly,5.594369,20,16,11,1982,2009,23091
44910,Rakesh Sarin,5.553529,20,15,4,1979,2005,23091
44040,Alan Sawyer,4.804071,20,44,10,1971,2009,23091
43229,Gavan Fitzsimons,5.109701,20,28,9,1995,2008,23091
45250,George John,5.60524,20,19,5,1982,2008,23091
45266,Bernard Jaworski,5.449112,20,16,7,1986,2004,23091
45821,Robert Cialdini,6.115634,20,30,4,1980,2009,23091
56750,Andrew Elliot,6.754958,20,20,1,1993,2008,23091
56499,Sedikides Constantine,6.353139,20,39,1,1989,2008,23091
56915,Jeffry Simpson,7.442875,20,31,1,1990,2009,23091
67945,Lemon Katherine,5.059679,20,26,12,1993,2009,23091
65079,Gilovich Thomas,6.307232,20,15,1,1988,2008,23091
67886,Bronnenberg Bart,5.0699,20,39,7,1996,2009,23091
56837,Trope Yaacov,5.269727,20,33,2,1987,2006,23091
41552,Kamel Jedidi,5.121784,20,30,9,1991,2008,23091
41538,Erik Hultink,5.769207,20,14,4,1995,2009,23091
39656,Goldsmith Ronald,6.137332,20,18,7,1987,2008,23091
40801,Souder Wm,5.566002,20,22,4,1976,2001,23091
39807,Bodo Schlegelmilch,5.987873,20,23,7,1986,2007,23091
39992,Elko Kleinschmidt,6.364443,20,12,5,1985,2007,23091
45397,Dutta Shantanu,5.524079,20,23,8,1992,2009,23091
44936,Levy Meyers,5.99935,20,8,4,1989,2009,23091
44160,Chakravarthi Narasimhan,5.337938,20,30,8,1983,2008,23091
44270,Gregory Gundlach,5.430359,20,18,7,1992,2006,23091
43541,Sprott David,5.812862,20,14,9,1998,2009,23091
43560,Eli Jones,5.350671,20,30,5,1996,2008,23091
43542,Miyazaki Anthony,5.619185,19,18,9,1998,2009,23091
42146,Abernethy Avery,6.131052,19,13,6,1986,2007,23091
42132,Manning Kenneth,5.832568,19,11,8,1993,2009,23091
42156,Michael Kamins,5.546946,19,19,10,1987,2006,23091
42045,Debra Scammon,6.602381,19,16,4,1981,2008,23091
44973,Ruth Bolton,5.199263,19,23,9,1986,2008,23091
44770,John Cacioppo,5.955868,19,26,3,1983,2006,23091
44998,William Ross,5.374404,19,16,8,1991,2009,23091
46566,Hans Philip,5.65721,19,24,10,1999,2009,23091
45424,Andris Zoltners,5.307449,19,19,6,1976,2008,23091
39823,Herrmann Andreas,5.278518,19,24,11,1995,2009,23091
39900,Joseph Sirgy,5.44097,19,24,6,1982,2009,23091
39864,John Hill,6.024252,19,12,11,1984,2000,23091
38209,Anthony Pecotich,5.994889,19,22,13,1981,2007,23091
40819,Menguc Bulent,6.483759,19,11,8,2000,2008,23091
41094,Daniel Smith,5.868601,19,15,11,1987,2007,23091
41229,Gary Gaeth,5.177825,19,27,9,1984,2002,23091
40435,Jeffrey Sager,5.522563,19,19,6,1982,2008,23091
42398,Myron Gable,6.347986,19,19,6,1974,1996,23091
42313,Peracchio Laura,5.90459,19,10,6,1992,2008,23091
41495,Kusum Ailawadi,5.270073,19,20,6,1992,2009,23091
42600,Jerome Kernan,5.625378,19,15,8,1972,1995,23091
56605,Park Bernadette,7.079471,19,15,2,1986,2007,23091
51563,James Davis,5.860675,19,23,5,1979,2007,23091
50797,Van Eric,5.875617,19,22,3,1992,2009,23091
74066,Drèze Xavier,5.062451,19,38,10,1994,2009,23091
56759,Daniel Batson,7.36336,19,48,1,1986,2007,23091
50306,David Budescu,5.872585,19,20,4,1983,2009,23091
45911,Rossi Peter,5.493027,19,30,4,1991,2009,23091
45024,Vicki Morwitz,5.114508,19,23,6,1992,2009,23091
47993,Awi Federgruen,6.859506,19,15,1,1980,2009,23091
42161,Craig Andrews,5.635816,19,19,8,1987,2009,23091
42208,George Franke,5.661281,19,23,8,1982,2009,23091
44984,Akshay Rao,5.566825,19,18,9,1989,2009,23091
44641,Bobby Calder,5.643785,19,16,8,1977,2007,23091
44674,William Wilkie,5.413945,19,16,5,1973,2007,23091
42334,Rajeev Batra,5.258077,19,19,11,1986,2006,23091
39659,Jagdip Singh,5.58718,19,27,8,1990,2008,23091
39628,Morgan Neil,5.553009,19,16,10,1991,2009,23091
41631,Dan Horsky,5.307708,19,42,6,1978,2008,23091
41431,Rohit Deshpande,5.415764,19,18,10,1982,2007,23091
41173,Warren French,5.659246,19,21,11,1972,1997,23091
41314,Venkatram Ramaswamy,5.133347,19,36,10,1990,2003,23091
40229,James Barnes,5.522217,19,32,11,1980,1998,23091
40538,David Wilson,5.861455,19,19,9,1972,2008,23091
37731,Mabert Vincent,7.06427,19,18,4,1972,2002,23091
37806,Moskowitz Herbert,6.000433,19,22,3,1972,2005,23091
37941,Hu Michael,5.891338,19,19,10,1987,2006,23091
39854,Michael Czinkota,5.89359,19,11,7,1979,2003,23091
39344,Abratt Russell,6.258336,19,20,6,1985,2008,23091
38999,Lemmink Jos,6.453616,19,18,9,1989,2008,23091
38966,Raymond Laforge,5.393893,18,22,9,1982,2007,23091
39368,Harris Lloyd,7.047163,18,9,7,1999,2008,23091
39904,Laurence Jacobs,6.348289,18,16,8,1977,2003,23091
39913,Roderick Brodie,5.384365,18,26,10,1984,2009,23091
38305,Terry Connolly,6.113165,18,17,4,1977,2009,23091
37974,Douglas Carroll,5.644564,18,11,6,1978,1997,23091
41148,James Anderson,6.418276,18,10,9,1980,2006,23091
40916,Gerald Zaltman,5.619705,18,11,6,1974,2008,23091
41506,William Cron,5.247379,18,22,10,1979,2009,23091
41718,Gary Frazier,5.502338,18,16,6,1979,2001,23091
42118,Laczniak Russell,5.861368,18,17,6,1988,2006,23091
44274,James Kellaris,5.55288,18,20,6,1989,2007,23091
44951,Durairaj Maheswaran,5.818969,18,12,3,1990,2009,23091
44969,Steven Shugan,5.488956,18,17,10,1984,2009,23091
44758,Dipankar Chakravarti,4.956777,18,41,7,1979,2009,23091
44801,Michael Houston,5.580511,18,14,5,1972,2009,23091
42191,Elizabeth Hirschman,5.620268,18,16,8,1978,2000,23091
42286,John Rossiter,6.165136,18,15,8,1974,2008,23091
43706,Brady Michael,5.914811,18,22,8,1997,2009,23091
43774,Roy Howell,5.419922,18,24,8,1979,2009,23091
47823,Tushman Michael,6.147293,18,16,6,1979,2008,23091
46653,Wakefield Kirk,5.44582,18,23,9,1993,2008,23091
45868,Rajiv Lal,5.457644,18,17,7,1984,2004,23091
46119,James Hess,5.089909,18,31,6,1987,2008,23091
46236,Christian Terwiesch,6.049805,18,16,4,1996,2008,23091
51386,Richard Robins,6.672845,18,24,2,1993,2009,23091
56524,Bargh John,5.859896,18,30,2,1986,2004,23091
62178,Paul Webley,6.354915,18,34,1,1986,2009,23091
48814,Danny Miller,6.882893,18,16,7,1978,2009,23091
52089,Edward Lawler,7.211043,18,17,5,1971,2006,23091
53137,Robert Hayes,6.455435,18,14,3,1974,2007,23091
56780,Tom Pyszczynski,7.121264,18,26,1,1986,2008,23091
41087,Lance Brouthers,6.278778,18,10,5,1996,2008,23091
40827,Oded Shenkar,6.580251,18,22,6,1985,2008,23091
38343,Andrew Whinston,5.79948,18,25,6,1975,2009,23091
38093,Abba Krieger,5.698917,18,11,10,1985,2003,23091
38720,Del Hawkins,6.043568,18,11,8,1972,1989,23091
38579,Naufel Vilcassim,5.544478,18,20,9,1987,2008,23091
39005,Anderson Rolph,5.776136,18,14,8,1980,2006,23091
