11109957654765824e-26	11110276236657905e-26	11109090687748244e-26	11109824704080894e-26	11109683771282188e-26	11110012681387792e-26	0.5000000359618911	0.49999996237163485	11110120786587323e-26	11109840533000385e-26	11109670866739372e-26	11109399080035193e-26	11109396441389943e-26	1110896588324375e-25	11110697979675138e-26	11110210816555154e-26	11110235101835975e-26
11110260849774536e-26	11109141274858468e-26	11110137408579247e-26	11110124696991428e-26	11110211824233108e-26	11110326886763279e-26	11110051947260846e-26	11110279839640394e-26	1111042914666527e-25	11110150485356838e-26	11110255378416708e-26	0.9999999982223817	11109571843727684e-26	11110279845944214e-26	1111026782085155e-25	11110370984009432e-26	11109941046409574e-26
11109335225459805e-26	11108898711302359e-26	11106370723878255e-26	11109815646690576e-26	11109786432743334e-26	0.5000000584084445	11109965613314035e-26	11109261394529645e-26	1110952379035399e-25	1111018907438344e-25	11108966851769083e-26	11109770078428695e-26	11109819289994271e-26	11104539287647791e-26	1110944785806264e-25	0.49999993992519537	11110300897077092e-26
0.4999999809099321	11105481558510534e-26	11108116408379639e-26	11109532901945394e-26	11109217657618698e-26	11109696895806128e-26	11110073055865579e-26	11105189012497207e-26	11107205342295947e-26	11109084190221903e-26	11105001492311613e-26	0.5000000174287628	11109053794537551e-26	10618846702886682e-26	11105319344888796e-26	11109508501299411e-26	11109172830597299e-26
0.9999999982229977	1110760097813698e-25	11105341995635542e-26	11110048055165783e-26	11108302484491916e-26	11109311059659741e-26	11110050707632892e-26	11100045484157515e-26	11106412221176946e-26	11108234039763323e-26	11099468472154156e-26	11108475920667937e-26	11108864110119475e-26	11092276579996645e-26	11107508621014105e-26	11109002908501972e-26	11109300543305987e-26
0.9999999982232857	11097889964938552e-26	11106812884643098e-26	11108372695571045e-26	11107235921064092e-26	11108268613620974e-26	11109257568779955e-26	11096466016041715e-26	11109666162922502e-26	11106849702762071e-26	11106712556231426e-26	1110948745960265e-25	11107863473796597e-26	11086928120779729e-26	11092112187884484e-26	11108800503124422e-26	11108716055419713e-26
10812816474423273e-26	11105209317556132e-26	1102269869581237e-25	11108652630991688e-26	11104559892685275e-26	11106485286184978e-26	11108180630843442e-26	11103576116217829e-26	11103206330540415e-26	11109227626032135e-26	11100895703097476e-26	11107628433593224e-26	11108238528499113e-26	0.9999999982269334	11090206420870235e-26	11105567079124189e-26	11109525079823246e-26
11109262284680266e-26	1110915771269953e-25	11107716434032149e-26	0.4999999046178773	0.5000000937156972	11109975828150355e-26	111100385726915e-24	11109783631654621e-26	11110052545490367e-26	11110334206126694e-26	1110969809694725e-25	11109383521468286e-26	11108793792243133e-26	11108999992668494e-26	11109761918038216e-26	11109529362097643e-26	11110076913197097e-26
11106903291605804e-26	11104324848817168e-26	11110049740613014e-26	11108596610880148e-26	11108001958629299e-26	0.9999999982226631	11108634893322935e-26	11109392933464847e-26	11109156232136876e-26	1110852153544074e-25	11108990501778814e-26	11108218225965242e-26	11106939974679837e-26	11108522848696164e-26	11109289496480306e-26	1110972435567224e-25	1110843264356703e-25
11109963469163326e-26	11108256066489921e-26	11109877820130279e-26	11109892150508031e-26	11109525663107775e-26	11109994956884294e-26	11110290105412526e-26	11110138406013586e-26	11110332217236207e-26	11109906532874045e-26	11110549557278937e-26	11109337518991221e-26	11108790635695716e-26	11110013414601232e-26	11110030327029721e-26	11110226275628552e-26	0.9999999982224288
11110082490183403e-26	11110207603686451e-26	11109355204506076e-26	11110156766634309e-26	11109859651754224e-26	11110003658465007e-26	11110489087016014e-26	1111071454958384e-25	11110350788198215e-26	11110216969316292e-26	11109848359505222e-26	11109611299023705e-26	11109508140043549e-26	11109974741422748e-26	0.9999999982223893	11110369872103165e-26	11110317515465353e-26
0.9999999982227779	11106806385529924e-26	11109510680441925e-26	11108249678424867e-26	11107840611266949e-26	11108796139646254e-26	11109640958748187e-26	11104931655762861e-26	1110793260033893e-25	11107254360194378e-26	11107261936108236e-26	11106961702736734e-26	11110529307829468e-26	11100421414735686e-26	11108723201119449e-26	1110790521982756e-25	11109412683900105e-26
11104222133690948e-26	11109953596521488e-26	11104629572813406e-26	11108486515825802e-26	11107742951740106e-26	11109543040217054e-26	11108262510838544e-26	11097621824295833e-26	11108711330964393e-26	1110963028024188e-25	11080065738846691e-26	11104948132465023e-26	11102335660683286e-26	0.9999999982233334	11106561332000124e-26	11094405268452879e-26	11109545668083635e-26
11110090774047156e-26	11109682121191304e-26	1110910590818957e-25	11110436741872604e-26	11110062370620276e-26	11110397164619351e-26	11110680781970055e-26	0.49999999669635015	1111022020802361e-25	11110428432100218e-26	11109841990989486e-26	11109924437819384e-26	11110289655597734e-26	11109906716725282e-26	0.5000000016371301	11110340808405171e-26	11110566269653128e-26
11109676129422002e-26	0.3333331962340847	11109732178784358e-26	11110130792807974e-26	11109568908158009e-26	1110882835229777e-25	0.333333405853555	11110760732012257e-26	11110437379772239e-26	11110008450777558e-26	11110127564182734e-26	11109739231791705e-26	11110337537395489e-26	11108229129402916e-26	0.333333396356979	11110166675533167e-26	11110394740892085e-26
11110369968520145e-26	11109658923870881e-26	1110674749283429e-25	11110204573985359e-26	11109975108536097e-26	11110308134226912e-26	11110214212887265e-26	11109594873433905e-26	11109839878293687e-26	11109692634314107e-26	1110933692947399e-25	11109597029946122e-26	0.9999999982224419	11110185889067736e-26	11109845002147169e-26	11109998708940973e-26	11110236503482955e-26
1110870704437358e-25	11110080348590315e-26	11110585031852965e-26	11110203551075428e-26	11110033849470155e-26	11109508309152715e-26	111103422909401e-24	11110299976036286e-26	11110312279883152e-26	0.4999999834189942	0.5000000149144942	11109689670131827e-26	1111034798450326e-25	11110099438019712e-26	11110506511809524e-26	11110287460238163e-26	11110158833282821e-26
1110891964940086e-25	11109102315868103e-26	11108276535361459e-26	11110188035820454e-26	11109760399409384e-26	11110041762531503e-26	11110380421438494e-26	11109413409867499e-26	11109803175181806e-26	11110283470726451e-26	0.4999998733852317	11109244614188021e-26	11109885677711598e-26	11106942296638999e-26	11109276214186603e-26	11110204830765291e-26	0.5000001249483509
11109990113430518e-26	11108983949344691e-26	11109090691657492e-26	0.9999999982224084	11110112209322404e-26	11110286510778951e-26	11110376670441761e-26	11109804372403805e-26	11110079510539046e-26	11110326140523548e-26	11109506896381925e-26	11109785940850154e-26	1111011065959311e-25	11109933212225007e-26	11109663032510874e-26	11110475248975031e-26	11110592139396918e-26
11104114151049301e-26	11106802115310599e-26	11103433735495326e-26	11108181698359452e-26	1110787503516503e-25	11108846698557466e-26	1110785786137387e-25	11097733347682239e-26	11108494247442264e-26	11105477110601937e-26	11087028854239627e-26	11105232900369027e-26	11107693241449783e-26	0.9999999982232113	11108246023169488e-26	11107252892254921e-26	11104605438938649e-26
11110144498926419e-26	1110919687740908e-25	1110882599154908e-25	1111036134182801e-25	11109991004870064e-26	11110411496847802e-26	11110393635420541e-26	11109580283163395e-26	11109912517071448e-26	0.999999998222419	11109319543067746e-26	11109782715473917e-26	11109863930615688e-26	11110259358530573e-26	11109453726739726e-26	11110177952652073e-26	11110417168119094e-26
0.999999998223825	11092876479164047e-26	11105880739937167e-26	11107476754500784e-26	11105799125031055e-26	11108320816210323e-26	11108354838070499e-26	1108865748708978e-25	11104708326873785e-26	11104840576690635e-26	1110769008922443e-25	11109020110598009e-26	11109023242720892e-26	11070079738141145e-26	11077743921134952e-26	11108002154494085e-26	11109012188457573e-26
11079745108998996e-26	11103995371493053e-26	11097223817988726e-26	11109319696601101e-26	1110781217543467e-25	11108635874406872e-26	11107764111461002e-26	11107768350301243e-26	11107559990589322e-26	11108199842685248e-26	10901944748597711e-26	11106674991610891e-26	11105621451642187e-26	0.9999999982252719	11106408132772924e-26	11106965927452828e-26	11107177954640745e-26
0.4999998403891408	11107986759400224e-26	0.5000001579446632	11108885223473854e-26	11108560614319283e-26	11107598105495485e-26	11109957282587369e-26	1110873885350328e-25	11108351316810013e-26	11108840945226686e-26	11109229285173351e-26	11108797627244421e-26	11110148615946322e-26	11093844143816776e-26	11109272643852309e-26	11109379812319253e-26	11109991243847089e-26
11102874725966374e-26	11105882528476984e-26	11082433243612904e-26	11109158675647558e-26	11106739611803099e-26	1110819143477294e-25	11108717479566122e-26	11105191527092154e-26	11107601435523746e-26	1110943524022489e-25	11103826469696216e-26	11108048439901467e-26	11108780438630639e-26	0.9999999982231613	11100297897979633e-26	1110751052234422e-25	11109189333020576e-26
1110052152215541e-25	11104877614782851e-26	11105869105791061e-26	11108847835874535e-26	11105556609788868e-26	11107011834705466e-26	11108656517269576e-26	11103778449125893e-26	11106992290243945e-26	11109131029209806e-26	11101460415697194e-26	11107408841316952e-26	11108319765492818e-26	0.9999999982230914	11095804364256147e-26	11107723682865863e-26	11108899900297767e-26
0.9999999982249321	11104364474159995e-26	11106645482134588e-26	1110945559380756e-25	11109054871562106e-26	11108802800017382e-26	11109534591409303e-26	11104334365876916e-26	11105670876840672e-26	11108947840011376e-26	11103724123723018e-26	11109170828682691e-26	11109294671357555e-26	10896333242219918e-26	11103491273467046e-26	11108533973928998e-26	11109414157076135e-26
11110071450985856e-26	11108921817989134e-26	11104624059903637e-26	11110054383252784e-26	11109885457376626e-26	0.9999999982224952	11110023560139516e-26	11109292266980321e-26	11109731005358721e-26	11110188956880476e-26	11108900884226979e-26	11109813315067904e-26	11109764988392535e-26	11109534152232273e-26	11109337639526211e-26	11109969471831638e-26	11110368301451857e-26
0.9999999982227461	11107030745067373e-26	11109814386507993e-26	1110813252998298e-25	11108303139607912e-26	11108617773506309e-26	11109807272897917e-26	11106434379917459e-26	11103626240329303e-26	1110776885831117e-25	11107996376768588e-26	11107539867867381e-26	11109616102935015e-26	11104300249256915e-26	11108711218119216e-26	11107998708111477e-26	11109684751896159e-26
11109980156371696e-26	11109015670898603e-26	11109076752653806e-26	1111024496624984e-25	11109736714625e-23	11110292468205283e-26	11110170275175712e-26	11109718745045389e-26	0.9999999982224204	11110203306369106e-26	11109506607282402e-26	11109812561212359e-26	1110996849362333e-25	1110999805342224e-25	11109594407682123e-26	11110204099996313e-26	11110432343643973e-26
11109628545346732e-26	11109168750456274e-26	11105324953943552e-26	11110031862896216e-26	1110982482462563e-25	0.9999999982225025	11110035947659005e-26	11109490955671079e-26	11109681118225861e-26	11109721885911849e-26	11109229771321446e-26	1110906760064809e-25	11109321583174267e-26	11109414892889732e-26	11109617881384043e-26	11110023001891656e-26	11110148535239054e-26
111101601849463e-24	1110899518769624e-25	11108679902408279e-26	11110322397026664e-26	11109865893500586e-26	11110380480902866e-26	11110501402887193e-26	11109886179219804e-26	11110057524832564e-26	11110290391076141e-26	1110952807016759e-25	11109718443511043e-26	11110164980170823e-26	11109825931777536e-26	11109185225677011e-26	0.9999999982224193	11110521805501756e-26
0.9999999982242695	10959164038403169e-26	11109824214314597e-26	11106393477929728e-26	11104866496611211e-26	11106852840792908e-26	11109004911984934e-26	11109241269413168e-26	11107589787174177e-26	11108306282925719e-26	11107702431996553e-26	1110454884906181e-25	11109300644575535e-26	11107269612982652e-26	11107936370781559e-26	11109719111357333e-26	11105365005379238e-26
11110257020506316e-26	11109472997816276e-26	11106950683172542e-26	11110507221443093e-26	0.9999999982224381	11110314763891828e-26	11110224384324445e-26	11109805341890473e-26	1111000406711583e-25	1110993689117396e-25	11109391720499317e-26	11109930131559328e-26	11109352876360265e-26	11110002024939968e-26	11109790245479257e-26	11109954700359694e-26	11110283882313047e-26
0.9999999982248564	11087113728387823e-26	11108332204076114e-26	11106672120483552e-26	11104507351749753e-26	11108359989395811e-26	11107434036757947e-26	11106403242089986e-26	11103598218434827e-26	11102961000062492e-26	111069475833033e-24	11108640071227557e-26	1110854463486599e-25	10931336589627535e-26	1110610316271085e-25	11108754406376572e-26	1110864637929439e-25
11109992348788212e-26	11108306517458147e-26	11107133063874418e-26	11110076604523793e-26	1110945725307439e-25	11110299158036738e-26	11109856524092428e-26	1110959309034047e-25	11109721545501225e-26	11109681912332106e-26	11108103966879328e-26	11108919455503024e-26	11108819106857206e-26	11109741022369836e-26	11109771466800454e-26	0.9999999982225056	11109951180753941e-26
0.9999999982235277	11095768876391296e-26	11106306171095339e-26	11107931667456531e-26	11106541811374106e-26	11108632154366109e-26	11108832993991756e-26	11093432568278279e-26	11105360664553318e-26	11105989660150176e-26	11104854059166434e-26	11109236604246799e-26	11108994159429572e-26	11081897370211087e-26	11086561298931621e-26	1110840629433187e-25	11108490614517284e-26
11109771496164197e-26	11109885389467523e-26	1111022432982997e-25	0.9999999982224248	11109817317561288e-26	11110278312459772e-26	11109849335560161e-26	11110001525667164e-26	11110256818528085e-26	11110115939451497e-26	11109930117102978e-26	1110953842500291e-25	11109555781477157e-26	11110165478967097e-26	11110290127644871e-26	11110021253581722e-26	11107849240052057e-26
11109552217633453e-26	11109904199158095e-26	11109410507338914e-26	11109015754608038e-26	11108404352434465e-26	11109096885852805e-26	1110947118179632e-25	11109300935348438e-26	0.9999999982225458	11109297693554892e-26	11109327286716942e-26	11108555477291168e-26	11108666850281173e-26	11109504165056748e-26	1110971955753025e-25	11109416951321856e-26	11106750980115979e-26
0.9999999982232581	11100494824336038e-26	11107379527303166e-26	11108849682945644e-26	11107907534907626e-26	11108927572996553e-26	11109634519182772e-26	11099810928462471e-26	11107373337857531e-26	11108233978667813e-26	11098543576125337e-26	11109794840905176e-26	11108466320606386e-26	11083703402395167e-26	11096792693584408e-26	11109176746811576e-26	11109074235430627e-26
11106145550407485e-26	11108178232870676e-26	11104179770267623e-26	11108710434577446e-26	11108420621858651e-26	11106425534126397e-26	11108764003043643e-26	11106483673241646e-26	11108889941698876e-26	11108971852258327e-26	11105421333518709e-26	111073549184315e-24	11106266093037495e-26	0.9999999982228145	11108770624705327e-26	11106889305790055e-26	11108670520601436e-26
11044931506911513e-26	11101392371225354e-26	11089472368235262e-26	11108865721649007e-26	11107942603940903e-26	11108033079049376e-26	11106483113075718e-26	11106842893742482e-26	11106571724125954e-26	11107258854837261e-26	10699183701646428e-26	11105684530815034e-26	1110327822147958e-25	0.999999998227842	11104447580275679e-26	11107717691246703e-26	11107700968477225e-26
11110045215184304e-26	11109554392252034e-26	11108855515862946e-26	11110407050325938e-26	0.9999999982224272	1110991356205987e-25	11109778776371772e-26	11109988391558316e-26	111102587768542e-24	11110150916206958e-26	11109562713026756e-26	11109403367403494e-26	11108800683938928e-26	11110132757199782e-26	11110183284702972e-26	11110108586914373e-26	11110127785307942e-26
11110181397973684e-26	11109228832472358e-26	1110791603588065e-25	11110074283657122e-26	11109616707087233e-26	11110189538571944e-26	11110648949686756e-26	0.9999999982224328	11110121999539027e-26	11110046469119026e-26	11109171569385612e-26	11109182777341279e-26	11109520280596673e-26	11110087552131888e-26	11110424619725714e-26	11109991948624714e-26	11110309466333175e-26
0.49999961897537254	11109269115057234e-26	0.5000003793632881	11107567084875532e-26	11108194739177915e-26	111101557384842e-24	11108243983849488e-26	11108133860809192e-26	1110905238365679e-25	11108159725421675e-26	11107632506590132e-26	1110894289282856e-25	1110870045992948e-25	10617272679381812e-26	11107680238388447e-26	11107276858295563e-26	11107650635639436e-26
11110485418684716e-26	11109204027392278e-26	0.9999999982224124	11110269605656379e-26	11109875522537178e-26	11110428769100753e-26	11110283921615451e-26	11109403720363492e-26	11109921872536199e-26	11110170696182627e-26	11108897967458673e-26	11109692163089365e-26	11109771605815865e-26	11110373503613444e-26	11109413191405956e-26	11110104021149231e-26	11110469267522692e-26
11109813271885412e-26	11110106571526678e-26	11109151938388929e-26	11110048132730245e-26	11109784981707039e-26	11109817269862029e-26	1111017438524133e-25	11110244244129668e-26	0.999999998222411	11110145073389533e-26	11109918113500231e-26	11109397137447514e-26	11109575696425803e-26	11109898006486235e-26	11110283355374169e-26	11110134972822469e-26	1111039823259839e-25
11110121955893719e-26	11109248959924318e-26	11108836438627245e-26	11110239488314329e-26	11109838733136787e-26	11110397294747957e-26	11110272280671729e-26	11109370941964288e-26	0.9999999982224386	11110143044781777e-26	11108784918662347e-26	11109570068099148e-26	111095689398049e-24	11110138761613321e-26	11109217281954366e-26	11110069735438813e-26	11110303630512686e-26
11110254539328147e-26	111092627808046e-24	11109388014106867e-26	11110222108225248e-26	11109704103056497e-26	11110421490263972e-26	11110269913309612e-26	1111040742238644e-25	11110023540377073e-26	11110212441677431e-26	11109650180873454e-26	1110961526462977e-25	11110042160500521e-26	11110146157015972e-26	0.9999999982223964	11110257445469161e-26	11110471762868775e-26
0.9999999982233039	110981139459756e-24	11106886253025856e-26	1110841938652884e-25	11107301834269994e-26	11108317819086743e-26	1110928908486728e-25	11096714993080466e-26	11106035094568811e-26	1110692260901285e-25	11106787843118908e-26	1110951498052057e-25	11107918897382005e-26	11087358188747273e-26	11092434978387822e-26	11108840065829566e-26	11108757631278724e-26
1111019632964187e-25	11109522264255331e-26	11107258550644825e-26	11110341143951272e-26	11110373449402356e-26	11110337767706895e-26	11110313885716565e-26	11109856568687054e-26	11109999290797018e-26	0.9999999982224266	11109710281322878e-26	1110975630074967e-25	11109401587037718e-26	1111012964941426e-25	11109812212415373e-26	11109978918837772e-26	11110364963338166e-26
11110282808255628e-26	0.999999998222413	1110834654069213e-25	11110382749181868e-26	11110057934664362e-26	1111031590175731e-25	11110462990414128e-26	11109982073595215e-26	11110229484353611e-26	11110060013622463e-26	11108869773225978e-26	11109576953782002e-26	11108992157920284e-26	11110293817411724e-26	11110342312895654e-26	11110146244210901e-26	1111032422755583e-25
0.9999999982238739	11092322267101967e-26	11105721674330019e-26	11107366218675463e-26	11105637578029285e-26	1110823594851134e-25	11108271005187482e-26	11087975181294588e-26	1110451361654606e-25	1110464988707025e-25	1110758604074174e-25	1110895651024693e-25	11108959737646812e-26	11068833985842101e-26	11076730502519919e-26	11107907596004143e-26	11108948347152827e-26
11108904856042892e-26	11109475025955823e-26	1110759528231334e-25	1111004153345318e-25	11109940573893441e-26	11110106041500497e-26	11110271358522132e-26	11109802643282962e-26	11109955905908375e-26	0.5000000073541441	1111042556719407e-25	11109600859969376e-26	11109164485777711e-26	11108717128427145e-26	11109776612986911e-26	11109664885030747e-26	0.49999999097942144
11110013050447155e-26	1110902741374227e-25	11109131974786794e-26	0.9999999982224084	111101325586008e-24	11110303320601999e-26	11110391589265933e-26	11109831038663319e-26	11110100542950755e-26	11110342106720606e-26	11109539628877811e-26	11109812988157239e-26	11110131038754893e-26	11109957325556925e-26	1110969259399773e-25	11110286213631194e-26	11110484113532381e-26
11109828848797778e-26	1110876976038551e-25	11104558179957003e-26	11109933341280899e-26	11109522393739109e-26	11110218866994877e-26	11110228511390902e-26	11109159752351344e-26	11109419181775861e-26	11110150132979905e-26	11110085627323899e-26	11109432472197569e-26	11109485175322161e-26	1110969116684835e-25	11108993478711498e-26	11109932160302312e-26	0.9999999982225058
11110344588688624e-26	11109213376404853e-26	11107980958640998e-26	11110111696109276e-26	11109701884551266e-26	11110259361921813e-26	1111023039415894e-25	11109847034935331e-26	11110089964961029e-26	11109980432651499e-26	11109003556923543e-26	0.9999999982224372	11108954679082887e-26	11110181685329835e-26	11110072674861076e-26	1110999832242351e-25	11110303810909219e-26
11102509836508591e-26	1110014298827655e-25	11099592180583442e-26	11107000998020296e-26	11096939786097796e-26	11107431381027292e-26	11103850590008076e-26	11096205620632097e-26	11106688320525303e-26	11108333269167534e-26	11104747029578836e-26	11106475633692406e-26	11108516228868964e-26	0.9999999982239165	11049820561139713e-26	1110351687731722e-25	11106549638066792e-26
11109353893500737e-26	11109387148426333e-26	11110371769132185e-26	11110232858857546e-26	11109202238797638e-26	11110115336552846e-26	11110114227445281e-26	11109822403825039e-26	11110106366299915e-26	11110039801211612e-26	11109566711845509e-26	11109187984361291e-26	11110087096006667e-26	11109837386687138e-26	1111039642048243e-25	0.9999999982224506	11107112761290597e-26
0.9999999982229113	1110370356018755e-25	1110620097027701e-25	1110930039926124e-25	11108812811767636e-26	111086329054331e-24	1110928976420511e-25	11103729275686121e-26	11107924050036922e-26	11108887728840715e-26	11103279886323742e-26	11108947032240245e-26	11109263133802362e-26	11100646792340765e-26	11102706886733934e-26	11108300148200104e-26	11109289911376227e-26
11110370324278865e-26	11109028820030496e-26	1110868157532297e-25	11110265925904761e-26	11109831839118067e-26	11110465881443144e-26	1111031197635911e-25	11109382593103236e-26	1111009832891401e-25	11110339681499184e-26	0.9999999982224144	1110976360348222e-25	11109741298330342e-26	1111028361917572e-25	1110926398222507e-25	11110166745622408e-26	11110588976927974e-26
11110002494171876e-26	1110993950926712e-25	1110979808632283e-25	0.9999999982224477	11109551504801288e-26	1111008399235725e-25	11110240081243335e-26	11109744678456042e-26	1111004288782627e-25	11109767384343124e-26	11109711340038404e-26	11109210821819898e-26	11109039435047001e-26	11110176147666845e-26	11110137101283581e-26	11109869442592165e-26	11107923990020189e-26
11087296322886991e-26	11103125450099192e-26	11102720697074377e-26	11108286700268262e-26	1110331883064626e-25	11107680344624525e-26	11107693431850165e-26	11101171874357236e-26	11108054363981869e-26	1110927104965065e-25	11098134985900235e-26	1110839828160146e-25	11107582902305612e-26	0.9999999982234797	11084808737093697e-26	11106688702328085e-26	11107794652277031e-26
11110320459911027e-26	11110281782151395e-26	11109001131890075e-26	11109945194737754e-26	11109756606479655e-26	11110151427213406e-26	0.999999998222413	11110299508656538e-26	11110118442355285e-26	11109800381435532e-26	11109521541662799e-26	1110937077875703e-25	1110953271969852e-25	11109902728430592e-26	1111049626885676e-25	11109935150702073e-26	11110272734795289e-26
11109909220773151e-26	11110054752259694e-26	11108827258334298e-26	11110077663818887e-26	11109888663508893e-26	11109814046835544e-26	11110074032332599e-26	11109988671723416e-26	0.9999999982224197	11109959712739059e-26	11109680404980271e-26	11110186281229451e-26	11109388611449894e-26	11109906546488937e-26	11110188434585835e-26	11109939233717274e-26	11110167900275283e-26
