11108560418602829e-26	11109645805664157e-26	1110969519690136e-25	11108917413168093e-26	11108961844155739e-26	1110907850122561e-25	1110919738024349e-25	1110955971887865e-25	11109532300233008e-26	1110952064571394e-25	11107279843686153e-26	1110951991735806e-25	11107413853452023e-26	0.999999997778245	11109510273945663e-26	11109270476009144e-26	11108612635087864e-26	11108651200461545e-26	11109332162682342e-26	11105450699041454e-26	11107800117383212e-26
1110924120548278e-25	11109191453974358e-26	0.49999995027432753	11109082160728933e-26	11108043343086887e-26	11107740329119156e-26	11109504246172456e-26	11109573750598755e-26	11110266018322169e-26	11106862655268787e-26	11109290949560431e-26	11109684481631838e-26	11109075957364524e-26	0.5000000476150954	11107718997087701e-26	11108903430273505e-26	11105613836957707e-26	11108478515556651e-26	11108666294196809e-26	11104313980844782e-26	11106437206881302e-26
1110809353264002e-25	11109640182783175e-26	11110402533736361e-26	11108684576581669e-26	11108629372037262e-26	11107123164087292e-26	11109817136572473e-26	11109436744196324e-26	0.4999999515507558	11109273982621307e-26	11109460578480696e-26	11109256624358477e-26	1110725643848683e-25	0.5000000463385701	1110920255386088e-25	1110936403599895e-25	11108012993982697e-26	11109263629480192e-26	1110882272198289e-25	11107219742032721e-26	11108448119747761e-26
11108723471338403e-26	11109840450478467e-26	11110327330749592e-26	11109698965903676e-26	1110899156047429e-25	11108027383137548e-26	11109768356023967e-26	1111010972815897e-25	0.9999999977781482	11109203434157711e-26	11109389958409276e-26	11109742762744053e-26	11108050141329736e-26	11110428129348276e-26	11109579107554501e-26	11109587449088555e-26	11107921218433937e-26	11109835226275118e-26	11109578018738313e-26	11106983487316873e-26	1110945350517961e-25
11109444493597877e-26	11110087689813504e-26	11110174831434308e-26	1110876466776299e-25	11109606882774713e-26	11109721553907196e-26	11108431496251684e-26	11110202587103448e-26	11109042975289017e-26	11108713819081314e-26	11109958735410025e-26	11108944711845432e-26	11109342990383171e-26	1110977313192691e-25	0.4999998416173283	11105774613090997e-26	1110693493403442e-25	1110846107944382e-25	11108532614337154e-26	0.5000001562720041	11104832580074527e-26
11106688455725723e-26	11109887083355853e-26	11109612110173989e-26	11109520949354031e-26	11108714499124745e-26	11106138881639432e-26	11109647207711727e-26	11109207134686454e-26	11109650376772314e-26	11109484070000598e-26	1110935640561673e-25	11109186357861264e-26	11106685826191725e-26	11109247109879531e-26	0.9999999977782599	11109364998283954e-26	11107761528955281e-26	11109366211863774e-26	11108479695861591e-26	1110708158875817e-25	11108984818458065e-26
1110969606501528e-25	11109979929535625e-26	11109613925844707e-26	11109684573068566e-26	11110205430397568e-26	0.5000000932642678	11109648524069236e-26	11109716473065934e-26	11109641182388408e-26	11108657777748316e-26	11109966932043043e-26	0.49999990462494887	11109914592354251e-26	11109601067969503e-26	11109697029194534e-26	11109630782629617e-26	11108662768374868e-26	11109587025403456e-26	11109378235982406e-26	11107934938255728e-26	11107115641362728e-26
11108146916509591e-26	11109430221711753e-26	11109786661161669e-26	0.9999999977783636	11107867895598179e-26	11107263873898193e-26	11108933625947924e-26	11108866947645501e-26	1110940619527788e-25	11108374936261549e-26	11108463755850576e-26	1110927350107728e-25	11107662586998288e-26	11107719181866809e-26	11109926032591766e-26	11109080835925103e-26	11107061107863828e-26	11109506309052703e-26	11108324637085956e-26	111008288342266e-24	11107659845152896e-26
11109219421957167e-26	11110378793776608e-26	11110063900073276e-26	11110025612250608e-26	11109411018889442e-26	0.5000001323040483	11109569777820103e-26	11110090074611104e-26	11109938685345601e-26	11109983564127842e-26	11109625295360379e-26	11110283591711696e-26	0.49999986558510073	11110117627654397e-26	11110088514594896e-26	11109513024871542e-26	11109428381980478e-26	1110998206116956e-25	11109877500172407e-26	11108827147028122e-26	11108652978779038e-26
11109216418117734e-26	11109146018819472e-26	0.9999999977782885	1110989257159136e-25	11107779840074326e-26	11107930816231982e-26	1110955381374136e-25	11109628969096486e-26	11109741154260975e-26	11109397904008992e-26	11109269483500745e-26	11109847304496973e-26	11109299964383973e-26	11109904424682954e-26	11108796125591411e-26	11109234922396459e-26	11104648494209342e-26	11108699664528217e-26	11108862173223364e-26	11103029666728977e-26	1110726390173484e-25
11106958264126956e-26	11108781371229675e-26	11108941254362378e-26	11109547385527865e-26	11107184800970273e-26	11106989477062259e-26	11109437172175997e-26	1110784960255298e-25	11108196943644877e-26	0.9999999977787146	11108323155714014e-26	11109131207681214e-26	11107793007042722e-26	11108415456098753e-26	11108511191588166e-26	11108478351096458e-26	11099005597482975e-26	11107517796277978e-26	11107732884115372e-26	11091640149188667e-26	11098075610837634e-26
11107686169068623e-26	11109460046844142e-26	11109709119058246e-26	11109352397953711e-26	11108591899302356e-26	11106941355954956e-26	11108352176021073e-26	11108983933473613e-26	1110845388108136e-25	11108421302931931e-26	11109574917342431e-26	0.9999999977783292	11109911780751169e-26	11108430375423598e-26	11109251011170742e-26	11109070811018354e-26	11108286330353114e-26	11108511808363677e-26	11108633944011499e-26	1110085537121594e-25	11108635445008054e-26
11108625997770258e-26	0.999999997778177	11109819940031676e-26	11108998677026091e-26	11109961330420887e-26	11106880455189531e-26	11109898969431848e-26	11109590288414065e-26	11109846250281818e-26	11109895061861506e-26	11109687202832416e-26	11109794534837185e-26	11106372913410022e-26	11109648215257929e-26	11109531001172265e-26	11109579256361105e-26	11108215248172519e-26	11109802648859591e-26	11109124440315251e-26	11107453413653516e-26	11109588771543799e-26
11106067685539904e-26	11109193457937585e-26	11108450850931661e-26	11104843796804766e-26	11107815397129856e-26	11105859697490803e-26	11109004624514179e-26	1110825713775816e-25	11109274113487954e-26	11109159674781993e-26	11108502125697413e-26	0.5000000695121055	0.49999992837739876	11109427566846583e-26	11108493310525636e-26	11108598807351595e-26	11106863466624578e-26	11108240181284662e-26	11107404057771003e-26	11105722325852546e-26	11108402464809867e-26
111081681877761e-24	11110175698289982e-26	11109602884030267e-26	11109385633324717e-26	11109125272196032e-26	11107744770281376e-26	11109860028997494e-26	11109559477910931e-26	11109740281180372e-26	11109208574376605e-26	11109328662118758e-26	11109344447050228e-26	11107418452038629e-26	11109056705561339e-26	11109596807098976e-26	11109532962262021e-26	11107828528965865e-26	0.9999999977781904	11110167810596377e-26	11106902335779149e-26	1110921740884376e-25
11108919525026455e-26	11110010761545321e-26	11110193679170479e-26	11109919070429539e-26	11108903740148774e-26	11108315237047731e-26	11109514433107856e-26	11109766948000691e-26	11109748001609602e-26	11109828999929395e-26	11109162464959276e-26	11110125388100351e-26	11108173251518553e-26	11109141987588375e-26	1111006973067215e-25	11109805582940571e-26	0.9999999977781728	111098878760866e-24	11109119303232973e-26	11102996975465346e-26	11109102738801608e-26
11106753125992463e-26	11108816692048278e-26	11107918333491365e-26	11105778883850972e-26	11106686523194888e-26	1110686603250169e-25	11107969437974966e-26	11108167024202995e-26	11108698835566247e-26	0.9999999977785023	11107120739624235e-26	11108689834654544e-26	11106884731219291e-26	11108945470055871e-26	11108867009467758e-26	11107245274130422e-26	11105769148605957e-26	11108137117458114e-26	11108130817422791e-26	11103393476105799e-26	11108946852959172e-26
11107664375730865e-26	11109977353900785e-26	11110067965730314e-26	11109903427929724e-26	11109080942690414e-26	0.9999999977781184	11109822122304113e-26	11109696080859588e-26	11110072015746956e-26	11109982361481905e-26	11109734670401177e-26	11110005623903873e-26	11107109228991773e-26	1110979778937625e-25	1110997619633501e-25	11109673577928493e-26	11108504597343699e-26	11109946846325869e-26	1110898697719589e-25	11108689095301077e-26	11109437207628002e-26
11108317041406547e-26	11110045521159813e-26	11110193363912519e-26	11110043312945044e-26	11109480956267341e-26	11107450894784132e-26	11109864512733113e-26	11109928072048319e-26	11109688546106417e-26	11110079776852068e-26	11110022573885782e-26	11110120764887585e-26	11107442824146592e-26	11108502975192881e-26	11110022388635443e-26	11109789049195916e-26	11108792710641679e-26	11109996849938352e-26	11109246628925926e-26	0.9999999977781191	1110906985476884e-25
11109937957592066e-26	11109931020605747e-26	11109896881411388e-26	11109462097902439e-26	11109872397582674e-26	11108652634717067e-26	0.5000000048096226	11109824920860266e-26	11109843622838026e-26	11109767069516036e-26	0.499999993079673	11109910658603625e-26	11108262351195465e-26	11109522613237992e-26	11109122476601975e-26	11109874585577662e-26	11107297537434145e-26	11109104249089868e-26	1110930543626558e-25	11105870615906786e-26	11104969753557461e-26
0.9999999977780678	11110325119838541e-26	1111001006748674e-25	11110039223349823e-26	11110387426364849e-26	11109505782905387e-26	11109832728794812e-26	11110116458253527e-26	11110034423170973e-26	11109858807460466e-26	11110345675466539e-26	11109991223015326e-26	11108731807020082e-26	11109991680807796e-26	1111025862252392e-25	11108399608130677e-26	11109326485378778e-26	11109757375112208e-26	11109573428832797e-26	11109621550881061e-26	1110707280324741e-25
1110585238764838e-25	11083817519866e-23	11106717499150756e-26	0.4999999910811956	11106505804335818e-26	1110520602654312e-25	11108402976939972e-26	11106605780683064e-26	11106761885521148e-26	11099609399324099e-26	11107878688131374e-26	11107933664345388e-26	11108131459731274e-26	11100664002337846e-26	0.5000000068090306	11107093722808845e-26	11102056022557995e-26	11105548501637001e-26	11106590443319898e-26	11101831966643202e-26	11100192901031483e-26
11109565847209572e-26	11109683357225205e-26	11109767600498385e-26	11110271999449256e-26	11109123947853329e-26	11109154815793807e-26	11109325244182628e-26	11109666970233966e-26	1110961237864784e-25	11109624530270573e-26	11109513128352574e-26	11109927922518957e-26	11107942800392803e-26	11109565649850305e-26	0.9999999977782064	11109491143382873e-26	11107104736804366e-26	11109170412003528e-26	11108569844037352e-26	11107181240859413e-26	11105069177602503e-26
11108559932025003e-26	1110863884376457e-25	11109292547852423e-26	11109797468779099e-26	11107494045086889e-26	11108326533784155e-26	11109517567698383e-26	11109285950081875e-26	11109457238532732e-26	11109257530517414e-26	11109280368923863e-26	11109425818262973e-26	11107396257357399e-26	11107921333552579e-26	0.9999999977783947	11109230081294384e-26	11104034736373393e-26	11108864359660837e-26	1110892586903537e-25	11103797543326995e-26	11102012955139181e-26
11105099386033425e-26	11109044342292128e-26	11108090140374272e-26	11107209176525875e-26	11107960463227299e-26	11104527165206616e-26	11108932685000901e-26	11109100891862277e-26	11108750623077206e-26	11109182596796197e-26	11108552135890632e-26	0.9999999977783984	11109130174617066e-26	11109368009821933e-26	11108805566926453e-26	11108568489535569e-26	11109017058630925e-26	11108548283042355e-26	11107114111800163e-26	11105854658930534e-26	11107287267178675e-26
11100711768623578e-26	1110907932474459e-25	11109114278296623e-26	11109369261153178e-26	11100871573884468e-26	11102998613637889e-26	11107248810209813e-26	11107020271512062e-26	11107741772428743e-26	0.9999999977789713	11104557873978521e-26	11108263893090669e-26	11102055674122068e-26	11107974045295529e-26	11108338152433281e-26	11105911581972535e-26	11104587203971562e-26	11108307206486144e-26	11104871675050052e-26	11086168290987353e-26	11107653430909435e-26
11108964727880834e-26	11109906775056926e-26	1111020208086788e-25	11109671876413386e-26	11108777542097352e-26	11108289047226492e-26	11109511375156108e-26	0.9999999977781542	11109709927579377e-26	11109295554928898e-26	1110921098441795e-25	11109924489677425e-26	11108113135835857e-26	11109359998809965e-26	11109859185053177e-26	11109555097845125e-26	11109067149330977e-26	11109657303340373e-26	11109544201280714e-26	11106582041279694e-26	11109369738370605e-26
11109071456058853e-26	0.9999999977781633	11109554893300706e-26	11109019604108674e-26	11109874036426565e-26	111078597455153e-24	11109799803855183e-26	11109675571688678e-26	11109829150340015e-26	11109600467651662e-26	11109233593259065e-26	11109695327925757e-26	11107471257471327e-26	11109480732657894e-26	11109568513209977e-26	11109576346081498e-26	11107496143173455e-26	11110200483582914e-26	1111018351491799e-25	11106690015866103e-26	11109800771572684e-26
11107001606435342e-26	11109623362047151e-26	11109249937789407e-26	11107949003532818e-26	11108821411615296e-26	11106380462849253e-26	11109471759437456e-26	11109892198472772e-26	11108328989317396e-26	11109448831736571e-26	11109397568997365e-26	0.9999999977783374	11109606388969659e-26	11107914736723187e-26	11109104113658047e-26	11109242085999669e-26	1110794655226606e-25	11109150075826643e-26	11108286422584991e-26	11101073304843723e-26	11108351382865629e-26
11109551893061079e-26	11109957322971726e-26	11109946825635256e-26	11109894702736389e-26	1111016027494569e-25	11109289322473002e-26	1111026382905655e-25	11109634200151464e-26	11109821538074462e-26	11109911554990443e-26	1110967009011467e-25	11110024328544004e-26	11108339514301567e-26	11109681364063086e-26	11109950623057054e-26	0.9999999977781673	11107719089387399e-26	11109497526227245e-26	11109034818184308e-26	1110565784561247e-25	11105298668874113e-26
11109245947460923e-26	11109943623077188e-26	11110013264700802e-26	11109596295047238e-26	11109722333632957e-26	11108371956865388e-26	0.5000000453682449	11109783002576978e-26	11109826094051779e-26	1110933595335561e-25	0.49999995252100915	11109772720077894e-26	11108121221612037e-26	11109170542489435e-26	1110990699286618e-25	11110013727482448e-26	11108739210379666e-26	11109536120534993e-26	11109457501443475e-26	11105129870983218e-26	1110889870987824e-25
11109694243747851e-26	0.5000001452171603	1110929900566309e-25	11107579094112538e-26	11109765507690497e-26	11107785667272179e-26	11109721989151497e-26	11109932781176859e-26	11109721296359026e-26	11109018244915291e-26	11109053623175051e-26	11109324119658149e-26	11107630609898284e-26	11109453415389129e-26	11109020678913438e-26	1110937452688542e-25	11107117301870759e-26	11110077456547352e-26	11110309181287197e-26	11106301497142944e-26	0.49999985267213826
11106060035464407e-26	11109335672963371e-26	11108574123287705e-26	11107582925754206e-26	11108506076404713e-26	11105464905222805e-26	1110935217337822e-25	11108718780659395e-26	11109261739112781e-26	11109194679802253e-26	111089300053029e-24	0.9999999977783423	11109379376584622e-26	1110894127476443e-25	11108674304877772e-26	11108970142742161e-26	11107405423056331e-26	11108831329006247e-26	11107710732970954e-26	11107037342170055e-26	11107847961423523e-26
11109065531836102e-26	11110082029935454e-26	11110206657515358e-26	11109908928679794e-26	11109073070447642e-26	11108571293301665e-26	1110973634530516e-25	11109854824921535e-26	11109890280115112e-26	11109651292086486e-26	11109396198940329e-26	11110084420386566e-26	11108495141816559e-26	11109951229876566e-26	11110125654685284e-26	11109914616483185e-26	11108328922754989e-26	11109934257786078e-26	0.9999999977781466	1110424746382379e-25	11108834893662388e-26
11109556970737671e-26	11110228637967114e-26	11110234584660391e-26	11109695501354165e-26	11109773766868147e-26	11109161633948262e-26	11108803192894821e-26	11110061097096657e-26	0.9999999977781102	11109486835633256e-26	11109921489699456e-26	11109948866948015e-26	11108948362111457e-26	11109962502754269e-26	1110964876312091e-25	11109433568392087e-26	11109106233973827e-26	11109543054089114e-26	11109019776435939e-26	11109243163871346e-26	1110719885106096e-25
11109486492507037e-26	11110065474453073e-26	1111018657836968e-25	11110045375335733e-26	11109050362091029e-26	11108943936844287e-26	11109956072661537e-26	11110041588969843e-26	11109889830008284e-26	11109979541117361e-26	11109810153632736e-26	11110170648335927e-26	11108956330968862e-26	11109551774156323e-26	11110156445311896e-26	11109864732260621e-26	0.9999999977781127	11109993583937553e-26	1110952367990773e-25	11103960875673173e-26	11109083177080096e-26
11109074351980228e-26	11109942147630194e-26	11110045141849868e-26	11109798544849653e-26	1110974928119162e-25	11108687655162744e-26	11110251765551766e-26	11109753230494138e-26	11109874811012954e-26	11109487518745782e-26	11109423800589498e-26	111100228172445e-24	11108576709354883e-26	11109171720345523e-26	111100689921625e-24	0.9999999977781624	11108233229037896e-26	11109745526978362e-26	11109368919031588e-26	11103792403850952e-26	11108735739588096e-26
0.9999999977781793	11110320844692319e-26	11110116761437001e-26	11109801743700327e-26	11109718935807693e-26	11108819339853968e-26	11109251869314635e-26	11109599201703114e-26	11110060151122883e-26	11109953744489388e-26	11109780768442855e-26	111101343338281e-24	1110890041453011e-25	11109689720341353e-26	11109756930907433e-26	11109587369946566e-26	11106956171366907e-26	11109405788803003e-26	11109585674042102e-26	11105811468008222e-26	1110485607644812e-25
11109059767077579e-26	1110948508456357e-25	0.4999998202781962	11108135176811811e-26	1110775470648961e-25	11107683230068416e-26	11109451164123313e-26	11109569605316603e-26	0.5000001776112685	11098657815878777e-26	11109282405472048e-26	11109123515766259e-26	11108945219766013e-26	1111047856966071e-25	11109078338205776e-26	11109329838673292e-26	11107531786306192e-26	11108127965620332e-26	11108897131005761e-26	11104841377607062e-26	11108094380133258e-26
11108453873886073e-26	11109805963328037e-26	11110028392423245e-26	11109331164911493e-26	1110811519484479e-25	11107680265086582e-26	11109061681787096e-26	0.9999999977782259	11109837242110281e-26	11109071075977188e-26	11109342336862847e-26	11109800592323974e-26	11107338483180471e-26	1110895621457584e-25	11109619570380217e-26	1110922233744468e-25	11108519335448277e-26	11109425122928209e-26	11109119350324553e-26	11105796949563632e-26	11108880273885013e-26
11108239624320841e-26	1110993626019215e-25	1111037302619509e-25	11109861393511312e-26	11109214585201102e-26	11107416760463807e-26	11109969815172968e-26	11109790140607447e-26	11110170505801949e-26	11110054704282726e-26	1110980185510468e-25	11110126538026566e-26	111074298207353e-24	0.9999999977781224	11109903304796501e-26	11109703815886442e-26	11108641344137665e-26	11109807782625717e-26	11109138393719361e-26	11109084948392014e-26	11109079710591459e-26
11109002844864381e-26	11109645172678876e-26	0.9999999977782341	11109307951164253e-26	11109298002116333e-26	1110928327912041e-25	11108855366857178e-26	11109522075739819e-26	11109923616587981e-26	11109763645759753e-26	1110919919748241e-25	11109442915230187e-26	11106674101644262e-26	11110532207727063e-26	11109665842674862e-26	11109087493751723e-26	11106752737056139e-26	11109080263950575e-26	11108493359862584e-26	11109000628427074e-26	1110406837818506e-25
11110482803764773e-26	0.9999999977781608	11109617210918143e-26	1110934985724993e-25	11110300720554084e-26	11108347006821091e-26	11108962884101242e-26	111096537628223e-24	11109372030369405e-26	11108569221228122e-26	11110090599834368e-26	11109908097630544e-26	1110736095293398e-25	11109239814277815e-26	11109889302126481e-26	11109380026284921e-26	11108201023427244e-26	11109561614169896e-26	11109639963075346e-26	11107837745567684e-26	11108138714811634e-26
11108187182952047e-26	11109859101637083e-26	11110332728266585e-26	11109758860788639e-26	11108957154193122e-26	11107365098241509e-26	11109862020886705e-26	11109642773939292e-26	0.9999999977782132	11109738263444021e-26	11109790105695805e-26	1110973386218966e-25	11107631063358753e-26	11109127937084366e-26	11109787067101414e-26	11109654580263125e-26	111084821580317e-24	11109729784260494e-26	1110912640479178e-25	11103197912492371e-26	11108698501246464e-26
11108061647383282e-26	11109518282941934e-26	1110982067905284e-25	11109779524610792e-26	11108679581875907e-26	11107409807388964e-26	11109038041263453e-26	11109412376066478e-26	11109213526390594e-26	11109390813310318e-26	11109241778881784e-26	11109581691317378e-26	1110802641700231e-25	11108176081530974e-26	0.9999999977782605	11109436640810451e-26	11108326028234407e-26	111091331777275e-24	11109066740384314e-26	11103625461611948e-26	11108969385194385e-26
11109370951254245e-26	11109969065335521e-26	1110992030139552e-25	11109557634818732e-26	11109531707684682e-26	11108757109184727e-26	11109265200544187e-26	11109468588388706e-26	11109899211282342e-26	11109881202207637e-26	11109257814725935e-26	11109946953708769e-26	11108636573398669e-26	11109351205888688e-26	11109738371360589e-26	11109443013603834e-26	11106674229198925e-26	11109480378650907e-26	0.9999999977782295	11104603915687381e-26	11104293976940826e-26
11108387581866978e-26	1110865371230857e-25	11109323874418919e-26	11109350638351677e-26	11108180373359998e-26	11108000568962366e-26	11109275468413228e-26	11109465281820964e-26	11109392286913734e-26	11109286222290963e-26	11109007878285606e-26	11109043566930209e-26	11108342746486193e-26	1110887223256083e-25	0.9999999977782539	11109002735780615e-26	11107197744190548e-26	11109075694626483e-26	11109096820818949e-26	11106462033453333e-26	11109172351283477e-26
11108120140677931e-26	11109416144898684e-26	0.9999999977783007	11109482602519132e-26	11107359670540698e-26	11106748492922106e-26	11108488643208715e-26	11109572390851787e-26	11110193941917713e-26	11109817002917149e-26	11108638663840127e-26	1110933508502122e-25	11108075436980373e-26	11109999525803908e-26	1110951669863758e-25	11108680225493319e-26	11107989987005272e-26	11108785993700066e-26	11108635531349874e-26	11102475144023245e-26	11108592958744267e-26
11106756385042918e-26	11108730032933684e-26	11109869232546525e-26	0.9999999977784961	11106530756559768e-26	11105750938141018e-26	11107631348773223e-26	11108789870989895e-26	11109255845516884e-26	11108497315805038e-26	11107991438853264e-26	11108792942451568e-26	11106257980348469e-26	11105945560723707e-26	1110971042597639e-25	11108081927531542e-26	11107676979653871e-26	11109022533441365e-26	1110831335764207e-25	11098821846680598e-26	11107961341777003e-26
11108009490885276e-26	11109791576981622e-26	11108896571235832e-26	1110905847846024e-25	11109287140849881e-26	11107899183851646e-26	11108783898143003e-26	1110936836080948e-25	11109128037571317e-26	0.9999999977782796	1110914396718572e-25	11109440435860094e-26	11105574036383013e-26	1110868812460652e-25	11108835548680412e-26	1110813344954491e-25	11108891615432243e-26	11108991919482794e-26	11108758212833093e-26	11108338986044159e-26	11106995830780969e-26
11109722192413032e-26	11110088855852642e-26	11110154877450627e-26	11109960416941612e-26	11108911607369227e-26	11109216528548032e-26	11109645699959486e-26	11109745741149765e-26	11110035496820685e-26	11109876721602495e-26	11109629207741087e-26	11110125947051954e-26	11109006118687424e-26	11109709321059162e-26	11109947036052755e-26	11109804151192082e-26	11107417896034514e-26	11109750557251582e-26	0.9999999977781613	11105775126742725e-26	11105341853986248e-26
11108905893590389e-26	11109985587187503e-26	11110096295820582e-26	11109842500094817e-26	11108734170572837e-26	11107806624203199e-26	11110264587416269e-26	11109839285135208e-26	11109793796637787e-26	11109741511314099e-26	0.9999999977781833	11110012050840118e-26	11107695040697217e-26	11108840885058539e-26	1110996834706958e-25	11109507976068459e-26	11108770483970265e-26	11109811084513297e-26	11109325172175644e-26	11103752640816239e-26	11108979917202187e-26
