11110086645172349e-26	1110964208351053e-25	11108631854317898e-26	11109178673311164e-26	11109182300859985e-26	11109919691390703e-26	11108727639123641e-26	0.99999999800037	1111018866132401e-25	11110207483989985e-26	11108973451656689e-26	11108214935790383e-26	11108443581824736e-26	1110819979307955e-25	1110520327133651e-25	11108900507945048e-26	11109902233092622e-26	111094506044389e-24	11109940199239932e-26
11109274247650108e-26	11109963906320096e-26	11108475819572885e-26	11109635348668108e-26	11109361063828956e-26	11109294479866415e-26	11109873280422521e-26	11110135731499582e-26	11109845517741444e-26	11108559250881736e-26	11107281014403354e-26	11109329028650821e-26	1110999227840116e-25	11103276663204608e-26	11104100008187694e-26	1110832908711861e-25	1110928903205451e-25	0.9999999980004397	11110020140361226e-26
11110258102312352e-26	0.9999999980004017	11105402719947883e-26	11110105143383248e-26	11109196910791652e-26	11108221920389019e-26	11108313760271439e-26	1110998463856438e-25	11109181727609292e-26	11108703726293522e-26	11109321362219505e-26	11107760001836487e-26	11108638951235465e-26	11105443055728836e-26	1110940253820118e-25	11109232319748631e-26	11110348972756001e-26	11109829499719162e-26	11110449732646791e-26
11110017412700317e-26	1111020385304473e-25	11108274754004092e-26	11110324989175463e-26	11110345158395578e-26	11109977585122496e-26	11110100308456194e-26	11109939039060862e-26	1111014463701782e-25	11109030732298212e-26	1110973055964343e-25	0.4999998231770361	0.5000001749343495	11106995204688645e-26	11107818681662003e-26	11110011205020762e-26	11108448185114931e-26	11109996775081064e-26	1111008621232899e-25
11110355251054842e-26	11110557528019996e-26	11107652812059103e-26	1111020198149457e-25	11107890652343092e-26	11109600948455288e-26	11109586864284613e-26	11109868259833989e-26	11109738755360036e-26	11110248953623091e-26	11109663225311214e-26	11108838588788537e-26	11108161911393104e-26	11109010095922581e-26	11108701961265511e-26	11109628995057004e-26	11110713372244295e-26	0.9999999980003065	11108945508585119e-26
11110180323866728e-26	11110117294255562e-26	11108533300554318e-26	11110101845394884e-26	11109085335817932e-26	11109480654521305e-26	11109324151642981e-26	11110605085623055e-26	0.9999999980003071	11109900234231511e-26	11110136665051791e-26	11109136454193575e-26	11108557986824194e-26	1111023605520972e-25	11107944511965716e-26	1110927938165385e-25	11107754259699442e-26	11109698320284272e-26	1110923405830657e-25
1111041708768622e-25	11110375319958011e-26	11109777521979336e-26	11110428713116857e-26	11108722765357056e-26	11109886277615216e-26	11109777193821766e-26	1111029106121175e-25	11110216142094279e-26	0.9999999980002277	11109682326773351e-26	1110956016302869e-25	11108968849170508e-26	11110055899543486e-26	11109629747397497e-26	11110027361427335e-26	1110980680958666e-25	11110220830521096e-26	11109418365462056e-26
11110519769528603e-26	11110386197727038e-26	11109065104538888e-26	11109965865629734e-26	11109691199196845e-26	1110966252362394e-25	11109732348407122e-26	11110340212604186e-26	11110096701146185e-26	11109889067627497e-26	11109763195860655e-26	11108670059506197e-26	11109311949274141e-26	11108738789551077e-26	11107284474016412e-26	11109787241862693e-26	11110502137179576e-26	11110112975650017e-26	0.9999999980002647
11109600477247223e-26	11108769451380382e-26	11103949553100884e-26	11109239893577409e-26	11099634307192083e-26	11107063006955631e-26	11101940376612682e-26	11103629981374016e-26	11104059418607775e-26	11108020140813546e-26	11108401086116381e-26	11108342873941192e-26	1110316635917293e-25	11107416737143655e-26	11107655974169764e-26	0.9999999980009489	11106149463886303e-26	11108580415511745e-26	11099469994406019e-26
11110437940065173e-26	11110291345215606e-26	11108135732531028e-26	11110784872349683e-26	11108480571885859e-26	11109707898851319e-26	0.4999999877937579	11109986886610259e-26	11109930812717342e-26	11109475124230846e-26	0.5000000103176278	11109199937670313e-26	11108626208601996e-26	1110910330222568e-25	11109392013637149e-26	11108952983296159e-26	11109936391507523e-26	11110006072085079e-26	11108981813013204e-26
0.5000001139050304	11110506955989127e-26	11109169991641808e-26	11110509690702734e-26	11109549129464813e-26	11109597373511889e-26	111095780488663e-24	11110140304476029e-26	11109985623954642e-26	11109824355779429e-26	11110349115223193e-26	11109225309899974e-26	11108103098765308e-26	11109707202479478e-26	0.49999988420632374	11109172132282098e-26	11109542925913218e-26	11109625508953252e-26	11110016752509636e-26
1110848328051971e-25	11107287164268896e-26	11102589784737687e-26	1111025125784684e-25	11096896915245339e-26	11106712813471239e-26	11108562953360387e-26	11102436044700646e-26	1110723205526437e-25	11106661190220597e-26	11097883257923176e-26	11107526130771617e-26	11101666912018984e-26	11106590141786965e-26	11106580712650955e-26	0.999999998001156	11104476554032217e-26	11107476083210865e-26	11095096953040642e-26
11107187746036883e-26	11107888461555765e-26	11095508888792194e-26	11100958967651847e-26	11101085131466794e-26	1110768514374121e-25	11104738478614143e-26	11102005682299896e-26	11107157249059331e-26	11106666004152437e-26	10936060612197269e-26	11106627813792537e-26	11103897681946573e-26	11104995649349033e-26	11103452970682108e-26	0.9999999980029137	11102510620554182e-26	11103892123076436e-26	11106289544279826e-26
11105529351256322e-26	1110941065198951e-25	11105205428666057e-26	1110762563911592e-25	11107551165431727e-26	11107628995589917e-26	11108901527391426e-26	11095237466876377e-26	11107285558773825e-26	11107395723455421e-26	11105732569451002e-26	11108837222293933e-26	11100654406683907e-26	1110871916099264e-25	11102575205659987e-26	0.9999999980009675	11099748578554004e-26	11107665568947807e-26	11107543009815457e-26
11110494062259817e-26	11109937322842703e-26	11110202643415513e-26	11110072564447727e-26	1110801256153627e-25	11109479782563302e-26	11109914428570318e-26	11110037286411206e-26	0.9999999980002998	11109858236361038e-26	11109995970987949e-26	11104327728994459e-26	11109122650862929e-26	11109924548918362e-26	1110877169140745e-25	11109443212968377e-26	11110126407106775e-26	11109994040337045e-26	11110278257684546e-26
11110276178744931e-26	11110302824249115e-26	11108733057056611e-26	1111035830180919e-25	11106218617900551e-26	0.9999999980003342	11109805915701491e-26	11110200837958813e-26	1110976800053271e-25	11109885145563376e-26	1110979161890565e-25	11104153664129852e-26	11109619149993686e-26	11108372429392671e-26	11108521570376891e-26	11110128472716641e-26	11110176853862364e-26	11110042042763945e-26	11110191566062783e-26
11110247012846092e-26	1110995271289919e-25	11107204479903838e-26	11110169581588399e-26	11108760724355e-23	11109633186009272e-26	11109773076431954e-26	0.9999999980003182	1111006077945617e-25	11109423610125867e-26	11109678111875065e-26	11109418025133156e-26	11107740842248315e-26	1110915927355843e-25	11108659922715376e-26	11108774555996179e-26	11109713492095438e-26	11109862798914174e-26	1110992347933302e-25
11110207617331117e-26	0.9999999980003136	11108426037475528e-26	11109757889005373e-26	1110889296405401e-25	11108831647140671e-26	11109693346146642e-26	11109627304872079e-26	11109340159212812e-26	11109645662748101e-26	11110265682333689e-26	11109151472438014e-26	11108374314271527e-26	11109361363753908e-26	11108198451380102e-26	11108738051526967e-26	11110082024297741e-26	1111016691894738e-25	1110989759799905e-25
11110212303222207e-26	0.9999999980002963	11108790778235592e-26	11109964862128715e-26	11109142302079404e-26	11109228901119801e-26	11109853778881471e-26	11110160889651517e-26	11109541899645041e-26	11109599362181076e-26	1111035398617618e-25	11109349479152246e-26	11106943242767982e-26	11109591874644946e-26	11108553538351394e-26	11109095064805872e-26	11109931868754581e-26	11110205944831889e-26	11109888077990433e-26
11110337894740175e-26	11110329845472842e-26	11108310896407473e-26	1111021421175487e-25	11109869713724948e-26	11109902440080845e-26	11109701873541263e-26	11110224407559313e-26	11110116961654487e-26	1110988585101166e-25	11110038039886385e-26	0.999999998000265	11108730556399673e-26	11109451519301155e-26	11108253602034656e-26	11109924888162896e-26	11108683819606365e-26	11109983776803242e-26	11109525075501632e-26
11110552654221084e-26	11110549271602817e-26	11109231015602399e-26	11110567872152681e-26	11109604553289974e-26	11109746906316098e-26	0.4999999321826465	11110296846213198e-26	11110079136024644e-26	1110993891353873e-25	0.5000000659286877	11109709087246525e-26	1110896974457411e-25	11109854273819973e-26	1110911618789289e-25	11108956570078616e-26	11109358843841514e-26	11110088822673112e-26	11109948973878603e-26
11110361074745128e-26	0.4999999560837021	11107627585980173e-26	11110455992690358e-26	11107805371434604e-26	11108637406196725e-26	11109721699820491e-26	11109757840331466e-26	11109263847178087e-26	11109193624516893e-26	11109856151624768e-26	1110856051114643e-25	11107983338082415e-26	11108775820232679e-26	11109635646916781e-26	11106851472942963e-26	1111057336391598e-25	11110336718706325e-26	0.5000000420277442
1111030853414243e-25	11110380226043174e-26	111084694772321e-24	0.9999999980002972	11109314675180596e-26	11109228884946838e-26	11110207955960727e-26	11109657429655579e-26	11109956461650513e-26	11109292882044052e-26	11110197737256723e-26	11109105105003603e-26	11109347032949653e-26	11109504332206737e-26	11109304918610121e-26	11109346635732738e-26	11107797624122664e-26	11109526667157132e-26	11109309228222865e-26
11110042753215682e-26	1111012369332477e-25	11107672596810494e-26	11109861759720008e-26	11109859144673793e-26	0.9999999980003376	11109258535300522e-26	1110994383716297e-25	11109835574016291e-26	11109637299125714e-26	11109425870237567e-26	11109080265137162e-26	1110851459263824e-25	1110903007694268e-25	11108364107266654e-26	11109483425632332e-26	11107669463535423e-26	11109745833392653e-26	11108693056799879e-26
11110171423394745e-26	11110032981323883e-26	1110767374468296e-25	1111017757245487e-25	11107638892700624e-26	0.9999999980003642	11109066498614378e-26	11110137417481409e-26	11109600864818408e-26	11108983450295555e-26	11109460453473985e-26	11109034938400354e-26	1110776652325312e-25	11108980296022959e-26	11108936974214374e-26	11109548440399764e-26	11108675877369972e-26	11109801631467817e-26	1110788348619252e-25
11110675912309509e-26	11110257555897216e-26	11109227652055851e-26	11110249300879912e-26	11107110111465215e-26	11109443312475054e-26	11109816966984729e-26	11110561267546409e-26	11109838758051602e-26	11109961370843387e-26	11109875650111755e-26	11105126576530813e-26	11109682055280246e-26	11108713018683714e-26	11108787765549254e-26	11110171572298804e-26	11110789454093336e-26	11109940631390698e-26	0.9999999980002976
11109914744720207e-26	11110480780398344e-26	11106988446021708e-26	11110272498947164e-26	11108710986492022e-26	11109664167040155e-26	11110298324810722e-26	11109937424609106e-26	11109829725455248e-26	11109494271370636e-26	11109615350593394e-26	11109472139202437e-26	11107685807297209e-26	111091909786607e-24	11108007691474399e-26	11109252791823591e-26	11110355024000925e-26	0.9999999980003127	1110955499922787e-25
0.9999999980002485	1111032204377507e-25	11109236036044371e-26	11110313461379833e-26	11109179100577856e-26	11109733581253077e-26	11109670780220693e-26	11110442472291972e-26	11110019933722533e-26	11109896306427509e-26	11110155726220815e-26	11109254817858169e-26	11108360028439307e-26	11109730970940715e-26	11110149097003868e-26	11108973143708939e-26	11109855843344129e-26	11109668915810605e-26	11110171565484052e-26
11110383184317157e-26	11110158667548921e-26	0.49999997898206155	11110016393858693e-26	11106523980902105e-26	11109555666060083e-26	11110123665874957e-26	11110255731996166e-26	0.5000000191293265	11110349807818377e-26	11110145400754454e-26	11105679742133156e-26	11109007069690928e-26	11110484944219257e-26	1110942538258882e-25	11108995180401816e-26	11110053587244338e-26	11109857771620058e-26	11110165335339989e-26
11110272656331871e-26	11110316284932615e-26	11109263074914916e-26	11110392343504135e-26	11108989685547933e-26	11109797683231069e-26	0.9999999980002454	1111029257440911e-25	11110094248651504e-26	11110285885577448e-26	11110611259573973e-26	11109816685370514e-26	11108663970673488e-26	11109818122471764e-26	11108398089023158e-26	11109848369831826e-26	11108980553545032e-26	11109998700846136e-26	11109599982342565e-26
11109614568258604e-26	11110258452662332e-26	11106071313226824e-26	11109990207385932e-26	11103729171884361e-26	11108832457544788e-26	11109655435581512e-26	11109385336189057e-26	11109533391202012e-26	1110924328822877e-25	11110078703488938e-26	11101364031460351e-26	11108586130669205e-26	11105685998303933e-26	11106979477194335e-26	11109863567663801e-26	11109829704077167e-26	0.9999999980005179	11109521516585532e-26
11110366284318968e-26	11110068499657799e-26	11105395644361702e-26	0.9999999980004022	11108981586477418e-26	11108836201574466e-26	11110386436512756e-26	11109887468514077e-26	11109719173919611e-26	11108887351235043e-26	11109867944031852e-26	11107660819587894e-26	11108308475777484e-26	11105066138239705e-26	11109109781045785e-26	11109214135557217e-26	11109311969918815e-26	11109818685743689e-26	11108857782203563e-26
11101870294424238e-26	11103137618262571e-26	11105999483881182e-26	11100907414225208e-26	11086513984488682e-26	11105547006608886e-26	11108239350885944e-26	11104368954503183e-26	11105668084471782e-26	11107441206621777e-26	11094396948170498e-26	11106614814769219e-26	11100451625778382e-26	11107116182670823e-26	11095442075279602e-26	0.9999999980017171	11096233847220898e-26	11095337599552931e-26	11102990548817599e-26
11105837297221729e-26	11105599017213253e-26	11106211653589106e-26	1108434873026374e-25	11094605963956751e-26	11106421458620219e-26	11107405086019054e-26	11106098292751704e-26	11106662692693016e-26	11109807908009683e-26	11102970290279075e-26	11107893773256486e-26	11102297061070095e-26	11107509636079203e-26	1110058089161668e-25	0.9999999980013838	11101449532047942e-26	11100514926261994e-26	11105384839455064e-26
11109114506035164e-26	11108698411424002e-26	10816850716224134e-26	11108015055755488e-26	11106972635693958e-26	11106200430355809e-26	11107702577693592e-26	11108680346677576e-26	11105916883729677e-26	11102250921943395e-26	11107171318940921e-26	11106109320340895e-26	11103346450095256e-26	11051432824872021e-26	11105122113707977e-26	0.9999999980042014	11109263982439184e-26	11108560468039766e-26	11108456186217923e-26
11110103168196421e-26	11110219071805519e-26	11109239278438505e-26	11110184214072574e-26	1110844726958712e-25	1110958018689366e-25	0.9999999980002914	11110044156835103e-26	11110004041162961e-26	11109862855661925e-26	11110634434496858e-26	11106182392973209e-26	11108821502046617e-26	11108686536239092e-26	11109612395681516e-26	111099520887832e-24	11109579673472595e-26	11109801900553415e-26	11109913444716872e-26
11108478264939847e-26	11107280196901396e-26	11102574036733698e-26	11109361069401299e-26	11096870713918004e-26	11106705089618379e-26	11108557615020546e-26	11102421306176784e-26	11107224883831669e-26	11106653307565005e-26	11097857825948914e-26	11107519720645828e-26	11101649587615932e-26	11106581752841887e-26	11106571483944977e-26	0.9999999980011669	11104464544611437e-26	11107469781071984e-26	11095067793230525e-26
0.999999998000257	1111024077974779e-25	11107724483814346e-26	11110270757406032e-26	11109406052892598e-26	11109717106743984e-26	11110012705305257e-26	11110549714328814e-26	11110219564270397e-26	11109552700522746e-26	11110378316174128e-26	11108590071148828e-26	11109400935352273e-26	11107499167207867e-26	11110153972336199e-26	11109597165672512e-26	11110490664747508e-26	11110138437135949e-26	11110376992795236e-26
11110382876674602e-26	11110125612712077e-26	11108682458981433e-26	11109696833706005e-26	11105176924825046e-26	11109186488610686e-26	11110059356405906e-26	0.999999998000356	1110997668610623e-25	11109717965587602e-26	11110076760478653e-26	11104062078487863e-26	11108837579486489e-26	11109213152764403e-26	11108951861768711e-26	11109814297867434e-26	11110367505640186e-26	11109876686197361e-26	11110232837634602e-26
11110389381318797e-26	11110544429349869e-26	11108645261455471e-26	11110349621306704e-26	11108721665111348e-26	11109654480319721e-26	11109679154673853e-26	11110038348598167e-26	11109811672247253e-26	11109578289052024e-26	11109981782567976e-26	11108956395916883e-26	11108869524423626e-26	111086795370942e-24	11109554990434752e-26	11109761212559753e-26	11110483803078849e-26	0.999999998000267	11109596044225354e-26
11110314855600573e-26	11110104353339657e-26	1110790438680973e-25	1111015644412922e-25	1110817995906867e-25	0.9999999980003396	11109087468574675e-26	11110014590076847e-26	11109612378322377e-26	11109848037746743e-26	11109741370222284e-26	11108577966772063e-26	11108214648378271e-26	11107916281939551e-26	11109399348672349e-26	11109509968350574e-26	11109175899852876e-26	11109826456184032e-26	11108452463349155e-26
11110037840405425e-26	11110585188439223e-26	11108514043694666e-26	11109892181838462e-26	11109016334876147e-26	11109702611520864e-26	11109723885219363e-26	11109988637118468e-26	11109910443220581e-26	11109764347102289e-26	11109707160700266e-26	1110935502805039e-25	11106984650794573e-26	1110946399417192e-25	1110826319295512e-25	11109553837541403e-26	1110997830257594e-25	0.9999999980003016	11109408167450396e-26
0.5000000374825169	0.4999999606336802	11109297105599636e-26	11110177912338633e-26	11109317422201798e-26	11109155206978415e-26	11109460890236127e-26	11110417933267948e-26	11109361450345285e-26	11109681424044397e-26	11110480881515549e-26	11108666176223928e-26	11108120816745923e-26	11109789779547079e-26	11110026528905612e-26	10625468939086019e-26	11110366267240875e-26	11110068636464229e-26	11110436912622872e-26
11110357985596983e-26	11110520791223989e-26	11108705762045619e-26	11110323294630855e-26	11109666399792448e-26	11110020964895807e-26	11109812241898779e-26	11110260258041004e-26	11110216348215165e-26	11109980622615269e-26	11109907122778945e-26	11109642363938723e-26	0.9999999980002339	11109644400526707e-26	11108921139337082e-26	11110183631147986e-26	11108811941822031e-26	11110078933863186e-26	11109587276147422e-26
11110236930436549e-26	0.9999999980003562	11107908454418373e-26	11110490699144817e-26	11107752207791868e-26	11109089368517419e-26	111090046890731e-24	11109205184111609e-26	11108622488435022e-26	11108930542315047e-26	11110028129568302e-26	11107897072552605e-26	1110815272228656e-25	11107928752477432e-26	11109862839561967e-26	11108946584472908e-26	11110368714697996e-26	11110239521884524e-26	11109677698833014e-26
11110087892817313e-26	11110374923666774e-26	11110051073004653e-26	11110184667898867e-26	11109444339417878e-26	1110964937504576e-25	11109780713528385e-26	1111010733430901e-25	11110121483314316e-26	0.9999999980002716	111097622915238e-24	11109488442752808e-26	11107407887470335e-26	1111028655402782e-25	11107476590084465e-26	11109936331092752e-26	11108965923358181e-26	11110056854284085e-26	1110968603582671e-25
11110574885266623e-26	11110551119766802e-26	11108686762131841e-26	11110623145626044e-26	11108731855096396e-26	11110030822505984e-26	1111024015438604e-25	11110279449354504e-26	11110199741851644e-26	11109639680540141e-26	0.999999998000233	11109526471443234e-26	1110904312705622e-25	11109416156696394e-26	11109710556330219e-26	11109997075031625e-26	11109839107669134e-26	11110228410603053e-26	11109358105313443e-26
11110443540404284e-26	11110031549598861e-26	1110889629660234e-25	0.9999999980003069	11108975156283245e-26	11109383099690898e-26	11110048371757166e-26	11110041394615326e-26	1110979344940669e-25	11110224131668472e-26	11110119486981825e-26	11109292208507807e-26	11108293010351473e-26	1110957153118828e-25	11109393415712011e-26	11108309719955327e-26	11107756721062557e-26	1110957279271183e-25	11109146388749079e-26
11110369710356574e-26	1111052649474537e-25	1110746904553086e-25	11110332485607072e-26	11109043914875039e-26	11109889894594532e-26	1111012573920182e-25	11110354503398413e-26	11110171193374334e-26	11109678124066722e-26	11109887946335989e-26	11109809544693105e-26	11108197379672364e-26	11109339916130408e-26	11108647839476259e-26	1111014630628484e-25	11109890477228562e-26	11110239453712903e-26	0.9999999980002587
